Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    2.70900e-05    3.69886e+21    0.00000e+00    9.55809e+21    1.54020e+22    9.97911e+16    0.00000e+00
    2.85000e-05    3.82437e+21    0.00000e+00    9.66690e+21    1.56846e+22    1.10318e+17    0.00000e+00
    2.99900e-05    3.81126e+21    0.00000e+00    9.81378e+21    1.60758e+22    1.21442e+17    0.00000e+00
    3.15500e-05    3.90527e+21    0.00000e+00    9.92511e+21    1.63154e+22    1.34251e+17    0.00000e+00
    3.31900e-05    3.93360e+21    0.00000e+00    1.00096e+22    1.66489e+22    1.47789e+17    0.00000e+00
    3.49200e-05    4.02708e+21    0.00000e+00    1.01140e+22    1.68816e+22    1.63306e+17    0.00000e+00
    3.67400e-05    4.09998e+21    0.00000e+00    1.01951e+22    1.71402e+22    1.79919e+17    0.00000e+00
    3.86500e-05    4.16518e+21    0.00000e+00    1.02668e+22    1.73335e+22    1.98635e+17    0.00000e+00
    4.06600e-05    4.24310e+21    0.00000e+00    1.03292e+22    1.76001e+22    2.18922e+17    0.00000e+00
    4.27800e-05    4.33504e+21    0.00000e+00    1.03805e+22    1.76844e+22    2.41605e+17    0.00000e+00
    4.50100e-05    4.42129e+21    0.00000e+00    1.04210e+22    1.79207e+22    2.66493e+17    0.00000e+00
    4.73500e-05    4.49532e+21    0.00000e+00    1.03899e+22    1.79742e+22    2.93832e+17    0.00000e+00
    4.98200e-05    4.57499e+21    0.00000e+00    1.04421e+22    1.82004e+22    3.24313e+17    0.00000e+00
    5.24100e-05    4.66252e+21    0.00000e+00    1.04017e+22    1.81830e+22    3.57343e+17    0.00000e+00
    5.51400e-05    4.76525e+21    0.00000e+00    1.04012e+22    1.82759e+22    3.94596e+17    0.00000e+00
    5.80100e-05    4.80953e+21    0.00000e+00    1.03592e+22    1.82991e+22    4.34536e+17    0.00000e+00
    6.10300e-05    4.92934e+21    0.00000e+00    1.03017e+22    1.82825e+22    4.80104e+17    0.00000e+00
    6.42100e-05    4.96578e+21    0.00000e+00    1.02460e+22    1.83088e+22    5.28387e+17    0.00000e+00
    6.75600e-05    5.08173e+21    0.00000e+00    1.01822e+22    1.82196e+22    5.84279e+17    0.00000e+00
    7.10700e-05    5.12012e+21    0.00000e+00    1.01085e+22    1.81912e+22    6.42841e+17    0.00000e+00
    7.47700e-05    5.21743e+21    0.00000e+00    9.99021e+21    1.80809e+22    7.10665e+17    0.00000e+00
    7.86700e-05    5.24244e+21    0.00000e+00    9.87884e+21    1.79667e+22    7.82614e+17    0.00000e+00
    8.27600e-05    5.33550e+21    0.00000e+00    9.76408e+21    1.78109e+22    8.64536e+17    0.00000e+00
    8.70700e-05    5.37295e+21    0.00000e+00    9.64489e+21    1.76705e+22    9.52457e+17    0.00000e+00
    9.16100e-05    5.41710e+21    0.00000e+00    9.45875e+21    1.74453e+22    1.05178e+18    0.00000e+00
    9.63800e-05    5.46981e+21    0.00000e+00    9.35896e+21    1.72894e+22    1.15938e+18    0.00000e+00
    1.01400e-04    5.48930e+21    0.00000e+00    9.16353e+21    1.69937e+22    1.27933e+18    0.00000e+00
    1.06700e-04    5.53921e+21    0.00000e+00    9.02862e+21    1.68023e+22    1.41152e+18    0.00000e+00
    1.12200e-04    5.52595e+21    0.00000e+00    8.80725e+21    1.64747e+22    1.55498e+18    0.00000e+00
    1.18100e-04    5.58150e+21    0.00000e+00    8.64225e+21    1.62300e+22    1.71770e+18    0.00000e+00
    1.24200e-04    5.53448e+21    0.00000e+00    8.42653e+21    1.58850e+22    1.89138e+18    0.00000e+00
    1.30700e-04    5.58212e+21    0.00000e+00    8.24287e+21    1.55812e+22    2.08959e+18    0.00000e+00
    1.37500e-04    5.53879e+21    0.00000e+00    8.02776e+21    1.52221e+22    2.30092e+18    0.00000e+00
    1.44700e-04    5.54029e+21    0.00000e+00    7.80473e+21    1.48795e+22    2.54370e+18    0.00000e+00
    1.52200e-04    5.50690e+21    0.00000e+00    7.59187e+21    1.45046e+22    2.79802e+18    0.00000e+00
    1.60100e-04    5.48067e+21    0.00000e+00    7.35363e+21    1.41142e+22    3.09257e+18    0.00000e+00
    1.68400e-04    5.42460e+21    0.00000e+00    7.13758e+21    1.37448e+22    3.40204e+18    0.00000e+00
    1.77200e-04    5.40029e+21    0.00000e+00    6.89061e+21    1.33020e+22    3.76208e+18    0.00000e+00
    1.86400e-04    5.31338e+21    0.00000e+00    6.66717e+21    1.29444e+22    4.14138e+18    0.00000e+00
    1.96100e-04    5.28782e+21    0.00000e+00    6.40936e+21    1.24674e+22    4.57498e+18    0.00000e+00
    2.06400e-04    5.18436e+21    0.00000e+00    6.19816e+21    1.20948e+22    5.04454e+18    0.00000e+00
    2.17100e-04    5.12510e+21    0.00000e+00    5.94197e+21    1.16353e+22    5.56732e+18    0.00000e+00
    2.28400e-04    5.03743e+21    0.00000e+00    5.71151e+21    1.12302e+22    6.13694e+18    0.00000e+00
    2.40300e-04    4.93697e+21    0.00000e+00    5.46944e+21    1.07847e+22    6.77169e+18    0.00000e+00
    2.52800e-04    4.85814e+21    0.00000e+00    5.23777e+21    1.03508e+22    7.46843e+18    0.00000e+00
    2.66000e-04    4.73560e+21    0.00000e+00    5.00066e+21    9.93120e+21    8.23723e+18    0.00000e+00
    2.79800e-04    4.66007e+21    0.00000e+00    4.77433e+21    9.48895e+21    9.08777e+18    0.00000e+00
    2.94400e-04    4.51561e+21    0.00000e+00    4.54612e+21    9.08308e+21    1.00158e+19    0.00000e+00
    3.09700e-04    4.43011e+21    0.00000e+00    4.31698e+21    8.63781e+21    1.10585e+19    0.00000e+00
    3.25900e-04    4.28664e+21    0.00000e+00    4.10174e+21    8.24306e+21    1.21739e+19    0.00000e+00
    3.42800e-04    4.18266e+21    0.00000e+00    3.88644e+21    7.82526e+21    1.33947e+19    0.00000e+00
    3.60700e-04    4.04470e+21    0.00000e+00    3.67026e+21    7.42632e+21    1.46966e+19    0.00000e+00
    3.79500e-04    3.92573e+21    0.00000e+00    3.47376e+21    7.02271e+21    1.62789e+19    0.00000e+00
    3.99200e-04    3.79305e+21    0.00000e+00    3.26998e+21    6.64286e+21    1.79370e+19    0.00000e+00
    4.20000e-04    3.66278e+21    0.00000e+00    3.07937e+21    6.27295e+21    1.98631e+19    0.00000e+00
    4.41900e-04    3.52251e+21    0.00000e+00    2.89238e+21    5.89434e+21    2.19082e+19    0.00000e+00
    4.64900e-04    3.39748e+21    0.00000e+00    2.71732e+21    5.55403e+21    2.42349e+19    0.00000e+00
    4.89100e-04    3.25543e+21    0.00000e+00    2.54029e+21    5.19586e+21    2.67321e+19    0.00000e+00
    5.14500e-04    3.12674e+21    2.55980e+21    2.38217e+21    4.88044e+21    2.95412e+19    0.00000e+00
    5.41300e-04    2.98613e+21    2.42735e+21    2.21719e+21    4.54939e+21    3.26045e+19    0.00000e+00
    5.69500e-04    2.85514e+21    2.29411e+21    2.07261e+21    4.25186e+21    3.60077e+19    0.00000e+00
    5.99200e-04    2.72594e+21    2.15394e+21    1.92585e+21    3.95447e+21    3.97532e+19    0.00000e+00
    6.30400e-04    2.58753e+21    2.01530e+21    1.79200e+21    3.68093e+21    4.38588e+19    0.00000e+00
    6.63200e-04    2.47111e+21    1.89402e+21    1.66144e+21    3.40877e+21    4.84276e+19    0.00000e+00
    6.97700e-04    2.32854e+21    1.76466e+21    1.54298e+21    3.16573e+21    5.33742e+19    0.00000e+00
    7.34100e-04    2.22080e+21    1.65995e+21    1.42767e+21    2.92410e+21    5.89626e+19    0.00000e+00
    7.72300e-04    2.08797e+21    1.54958e+21    1.32256e+21    2.69927e+21    6.49230e+19    0.00000e+00
    8.12500e-04    1.97692e+21    1.45420e+21    1.22453e+21    2.48925e+21    7.17228e+19    0.00000e+00
    8.54800e-04    1.85914e+21    1.35944e+21    1.12941e+21    2.28920e+21    7.89000e+19    0.00000e+00
    8.99300e-04    1.74942e+21    1.28094e+21    1.04713e+21    2.11207e+21    8.71804e+19    0.00000e+00
    9.46100e-04    1.63832e+21    1.20201e+21    9.65678e+20    1.93471e+21    9.58888e+19    0.00000e+00
    9.95400e-04    1.53463e+21    1.13693e+21    8.96073e+20    1.78487e+21    1.05874e+20    0.00000e+00
    1.04700e-03    1.43426e+21    1.07392e+21    8.29871e+20    1.63528e+21    1.16413e+20    0.00000e+00
    1.10200e-03    1.33620e+21    1.02251e+21    7.74745e+20    1.50640e+21    1.28504e+20    0.00000e+00
    1.15900e-03    1.24673e+21    9.76382e+20    7.20130e+20    1.38075e+21    1.41284e+20    0.00000e+00
    1.21900e-03    1.15343e+21    9.38252e+20    6.78446e+20    1.27398e+21    1.55556e+20    0.00000e+00
    1.28300e-03    1.07527e+21    9.08795e+20    6.36057e+20    1.17423e+21    1.71242e+20    0.00000e+00
    1.35000e-03    9.87991e+20    8.86407e+20    6.06764e+20    1.08786e+21    1.88489e+20    0.00000e+00
    1.42000e-03    9.17647e+20    8.72638e+20    5.77082e+20    1.01080e+21    2.07263e+20    0.00000e+00
    1.49400e-03    8.41566e+20    8.64217e+20    5.59036e+20    9.43357e+20    2.27819e+20    0.00000e+00
    1.57200e-03    7.76547e+20    8.67850e+20    5.42214e+20    8.86571e+20    2.50585e+20    0.00000e+00
    1.65400e-03    7.08754e+20    8.76089e+20    5.34001e+20    8.37929e+20    2.75118e+20    0.00000e+00
    1.74000e-03    6.52874e+20    8.93909e+20    5.29384e+20    8.00252e+20    3.02449e+20    0.00000e+00
    1.83000e-03    5.94412e+20    9.18677e+20    5.30981e+20    7.68774e+20    3.31403e+20    0.00000e+00
    1.92600e-03    5.44433e+20    9.54693e+20    5.39434e+20    7.49143e+20    3.64447e+20    0.00000e+00
    2.02600e-03    4.94692e+20    9.96959e+20    5.51506e+20    7.35485e+20    3.98930e+20    0.00000e+00
    2.13100e-03    4.50919e+20    1.05057e+21    5.70271e+20    7.31357e+20    4.38026e+20    0.00000e+00
    2.24200e-03    4.10563e+20    1.11158e+21    5.94534e+20    7.34694e+20    4.79356e+20    0.00000e+00
    2.35900e-03    3.72579e+20    1.18456e+21    6.24705e+20    7.46099e+20    5.25916e+20    0.00000e+00
    2.48200e-03    3.39990e+20    1.26555e+21    6.60539e+20    7.66275e+20    5.75237e+20    0.00000e+00
    2.61100e-03    3.07979e+20    1.36051e+21    7.03174e+20    7.93473e+20    6.29905e+20    0.00000e+00
    2.74700e-03    2.82441e+20    1.46248e+21    7.50741e+20    8.28875e+20    6.88452e+20    0.00000e+00
    2.89000e-03    2.56593e+20    1.58011e+21    8.06033e+20    8.72507e+20    7.52780e+20    0.00000e+00
    3.04100e-03    2.37186e+20    1.70734e+21    8.66988e+20    9.23880e+20    8.22303e+20    0.00000e+00
    3.19900e-03    2.17643e+20    1.84936e+21    9.35568e+20    9.83702e+20    8.97512e+20    0.00000e+00
    3.36600e-03    2.03529e+20    2.00409e+21    1.01097e+21    1.05190e+21    9.79376e+20    0.00000e+00
    3.54100e-03    1.89701e+20    2.17337e+21    1.09398e+21    1.12801e+21    1.06725e+21    0.00000e+00
    3.72500e-03    1.81103e+20    2.35818e+21    1.18478e+21    1.21380e+21    1.16297e+21    0.00000e+00
    3.91900e-03    1.73034e+20    2.55799e+21    1.28376e+21    1.30756e+21    1.26538e+21    0.00000e+00
    4.12300e-03    1.70103e+20    2.77735e+21    1.39222e+21    1.41228e+21    1.37738e+21    0.00000e+00
    4.33800e-03    1.67240e+20    3.01137e+21    1.50869e+21    1.52504e+21    1.49628e+21    0.00000e+00
    4.56400e-03    1.69677e+20    3.26906e+21    1.63664e+21    1.65035e+21    1.62683e+21    0.00000e+00
    4.80100e-03    1.72866e+20    3.54022e+21    1.77196e+21    1.78300e+21    1.76379e+21    0.00000e+00
    5.05100e-03    1.80913e+20    3.83966e+21    1.92104e+21    1.93008e+21    1.91467e+21    0.00000e+00
    5.31400e-03    1.90770e+20    4.15504e+21    2.07856e+21    2.08594e+21    2.07339e+21    0.00000e+00
    5.59100e-03    2.05160e+20    4.49919e+21    2.25026e+21    2.25621e+21    2.24622e+21    0.00000e+00
    5.88200e-03    2.21800e+20    4.86237e+21    2.43175e+21    2.43653e+21    2.42854e+21    0.00000e+00
    6.18800e-03    2.43789e+20    5.25159e+21    2.62613e+21    2.63003e+21    2.62366e+21    0.00000e+00
    6.51100e-03    2.68558e+20    5.66476e+21    2.83264e+21    2.83574e+21    2.83074e+21    0.00000e+00
    6.85000e-03    2.99207e+20    6.09777e+21    3.04906e+21    3.05152e+21    3.04757e+21    0.00000e+00
    7.20600e-03    3.33557e+20    6.55198e+21    3.27609e+21    3.27806e+21    3.27499e+21    0.00000e+00
    7.58200e-03    3.74228e+20    7.01771e+21    3.50893e+21    3.51045e+21    3.50808e+21    0.00000e+00
    7.97600e-03    4.20133e+20    7.49163e+21    3.74584e+21    3.74705e+21    3.74523e+21    0.00000e+00
    8.39200e-03    4.72617e+20    7.95898e+21    3.97953e+21    3.98045e+21    3.97905e+21    0.00000e+00
    8.82900e-03    5.32488e+20    8.39464e+21    4.19731e+21    4.19802e+21    4.19699e+21    0.00000e+00
    9.28800e-03    5.98399e+20    8.80312e+21    4.40157e+21    4.40212e+21    4.40131e+21    0.00000e+00
    9.77200e-03    6.74756e+20    9.08520e+21    4.54259e+21    4.54300e+21    4.54243e+21    0.00000e+00
    1.02800e-02    7.55495e+20    9.33869e+21    4.66935e+21    4.66966e+21    4.66921e+21    0.00000e+00
    1.08200e-02    8.47769e+20    9.30328e+21    4.65163e+21    4.65185e+21    4.65155e+21    0.00000e+00
    1.13800e-02    9.43007e+20    9.26529e+21    4.63264e+21    4.63281e+21    4.63258e+21    0.00000e+00
    1.19700e-02    1.04157e+21    8.78498e+21    4.39249e+21    4.39260e+21    4.39245e+21    0.00000e+00
    1.26000e-02    1.14650e+21    8.27213e+21    4.13607e+21    4.13615e+21    4.13603e+21    0.00000e+00
    1.32500e-02    1.23076e+21    7.45830e+21    3.72915e+21    3.72921e+21    3.72913e+21    0.00000e+00
    1.39400e-02    1.31657e+21    6.55501e+21    3.27750e+21    3.27755e+21    3.27749e+21    0.00000e+00
    1.46700e-02    1.34732e+21    5.58941e+21    2.79471e+21    2.79473e+21    2.79470e+21    0.00000e+00
    1.54300e-02    1.35868e+21    4.58077e+21    2.29039e+21    2.29041e+21    2.29038e+21    0.00000e+00
    1.62300e-02    1.29820e+21    3.68876e+21    1.84438e+21    1.84439e+21    1.84438e+21    0.00000e+00
    1.70800e-02    1.18792e+21    2.84829e+21    1.42415e+21    1.42416e+21    1.42414e+21    0.00000e+00
    1.79700e-02    1.03885e+21    2.15587e+21    1.07793e+21    1.07794e+21    1.07793e+21    0.00000e+00
    1.89000e-02    8.48430e+20    1.62473e+21    8.12364e+20    8.12368e+20    8.12363e+20    0.00000e+00
    1.98900e-02    6.62136e+20    1.16790e+21    5.83948e+20    5.83951e+20    5.83948e+20    0.00000e+00
    2.09200e-02    4.96492e+20    8.79907e+20    4.39953e+20    4.39955e+20    4.39953e+20    0.00000e+00
    2.20100e-02    3.42050e+20    6.17174e+20    3.08587e+20    3.08588e+20    3.08587e+20    0.00000e+00
    2.31600e-02    2.46534e+20    4.75852e+20    2.37926e+20    2.37927e+20    2.37926e+20    0.00000e+00
    2.43700e-02    1.53474e+20    3.36018e+20    1.68009e+20    1.68009e+20    1.68009e+20    0.00000e+00
    2.56300e-02    1.11194e+20    2.55359e+20    1.27679e+20    1.27679e+20    1.27679e+20    0.00000e+00
    2.69700e-02    6.62264e+19    1.69578e+20    8.47890e+19    8.47891e+19    8.47890e+19    0.00000e+00
    2.83700e-02    4.92068e+19    1.21535e+20    6.07673e+19    6.07674e+19    6.07673e+19    0.00000e+00
    2.98500e-02    3.14315e+19    7.10484e+19    3.55242e+19    3.55242e+19    3.55242e+19    0.00000e+00
    3.14000e-02    2.18714e+19    4.67016e+19    2.33508e+19    2.33508e+19    2.33508e+19    0.00000e+00
    3.30400e-02    1.32091e+19    2.55204e+19    1.27602e+19    1.27602e+19    1.27602e+19    0.00000e+00
    3.47600e-02    8.22141e+18    1.52018e+19    7.60090e+18    7.60091e+18    7.60090e+18    0.00000e+00
    3.65700e-02    4.45071e+18    8.63552e+18    4.31776e+18    4.31776e+18    4.31776e+18    0.00000e+00
    3.84700e-02    2.32620e+18    4.79586e+18    2.39793e+18    2.39793e+18    2.39793e+18    0.00000e+00
    4.04800e-02    1.27404e+18    2.72452e+18    1.36226e+18    1.36226e+18    1.36226e+18    0.00000e+00
    4.25900e-02    5.94568e+17    1.33538e+18    6.67692e+17    6.67692e+17    6.67692e+17    0.00000e+00
    4.48000e-02    3.36181e+17    7.17963e+17    3.58981e+17    3.58981e+17    3.58981e+17    0.00000e+00
    4.71400e-02    1.40920e+17    2.64079e+17    1.32039e+17    1.32040e+17    1.32039e+17    0.00000e+00
    4.95900e-02    7.73401e+16    1.48329e+17    7.41645e+16    7.41645e+16    7.41645e+16    0.00000e+00
    5.21700e-02    2.40034e+16    5.04955e+16    2.52477e+16    2.52478e+16    2.52477e+16    0.00000e+00
    5.48900e-02    1.34443e+16    2.80532e+16    1.40266e+16    1.40266e+16    1.40266e+16    0.00000e+00
    5.77500e-02    3.43387e+15    6.80104e+15    3.40052e+15    3.40052e+15    3.40052e+15    0.00000e+00
    6.07500e-02    1.96466e+15    3.90183e+15    1.95091e+15    1.95091e+15    1.95091e+15    0.00000e+00
    6.39200e-02    4.12203e+14    8.38328e+14    4.19164e+14    4.19164e+14    4.19164e+14    0.00000e+00
    6.72400e-02    2.26988e+14    4.61303e+14    2.30652e+14    2.30652e+14    2.30652e+14    0.00000e+00
    7.07500e-02    5.56867e+13    1.10878e+14    5.54388e+13    5.54388e+13    5.54388e+13    0.00000e+00
    7.44300e-02    1.93882e+13    3.78561e+13    1.89281e+13    1.89281e+13    1.89281e+13    0.00000e+00
    7.83000e-02    5.62292e+12    1.12040e+13    5.60202e+12    5.60202e+12    5.60202e+12    0.00000e+00
    8.23800e-02    1.20640e+12    2.54864e+12    1.27432e+12    1.27432e+12    1.27432e+12    0.00000e+00
    8.66700e-02    4.03918e+11    8.45692e+11    4.22846e+11    4.22846e+11    4.22846e+11    0.00000e+00
    9.11800e-02    5.47858e+10    1.07814e+11    5.39071e+10    5.39071e+10    5.39071e+10    0.00000e+00
    9.59300e-02    2.06385e+10    4.05679e+10    2.02840e+10    2.02840e+10    2.02840e+10    0.00000e+00
    1.00900e-01    1.66299e+09    3.21576e+09    1.60788e+09    1.60788e+09    1.60788e+09    0.00000e+00
    1.06200e-01    6.88956e+08    1.33376e+09    6.66880e+08    6.66880e+08    6.66880e+08    0.00000e+00
    1.11700e-01    3.32555e+07    6.64393e+07    3.32196e+07    3.32196e+07    3.32196e+07    0.00000e+00
    1.17500e-01    1.51789e+07    3.03230e+07    1.51615e+07    1.51615e+07    1.51615e+07    0.00000e+00
    1.23600e-01    3.66840e+05    7.29471e+05    3.64736e+05    3.64736e+05    3.64736e+05    0.00000e+00
    1.30100e-01    1.78750e+05    3.55466e+05    1.77733e+05    1.77733e+05    1.77733e+05    0.00000e+00
    1.36900e-01    2.94457e+03    5.88550e+03    2.94275e+03    2.94275e+03    2.94275e+03    0.00000e+00
    1.44000e-01    1.53517e+03    3.06826e+03    1.53413e+03    1.53413e+03    1.53413e+03    0.00000e+00
    1.51500e-01    4.63559e+01    9.22958e+01    4.61479e+01    4.61479e+01    4.61479e+01    0.00000e+00
    1.59400e-01    4.95370e+00    9.69998e+00    4.84999e+00    4.84999e+00    4.84999e+00    0.00000e+00
    1.67700e-01    6.77130e-01    1.32638e+00    6.63190e-01    6.63190e-01    6.63190e-01    0.00000e+00
    1.76400e-01    1.23858e-02    2.45891e-02    1.22945e-02    1.22945e-02    1.22945e-02    0.00000e+00
    1.85600e-01    2.77208e-03    5.50307e-03    2.75154e-03    2.75154e-03    2.75154e-03    0.00000e+00
    1.95200e-01    1.49454e-05    2.94803e-05    1.47401e-05    1.47401e-05    1.47401e-05    0.00000e+00
    2.05400e-01    4.42695e-06    8.73230e-06    4.36615e-06    4.36615e-06    4.36615e-06    0.00000e+00
    2.16100e-01    7.79345e-09    1.53639e-08    7.68193e-09    7.68193e-09    7.68193e-09    0.00000e+00
