Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    2.70000e-05    3.28931e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.97358e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.88423e+05
    3.00769e-05    4.51056e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.66272e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.70169e+06
    3.35045e-05    6.18523e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.51157e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.92966e+06
    3.73227e-05    8.48168e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.55715e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.04375e+06
    4.15760e-05    1.16307e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.84505e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.68341e+06
    4.63141e-05    1.59490e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.43143e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.49495e+07
    5.15921e-05    2.18705e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03855e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.57373e+07
    5.74715e-05    2.99906e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.27923e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.43099e+07
    6.40210e-05    4.11254e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.57570e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.62847e+07
    7.13169e-05    5.63944e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.94088e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.31333e+08
