Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    1.10000e-04    3.47072e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.08085e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08407e+06
    1.22567e-04    4.76285e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.79671e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.86874e+06
    1.36569e-04    6.53603e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.67890e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.22136e+06
    1.52171e-04    8.96937e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.76608e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.55302e+06
    1.69556e-04    1.23086e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.10588e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.57237e+06
    1.88926e-04    1.68911e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.75699e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.65010e+07
    2.10510e-04    2.31795e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.07917e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.84447e+07
    2.34559e-04    3.18092e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32993e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.90333e+07
    2.61355e-04    4.36516e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.63895e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.45244e+07
    2.91213e-04    5.99028e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.01977e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.45704e+08
