Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    4.54768e-02    4.49052e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.37744e+16    9.18293e+15    0.00000e+00    0.00000e+00    2.75488e+16    2.75488e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.45169e+15
    5.06722e-02    4.67993e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.41140e+15    9.40933e+14    0.00000e+00    0.00000e+00    2.82280e+15    2.82280e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.31428e+14
    5.64611e-02    4.01103e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20156e+14    8.01042e+13    0.00000e+00    0.00000e+00    2.40313e+14    2.40313e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.96912e+13
    6.29114e-02    2.15541e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.85314e+12    4.56876e+12    0.00000e+00    0.00000e+00    1.37063e+13    1.37063e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.09659e+12
    7.00986e-02    1.03213e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.99999e+11    1.99999e+11    0.00000e+00    0.00000e+00    5.99998e+11    5.99998e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.93144e+10
    7.81068e-02    2.62742e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.62109e+09    5.08073e+09    0.00000e+00    0.00000e+00    1.52422e+10    1.52422e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.58395e+09
    8.70300e-02    5.48896e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.66830e+08    1.11220e+08    0.00000e+00    0.00000e+00    3.33659e+08    3.33659e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.48492e+07
    9.69726e-02    5.81389e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.75719e+06    1.17146e+06    0.00000e+00    0.00000e+00    3.51437e+06    3.51437e+06    0.00000e+00    3.51437e+06    0.00000e+00    0.00000e+00    5.79863e+05
    1.08051e-01    4.34888e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.31198e+04    8.74650e+03    8.74650e+03    0.00000e+00    2.62395e+04    2.62395e+04    0.00000e+00    2.62395e+04    0.00000e+00    0.00000e+00    4.34827e+03
    1.20395e-01    1.64241e+01    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.88490e+01    3.25660e+01    3.25660e+01    0.00000e+00    9.76981e+01    9.76981e+01    0.00000e+00    9.76981e+01    0.00000e+00    0.00000e+00    1.63279e+01
    1.34149e-01    3.13660e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.34400e-02    6.22934e-02    6.22934e-02    0.00000e+00    1.86880e-01    1.86880e-01    0.00000e+00    1.86880e-01    0.00000e+00    0.00000e+00    3.15680e-02
    1.49475e-01    3.68749e-05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.09139e-04    7.27591e-05    7.27591e-05    0.00000e+00    2.18277e-04    2.18277e-04    0.00000e+00    2.18277e-04    0.00000e+00    0.00000e+00    3.76747e-05
    1.66551e-01    1.77798e-08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.26016e-08    3.50677e-08    3.50677e-08    0.00000e+00    1.05203e-07    1.05203e-07    0.00000e+00    1.05203e-07    0.00000e+00    0.00000e+00    1.83859e-08
    1.85579e-01    3.62039e-12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.05958e-11    7.06385e-12    7.06385e-12    0.00000e+00    2.11916e-11    2.11916e-11    0.00000e+00    2.11916e-11    0.00000e+00    0.00000e+00    3.75213e-12
    2.06780e-01    3.29385e-16    2.63508e-15    0.00000e+00    0.00000e+00    0.00000e+00    9.58451e-16    6.38967e-16    6.38967e-16    0.00000e+00    1.91690e-15    1.91690e-15    0.00000e+00    1.91690e-15    0.00000e+00    0.00000e+00    3.50385e-16
    2.30403e-01    8.60779e-21    6.88623e-20    0.00000e+00    0.00000e+00    0.00000e+00    2.51088e-20    1.67392e-20    1.67392e-20    0.00000e+00    5.02177e-20    5.02177e-20    0.00000e+00    5.02177e-20    0.00000e+00    0.00000e+00    9.37188e-21
    2.56725e-01    6.63350e-26    5.30680e-25    0.00000e+00    0.00000e+00    0.00000e+00    1.92539e-25    1.28360e-25    1.28360e-25    0.00000e+00    3.85079e-25    3.85079e-25    0.00000e+00    3.85079e-25    0.00000e+00    0.00000e+00    7.32651e-26
    2.86054e-01    1.41230e-31    1.12984e-30    0.00000e+00    0.00000e+00    0.00000e+00    4.06707e-31    2.71138e-31    2.71138e-31    0.00000e+00    8.13415e-31    8.13415e-31    0.00000e+00    8.13415e-31    0.00000e+00    0.00000e+00    1.58890e-31
    3.18733e-01    7.07343e-38    5.65874e-37    0.00000e+00    0.00000e+00    0.00000e+00    2.02754e-37    1.35169e-37    1.35169e-37    0.00000e+00    4.05507e-37    4.05507e-37    0.00000e+00    4.05507e-37    0.00000e+00    0.00000e+00    8.20411e-38
    3.55146e-01    7.15131e-45    5.72105e-44    0.00000e+00    0.00000e+00    0.00000e+00    2.02263e-44    1.34842e-44    1.34842e-44    0.00000e+00    4.04525e-44    4.04525e-44    0.00000e+00    4.04525e-44    0.00000e+00    0.00000e+00    8.52615e-45
    3.95719e-01    1.02121e-52    8.16972e-52    0.00000e+00    0.00000e+00    0.00000e+00    2.76998e-52    1.84665e-52    1.84665e-52    0.00000e+00    5.53996e-52    5.53996e-52    0.00000e+00    5.53996e-52    0.00000e+00    0.00000e+00    1.19641e-52
    4.40927e-01    1.76299e-61    1.41039e-60    0.00000e+00    0.00000e+00    0.00000e+00    4.92229e-61    3.28153e-61    3.28153e-61    0.00000e+00    9.84458e-61    9.84458e-61    0.00000e+00    9.84458e-61    0.00000e+00    0.00000e+00    2.24161e-61
    4.91300e-01    3.36676e-71    2.69341e-70    0.00000e+00    0.00000e+00    0.00000e+00    8.85090e-71    5.90060e-71    5.90060e-71    0.00000e+00    1.77018e-70    1.77018e-70    0.00000e+00    1.77018e-70    0.00000e+00    0.00000e+00    4.15920e-71
    5.47428e-01    5.27259e-82    4.21807e-81    0.00000e+00    0.00000e+00    0.00000e+00    1.36116e-81    9.07438e-82    9.07438e-82    0.00000e+00    2.72231e-81    2.72231e-81    0.00000e+00    2.72231e-81    0.00000e+00    0.00000e+00    6.77451e-82
    6.09967e-01    4.34993e-94    3.47995e-93    0.00000e+00    0.00000e+00    0.00000e+00    1.09485e-93    7.29901e-94    7.29901e-94    0.00000e+00    2.18970e-93    2.18970e-93    0.00000e+00    2.18970e-93    0.00000e+00    0.00000e+00    5.75674e-94
    6.79652e-01   1.35344e-107   1.08275e-106    0.00000e+00    0.00000e+00    0.00000e+00   3.42914e-107   2.28610e-107   2.28610e-107    0.00000e+00   6.85829e-107   6.85829e-107    0.00000e+00   6.85829e-107    0.00000e+00    0.00000e+00   1.93568e-107
    7.57297e-01   1.58051e-122   1.26441e-121    0.00000e+00    0.00000e+00    0.00000e+00   3.95087e-122   2.63391e-122   2.63391e-122    0.00000e+00   7.90173e-122   7.90173e-122    0.00000e+00   7.90173e-122    0.00000e+00    0.00000e+00   2.41672e-122
    8.43813e-01   2.88876e-139   2.31101e-138    0.00000e+00    0.00000e+00    0.00000e+00   7.39706e-139   4.93137e-139   4.93137e-139    0.00000e+00   1.47941e-138   1.47941e-138    0.00000e+00   1.47941e-138    0.00000e+00    0.00000e+00   4.98498e-139
    9.40212e-01   7.38584e-158   5.90867e-157    0.00000e+00    0.00000e+00    0.00000e+00   1.77828e-157   1.18552e-157   1.18552e-157    0.00000e+00   3.55655e-157   3.55655e-157    0.00000e+00   3.55655e-157    0.00000e+00    0.00000e+00   1.29362e-157
    1.04763e+00   1.17634e-178   9.41075e-178    0.00000e+00    0.00000e+00    0.00000e+00   2.67008e-178   1.78005e-178   1.78005e-178    0.00000e+00   5.34016e-178   5.34016e-178    0.00000e+00   5.34016e-178    0.00000e+00    0.00000e+00   2.14725e-178
