Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.47300e-05    2.76536e+21    0.00000e+00    6.18996e+21    9.32204e+21    0.00000e+00    0.00000e+00
    1.55000e-05    2.70049e+21    0.00000e+00    6.39166e+21    9.69609e+21    0.00000e+00    0.00000e+00
    1.63100e-05    2.76646e+21    0.00000e+00    6.51955e+21    9.95758e+21    0.00000e+00    0.00000e+00
    1.71600e-05    2.71436e+21    0.00000e+00    6.68702e+21    1.03460e+22    0.00000e+00    0.00000e+00
    1.80500e-05    2.76531e+21    0.00000e+00    6.81673e+21    1.05802e+22    0.00000e+00    0.00000e+00
    1.89900e-05    2.73303e+21    0.00000e+00    6.94499e+21    1.09682e+22    0.00000e+00    0.00000e+00
    1.99800e-05    2.78888e+21    0.00000e+00    7.07841e+21    1.11871e+22    0.00000e+00    0.00000e+00
    2.10200e-05    2.79501e+21    0.00000e+00    7.19916e+21    1.15334e+22    9.40521e+16    0.00000e+00
    2.21200e-05    2.84112e+21    0.00000e+00    7.31570e+21    1.17430e+22    1.04053e+17    0.00000e+00
    2.32700e-05    2.85509e+21    0.00000e+00    7.42887e+21    1.20917e+22    1.14508e+17    0.00000e+00
    2.44800e-05    2.91968e+21    0.00000e+00    7.53251e+21    1.22458e+22    1.26551e+17    0.00000e+00
    2.57500e-05    2.94918e+21    0.00000e+00    7.63496e+21    1.25742e+22    1.39321e+17    0.00000e+00
    2.70900e-05    3.01237e+21    0.00000e+00    7.69937e+21    1.27284e+22    1.53880e+17    0.00000e+00
    2.85000e-05    3.05153e+21    0.00000e+00    7.80039e+21    1.30307e+22    1.69561e+17    0.00000e+00
    2.99900e-05    3.11928e+21    0.00000e+00    7.84201e+21    1.31391e+22    1.87238e+17    0.00000e+00
    3.15500e-05    3.18183e+21    0.00000e+00    7.91845e+21    1.33731e+22    2.06426e+17    0.00000e+00
    3.31900e-05    3.23477e+21    0.00000e+00    7.95622e+21    1.35017e+22    2.27668e+17    0.00000e+00
    3.49200e-05    3.31145e+21    0.00000e+00    7.98844e+21    1.36444e+22    2.51203e+17    0.00000e+00
    3.67400e-05    3.35413e+21    0.00000e+00    8.02005e+21    1.37885e+22    2.76932e+17    0.00000e+00
    3.86500e-05    3.44525e+21    0.00000e+00    8.04607e+21    1.38726e+22    3.05670e+17    0.00000e+00
    4.06600e-05    3.49037e+21    0.00000e+00    8.05602e+21    1.39866e+22    3.36665e+17    0.00000e+00
    4.27800e-05    3.57351e+21    0.00000e+00    8.04294e+21    1.40368e+22    3.71944e+17    0.00000e+00
    4.50100e-05    3.61751e+21    0.00000e+00    8.02019e+21    1.41008e+22    4.09460e+17    0.00000e+00
    4.73500e-05    3.70251e+21    0.00000e+00    8.00150e+21    1.41107e+22    4.52528e+17    0.00000e+00
    4.98200e-05    3.75964e+21    0.00000e+00    7.96947e+21    1.41436e+22    4.97988e+17    0.00000e+00
    5.24100e-05    3.82179e+21    0.00000e+00    7.90264e+21    1.41048e+22    5.50564e+17    0.00000e+00
    5.51400e-05    3.88756e+21    0.00000e+00    7.87591e+21    1.41181e+22    6.06136e+17    0.00000e+00
    5.80100e-05    3.93879e+21    0.00000e+00    7.79031e+21    1.40205e+22    6.69768e+17    0.00000e+00
    6.10300e-05    4.00867e+21    0.00000e+00    7.74180e+21    1.39957e+22    7.37760e+17    0.00000e+00
    6.42100e-05    4.03287e+21    0.00000e+00    7.62860e+21    1.38698e+22    8.14756e+17    0.00000e+00
    6.75600e-05    4.11071e+21    0.00000e+00    7.55887e+21    1.38059e+22    8.98173e+17    0.00000e+00
    7.10700e-05    4.11456e+21    0.00000e+00    7.44330e+21    1.36465e+22    9.90975e+17    0.00000e+00
    7.47700e-05    4.19318e+21    0.00000e+00    7.35173e+21    1.35233e+22    1.09287e+18    0.00000e+00
    7.86700e-05    4.19032e+21    0.00000e+00    7.23035e+21    1.33506e+22    1.20542e+18    0.00000e+00
    8.27600e-05    4.24492e+21    0.00000e+00    7.10607e+21    1.31831e+22    1.33000e+18    0.00000e+00
    8.70700e-05    4.24711e+21    0.00000e+00    6.98046e+21    1.29898e+22    1.46572e+18    0.00000e+00
    9.16100e-05    4.28372e+21    0.00000e+00    6.83490e+21    1.27761e+22    1.61866e+18    0.00000e+00
    9.63800e-05    4.27737e+21    0.00000e+00    6.70427e+21    1.25690e+22    1.78255e+18    0.00000e+00
    1.01400e-04    4.30470e+21    0.00000e+00    6.53368e+21    1.23050e+22    1.96959e+18    0.00000e+00
    1.06700e-04    4.28395e+21    0.00000e+00    6.39151e+21    1.20923e+22    2.16828e+18    0.00000e+00
    1.12200e-04    4.30257e+21    0.00000e+00    6.20739e+21    1.17812e+22    2.39493e+18    0.00000e+00
    1.18100e-04    4.27393e+21    0.00000e+00    6.06740e+21    1.15546e+22    2.63806e+18    0.00000e+00
    1.24200e-04    4.26396e+21    0.00000e+00    5.86511e+21    1.12239e+22    2.91412e+18    0.00000e+00
    1.30700e-04    4.23989e+21    0.00000e+00    5.71524e+21    1.09726e+22    3.21038e+18    0.00000e+00
    1.37500e-04    4.20247e+21    0.00000e+00    5.51744e+21    1.06279e+22    3.54643e+18    0.00000e+00
    1.44700e-04    4.17733e+21    0.00000e+00    5.35481e+21    1.03446e+22    3.90937e+18    0.00000e+00
    1.52200e-04    4.11751e+21    0.00000e+00    5.15597e+21    1.00052e+22    4.31425e+18    0.00000e+00
    1.60100e-04    4.09285e+21    0.00000e+00    4.98625e+21    9.69732e+21    4.75470e+18    0.00000e+00
    1.68400e-04    4.00836e+21    0.00000e+00    4.79285e+21    9.36366e+21    5.24346e+18    0.00000e+00
    1.77200e-04    3.97835e+21    0.00000e+00    4.61421e+21    9.02939e+21    5.78609e+18    0.00000e+00
    1.86400e-04    3.88641e+21    0.00000e+00    4.42832e+21    8.70286e+21    6.37736e+18    0.00000e+00
    1.96100e-04    3.84135e+21    0.00000e+00    4.24492e+21    8.36391e+21    7.03889e+18    0.00000e+00
    2.06400e-04    3.74723e+21    0.00000e+00    4.05966e+21    8.03577e+21    7.76152e+18    0.00000e+00
    2.17100e-04    3.68845e+21    0.00000e+00    3.88065e+21    7.69017e+21    8.56860e+18    0.00000e+00
    2.28400e-04    3.59208e+21    0.00000e+00    3.70049e+21    7.36951e+21    9.43318e+18    0.00000e+00
    2.40300e-04    3.52158e+21    0.00000e+00    3.52259e+21    7.03308e+21    1.04259e+19    0.00000e+00
    2.52800e-04    3.41857e+21    0.00000e+00    3.34828e+21    6.70813e+21    1.14688e+19    0.00000e+00
    2.66000e-04    3.34166e+21    0.00000e+00    3.17713e+21    6.38479e+21    1.26306e+19    0.00000e+00
    2.79800e-04    3.23606e+21    0.00000e+00    3.01016e+21    6.06318e+21    1.38453e+19    0.00000e+00
    2.94400e-04    3.14613e+21    0.00000e+00    2.84878e+21    5.75764e+21    1.53234e+19    0.00000e+00
    3.09700e-04    3.04218e+21    0.00000e+00    2.68666e+21    5.44293e+21    1.69021e+19    0.00000e+00
    3.25900e-04    2.94158e+21    0.00000e+00    2.53567e+21    5.15115e+21    1.87068e+19    0.00000e+00
    3.42800e-04    2.84145e+21    0.00000e+00    2.38470e+21    4.85059e+21    2.06373e+19    0.00000e+00
    3.60700e-04    2.73140e+21    0.00000e+00    2.24150e+21    4.57597e+21    2.28174e+19    0.00000e+00
    3.79500e-04    2.63590e+21    0.00000e+00    2.10330e+21    4.29204e+21    2.51963e+19    0.00000e+00
    3.99200e-04    2.51911e+21    0.00000e+00    1.97073e+21    4.03522e+21    2.78176e+19    0.00000e+00
    4.20000e-04    2.42648e+21    0.00000e+00    1.84378e+21    3.77154e+21    3.07295e+19    0.00000e+00
    4.41900e-04    2.31194e+21    0.00000e+00    1.72226e+21    3.52749e+21    3.39090e+19    0.00000e+00
    4.64900e-04    2.21654e+21    0.00000e+00    1.60896e+21    3.29011e+21    3.74666e+19    0.00000e+00
    4.89100e-04    2.10800e+21    9.61796e+18    1.49494e+21    3.06087e+21    4.12961e+19    0.00000e+00
    5.14500e-04    2.01219e+21    1.54650e+21    1.39559e+21    2.84885e+21    4.56359e+19    0.00000e+00
    5.41300e-04    1.90717e+21    1.48104e+21    1.29254e+21    2.63849e+21    5.02545e+19    0.00000e+00
    5.69500e-04    1.81251e+21    1.39431e+21    1.20366e+21    2.45247e+21    5.55652e+19    0.00000e+00
    5.99200e-04    1.71287e+21    1.30682e+21    1.11284e+21    2.26172e+21    6.11583e+19    0.00000e+00
    6.30400e-04    1.62071e+21    1.23035e+21    1.03626e+21    2.09692e+21    6.76140e+19    0.00000e+00
    6.63200e-04    1.52843e+21    1.15600e+21    9.55859e+20    1.92806e+21    7.44297e+19    0.00000e+00
    6.97700e-04    1.43746e+21    1.09041e+21    8.91260e+20    1.78458e+21    8.21836e+19    0.00000e+00
    7.34100e-04    1.35359e+21    1.03011e+21    8.22043e+20    1.63925e+21    9.04952e+19    0.00000e+00
    7.72300e-04    1.26511e+21    9.75797e+20    7.68670e+20    1.51430e+21    9.98289e+19    0.00000e+00
    8.12500e-04    1.18894e+21    9.29570e+20    7.11859e+20    1.39218e+21    1.09931e+20    0.00000e+00
    8.54800e-04    1.10608e+21    8.86071e+20    6.68627e+20    1.28540e+21    1.21136e+20    0.00000e+00
    8.99300e-04    1.03573e+21    8.54214e+20    6.24078e+20    1.18397e+21    1.33388e+20    0.00000e+00
    9.46100e-04    9.58332e+20    8.23184e+20    5.90651e+20    1.09584e+21    1.46815e+20    0.00000e+00
    9.95400e-04    8.94710e+20    8.03959e+20    5.57766e+20    1.01483e+21    1.61704e+20    0.00000e+00
    1.04700e-03    8.25511e+20    7.87082e+20    5.33704e+20    9.42684e+20    1.77715e+20    0.00000e+00
    1.10200e-03    7.65456e+20    7.81012e+20    5.12842e+20    8.80677e+20    1.95849e+20    0.00000e+00
    1.15900e-03    7.05011e+20    7.77799e+20    4.97353e+20    8.25651e+20    2.14932e+20    0.00000e+00
    1.21900e-03    6.49662e+20    7.85513e+20    4.86836e+20    7.80535e+20    2.36529e+20    0.00000e+00
    1.28300e-03    5.97157e+20    7.97073e+20    4.81284e+20    7.41908e+20    2.59637e+20    0.00000e+00
    1.35000e-03    5.46877e+20    8.19415e+20    4.81061e+20    7.12632e+20    2.85856e+20    0.00000e+00
    1.42000e-03    5.02219e+20    8.45427e+20    4.84964e+20    6.90106e+20    3.13249e+20    0.00000e+00
    1.49400e-03    4.57324e+20    8.83545e+20    4.95382e+20    6.75341e+20    3.44448e+20    0.00000e+00
    1.57200e-03    4.19894e+20    9.25711e+20    5.08913e+20    6.67747e+20    3.77581e+20    0.00000e+00
    1.65400e-03    3.80417e+20    9.80060e+20    5.29648e+20    6.67817e+20    4.14626e+20    0.00000e+00
    1.74000e-03    3.49482e+20    1.03936e+21    5.53219e+20    6.74831e+20    4.54133e+20    0.00000e+00
    1.83000e-03    3.15735e+20    1.11061e+21    5.83972e+20    6.88826e+20    4.97571e+20    0.00000e+00
    1.92600e-03    2.90234e+20    1.18973e+21    6.18938e+20    7.10816e+20    5.45121e+20    0.00000e+00
    2.02600e-03    2.62611e+20    1.28015e+21    6.60605e+20    7.38912e+20    5.96566e+20    0.00000e+00
    2.13100e-03    2.41974e+20    1.37938e+21    7.06617e+20    7.74841e+20    6.52447e+20    0.00000e+00
    2.24200e-03    2.19870e+20    1.49095e+21    7.59779e+20    8.17561e+20    7.13095e+20    0.00000e+00
    2.35900e-03    2.04504e+20    1.61426e+21    8.18782e+20    8.68747e+20    7.79711e+20    0.00000e+00
    2.48200e-03    1.87751e+20    1.74915e+21    8.84375e+20    9.26329e+20    8.50918e+20    0.00000e+00
    2.61100e-03    1.76634e+20    1.89831e+21    9.57023e+20    9.92923e+20    9.29249e+20    0.00000e+00
    2.74700e-03    1.65304e+20    2.05884e+21    1.03604e+21    1.06601e+21    1.01242e+21    0.00000e+00
    2.89000e-03    1.58420e+20    2.23758e+21    1.12383e+21    1.14922e+21    1.10453e+21    0.00000e+00
    3.04100e-03    1.52419e+20    2.42755e+21    1.21810e+21    1.23909e+21    1.20179e+21    0.00000e+00
    3.19900e-03    1.49995e+20    2.63872e+21    1.32254e+21    1.34014e+21    1.30937e+21    0.00000e+00
    3.36600e-03    1.49040e+20    2.86279e+21    1.43414e+21    1.44864e+21    1.42316e+21    0.00000e+00
    3.54100e-03    1.51396e+20    3.10913e+21    1.55649e+21    1.56852e+21    1.54764e+21    0.00000e+00
    3.72500e-03    1.55612e+20    3.37000e+21    1.68665e+21    1.69647e+21    1.67943e+21    0.00000e+00
    3.91900e-03    1.63215e+20    3.65566e+21    1.82898e+21    1.83707e+21    1.82320e+21    0.00000e+00
    4.12300e-03    1.73209e+20    3.95989e+21    1.98087e+21    1.98743e+21    1.97627e+21    0.00000e+00
    4.33800e-03    1.86503e+20    4.28864e+21    2.14497e+21    2.15034e+21    2.14129e+21    0.00000e+00
    4.56400e-03    2.02793e+20    4.63948e+21    2.32023e+21    2.32458e+21    2.31737e+21    0.00000e+00
    4.80100e-03    2.22627e+20    5.01246e+21    2.50659e+21    2.51007e+21    2.50431e+21    0.00000e+00
    5.05100e-03    2.46614e+20    5.41151e+21    2.70597e+21    2.70880e+21    2.70426e+21    0.00000e+00
    5.31400e-03    2.74276e+20    5.83182e+21    2.91610e+21    2.91833e+21    2.91472e+21    0.00000e+00
    5.59100e-03    3.07788e+20    6.27508e+21    3.13763e+21    3.13940e+21    3.13662e+21    0.00000e+00
    5.88200e-03    3.44289e+20    6.73634e+21    3.36826e+21    3.36965e+21    3.36745e+21    0.00000e+00
    6.18800e-03    3.88885e+20    7.20238e+21    3.60122e+21    3.60231e+21    3.60065e+21    0.00000e+00
    6.51100e-03    4.36288e+20    7.68933e+21    3.84471e+21    3.84556e+21    3.84426e+21    0.00000e+00
    6.85000e-03    4.94048e+20    8.12847e+21    4.06424e+21    4.06487e+21    4.06392e+21    0.00000e+00
    7.20600e-03    5.54460e+20    8.58967e+21    4.29485e+21    4.29535e+21    4.29461e+21    0.00000e+00
    7.58200e-03    6.27078e+20    8.90769e+21    4.45384e+21    4.45421e+21    4.45368e+21    0.00000e+00
    7.97600e-03    7.03385e+20    9.22894e+21    4.61447e+21    4.61475e+21    4.61434e+21    0.00000e+00
    8.39200e-03    7.90493e+20    9.30557e+21    4.65278e+21    4.65299e+21    4.65270e+21    0.00000e+00
    8.82900e-03    8.83044e+20    9.32056e+21    4.66028e+21    4.66044e+21    4.66022e+21    0.00000e+00
    9.28800e-03    9.80498e+20    9.04512e+21    4.52256e+21    4.52267e+21    4.52251e+21    0.00000e+00
    9.77200e-03    1.08275e+21    8.60975e+21    4.30487e+21    4.30495e+21    4.30484e+21    0.00000e+00
    1.02800e-02    1.17761e+21    7.96002e+21    3.98001e+21    3.98007e+21    3.97999e+21    0.00000e+00
    1.08200e-02    1.26690e+21    7.10032e+21    3.55016e+21    3.55020e+21    3.55015e+21    0.00000e+00
    1.13800e-02    1.33070e+21    6.18568e+21    3.09284e+21    3.09287e+21    3.09283e+21    0.00000e+00
    1.19700e-02    1.35556e+21    5.18856e+21    2.59428e+21    2.59430e+21    2.59427e+21    0.00000e+00
    1.26000e-02    1.34831e+21    4.19663e+21    2.09832e+21    2.09833e+21    2.09831e+21    0.00000e+00
    1.32500e-02    1.25489e+21    3.35728e+21    1.67864e+21    1.67865e+21    1.67864e+21    0.00000e+00
    1.39400e-02    1.14432e+21    2.51962e+21    1.25981e+21    1.25981e+21    1.25981e+21    0.00000e+00
    1.46700e-02    9.59544e+20    1.95144e+21    9.75721e+20    9.75724e+20    9.75720e+20    0.00000e+00
    1.54300e-02    7.67694e+20    1.36524e+21    6.82620e+20    6.82623e+20    6.82620e+20    0.00000e+00
    1.62300e-02    5.99083e+20    1.06243e+21    5.31217e+20    5.31218e+20    5.31217e+20    0.00000e+00
    1.70800e-02    4.19914e+20    7.40702e+20    3.70351e+20    3.70352e+20    3.70351e+20    0.00000e+00
    1.79700e-02    3.08342e+20    5.69057e+20    2.84529e+20    2.84529e+20    2.84529e+20    0.00000e+00
    1.89000e-02    2.01565e+20    4.11047e+20    2.05523e+20    2.05524e+20    2.05523e+20    0.00000e+00
    1.98900e-02    1.39236e+20    3.06790e+20    1.53395e+20    1.53395e+20    1.53395e+20    0.00000e+00
    2.09200e-02    9.15071e+19    2.19657e+20    1.09828e+20    1.09828e+20    1.09828e+20    0.00000e+00
    2.20100e-02    6.11563e+19    1.53441e+20    7.67206e+19    7.67207e+19    7.67206e+19    0.00000e+00
    2.31600e-02    4.18045e+19    9.99264e+19    4.99632e+19    4.99632e+19    4.99632e+19    0.00000e+00
    2.43700e-02    2.73259e+19    6.08375e+19    3.04187e+19    3.04188e+19    3.04187e+19    0.00000e+00
    2.56300e-02    1.83417e+19    3.79747e+19    1.89874e+19    1.89874e+19    1.89874e+19    0.00000e+00
    2.69700e-02    1.08499e+19    2.00171e+19    1.00085e+19    1.00085e+19    1.00085e+19    0.00000e+00
    2.83700e-02    6.73933e+18    1.27139e+19    6.35695e+18    6.35695e+18    6.35695e+18    0.00000e+00
    2.98500e-02    3.14550e+18    6.29626e+18    3.14813e+18    3.14813e+18    3.14813e+18    0.00000e+00
    3.14000e-02    1.95429e+18    4.03490e+18    2.01745e+18    2.01745e+18    2.01745e+18    0.00000e+00
    3.30400e-02    7.93848e+17    1.81761e+18    9.08803e+17    9.08803e+17    9.08803e+17    0.00000e+00
    3.47600e-02    5.06495e+17    1.12332e+18    5.61660e+17    5.61660e+17    5.61660e+17    0.00000e+00
    3.65700e-02    2.04106e+17    3.92706e+17    1.96353e+17    1.96353e+17    1.96353e+17    0.00000e+00
    3.84700e-02    1.22573e+17    2.35149e+17    1.17574e+17    1.17574e+17    1.17574e+17    0.00000e+00
    4.04800e-02    4.43753e+16    8.92810e+16    4.46405e+16    4.46405e+16    4.46405e+16    0.00000e+00
    4.25900e-02    2.11377e+16    4.37635e+16    2.18818e+16    2.18818e+16    2.18818e+16    0.00000e+00
    4.48000e-02    8.39331e+15    1.72901e+16    8.64505e+15    8.64505e+15    8.64505e+15    0.00000e+00
    4.71400e-02    3.20280e+15    6.54440e+15    3.27220e+15    3.27220e+15    3.27220e+15    0.00000e+00
    4.95900e-02    1.30587e+15    2.65772e+15    1.32886e+15    1.32886e+15    1.32886e+15    0.00000e+00
    5.21700e-02    3.57285e+14    7.18205e+14    3.59102e+14    3.59102e+14    3.59102e+14    0.00000e+00
    5.48900e-02    1.56238e+14    3.13734e+14    1.56867e+14    1.56867e+14    1.56867e+14    0.00000e+00
    5.77500e-02    3.25263e+13    6.50109e+13    3.25055e+13    3.25055e+13    3.25055e+13    0.00000e+00
    6.07500e-02    1.48736e+13    2.98797e+13    1.49398e+13    1.49398e+13    1.49398e+13    0.00000e+00
    6.39200e-02    1.86742e+12    3.95568e+12    1.97784e+12    1.97784e+12    1.97784e+12    0.00000e+00
    6.72400e-02    9.19439e+11    1.93760e+12    9.68801e+11    9.68801e+11    9.68801e+11    0.00000e+00
    7.07500e-02    9.50313e+10    1.84144e+11    9.20720e+10    9.20720e+10    9.20720e+10    0.00000e+00
    7.44300e-02    4.88095e+10    9.45740e+10    4.72870e+10    4.72870e+10    4.72870e+10    0.00000e+00
    7.83000e-02    2.57173e+09    4.97315e+09    2.48658e+09    2.48658e+09    2.48658e+09    0.00000e+00
    8.23800e-02    1.39547e+09    2.70091e+09    1.35045e+09    1.35045e+09    1.35045e+09    0.00000e+00
    8.66700e-02    1.58676e+08    3.11709e+08    1.55855e+08    1.55855e+08    1.55855e+08    0.00000e+00
    9.11800e-02    3.22215e+07    6.52858e+07    3.26429e+07    3.26429e+07    3.26429e+07    0.00000e+00
    9.59300e-02    6.27601e+06    1.27109e+07    6.35543e+06    6.35543e+06    6.35543e+06    0.00000e+00
    1.00900e-01    3.76821e+05    7.59261e+05    3.79631e+05    3.79631e+05    3.79631e+05    0.00000e+00
    1.06200e-01    1.00760e+05    2.03011e+05    1.01506e+05    1.01506e+05    1.01506e+05    0.00000e+00
    1.11700e-01    3.06817e+03    6.17058e+03    3.08529e+03    3.08529e+03    3.08529e+03    0.00000e+00
    1.17500e-01    1.03251e+03    2.07623e+03    1.03812e+03    1.03812e+03    1.03812e+03    0.00000e+00
    1.23600e-01    1.26044e+01    2.49921e+01    1.24961e+01    1.24961e+01    1.24961e+01    0.00000e+00
    1.30100e-01    4.85745e+00    9.63150e+00    4.81575e+00    4.81575e+00    4.81575e+00    0.00000e+00
    1.36900e-01    2.57429e-02    5.11258e-02    2.55629e-02    2.55629e-02    2.55629e-02    0.00000e+00
    1.44000e-01    1.12289e-02    2.23004e-02    1.11502e-02    1.11502e-02    1.11502e-02    0.00000e+00
    1.51500e-01    3.25040e-05    6.41348e-05    3.20674e-05    3.20674e-05    3.20674e-05    0.00000e+00
    1.59400e-01    1.54530e-05    3.04908e-05    1.52454e-05    1.52454e-05    1.52454e-05    0.00000e+00
    1.67700e-01    1.67066e-08    3.29512e-08    1.64756e-08    1.64756e-08    1.64756e-08    0.00000e+00
    1.76400e-01    8.57872e-09    1.69201e-08    8.46005e-09    8.46005e-09    8.46005e-09    0.00000e+00
    1.85600e-01    3.61674e-12    7.05674e-12    3.52837e-12    3.52837e-12    3.52837e-12    0.00000e+00
    1.95200e-01    1.97755e-12    3.85846e-12    1.92923e-12    1.92923e-12    1.92923e-12    0.00000e+00
    2.05400e-01    2.35911e-13    4.60289e-13    2.30145e-13    2.30145e-13    2.30145e-13    0.00000e+00
    2.16100e-01    1.99432e-16    3.86875e-16    1.93437e-16    1.93437e-16    1.93437e-16    0.00000e+00
