Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    5.61700e-06    4.60387e+22    0.00000e+00    1.20315e+23    2.25367e+21    0.00000e+00    0.00000e+00
    5.90900e-06    4.51083e+22    0.00000e+00    1.13353e+23    2.54338e+21    0.00000e+00    0.00000e+00
    6.21700e-06    4.20911e+22    0.00000e+00    1.04024e+23    2.81750e+21    0.00000e+00    0.00000e+00
    6.54100e-06    4.09423e+22    0.00000e+00    9.63042e+22    2.94292e+21    0.00000e+00    0.00000e+00
    6.88100e-06    3.84842e+22    0.00000e+00    8.85869e+22    3.33291e+21    0.00000e+00    0.00000e+00
    7.24000e-06    3.71872e+22    0.00000e+00    8.07769e+22    3.56621e+21    0.00000e+00    0.00000e+00
    7.61700e-06    3.54211e+22    0.00000e+00    7.42410e+22    3.90136e+21    0.00000e+00    0.00000e+00
    8.01300e-06    3.39282e+22    0.00000e+00    6.71892e+22    4.23442e+21    0.00000e+00    0.00000e+00
    8.43000e-06    3.24107e+22    0.00000e+00    6.17211e+22    4.59784e+21    0.00000e+00    0.00000e+00
    8.86900e-06    3.07175e+22    0.00000e+00    5.57564e+22    4.97791e+21    0.00000e+00    0.00000e+00
    9.33100e-06    2.95055e+22    0.00000e+00    5.08827e+22    5.40456e+21    0.00000e+00    0.00000e+00
    9.81700e-06    2.79049e+22    0.00000e+00    4.58347e+22    5.95369e+21    0.00000e+00    0.00000e+00
    1.03300e-05    2.68269e+22    0.00000e+00    4.18529e+22    6.27553e+21    0.00000e+00    0.00000e+00
    1.08700e-05    2.53284e+22    0.00000e+00    3.78012e+22    6.93171e+21    0.00000e+00    0.00000e+00
    1.14300e-05    2.43163e+22    0.00000e+00    3.44582e+22    7.33805e+21    0.00000e+00    0.00000e+00
    1.20300e-05    2.29331e+22    0.00000e+00    3.13727e+22    7.92347e+21    0.00000e+00    0.00000e+00
    1.26500e-05    2.21020e+22    0.00000e+00    2.86143e+22    8.55043e+21    0.00000e+00    0.00000e+00
    1.33100e-05    2.08334e+22    0.00000e+00    2.64629e+22    9.16518e+21    0.00000e+00    0.00000e+00
    1.40100e-05    2.01596e+22    0.00000e+00    2.41897e+22    9.86061e+21    0.00000e+00    0.00000e+00
    1.47300e-05    1.89779e+22    0.00000e+00    2.29019e+22    1.05050e+22    0.00000e+00    0.00000e+00
    1.55000e-05    1.84828e+22    0.00000e+00    2.09733e+22    1.12201e+22    0.00000e+00    0.00000e+00
    1.63100e-05    1.72194e+22    0.00000e+00    2.03594e+22    1.19833e+22    0.00000e+00    0.00000e+00
    1.71600e-05    1.69514e+22    0.00000e+00    1.88157e+22    1.29128e+22    0.00000e+00    0.00000e+00
    1.80500e-05    1.59011e+22    0.00000e+00    1.85716e+22    1.36404e+22    0.00000e+00    0.00000e+00
    1.89900e-05    1.55183e+22    0.00000e+00    1.75579e+22    1.46158e+22    0.00000e+00    0.00000e+00
    1.99800e-05    1.47089e+22    0.00000e+00    1.74878e+22    1.53669e+22    0.00000e+00    0.00000e+00
    2.10200e-05    1.43444e+22    0.00000e+00    1.68496e+22    1.65118e+22    0.00000e+00    0.00000e+00
    2.21200e-05    1.35857e+22    0.00000e+00    1.69679e+22    1.72288e+22    0.00000e+00    0.00000e+00
    2.32700e-05    1.33901e+22    0.00000e+00    1.66759e+22    1.84633e+22    0.00000e+00    0.00000e+00
    2.44800e-05    1.27788e+22    0.00000e+00    1.69280e+22    1.92592e+22    0.00000e+00    0.00000e+00
    2.57500e-05    1.25165e+22    0.00000e+00    1.69581e+22    2.04778e+22    0.00000e+00    0.00000e+00
    2.70900e-05    1.20264e+22    0.00000e+00    1.71604e+22    2.14943e+22    0.00000e+00    0.00000e+00
    2.85000e-05    1.17471e+22    0.00000e+00    1.75739e+22    2.25207e+22    0.00000e+00    0.00000e+00
    2.99900e-05    1.14947e+22    0.00000e+00    1.76636e+22    2.36544e+22    0.00000e+00    0.00000e+00
    3.15500e-05    1.11374e+22    0.00000e+00    1.83381e+22    2.47420e+22    0.00000e+00    0.00000e+00
    3.31900e-05    1.10068e+22    0.00000e+00    1.84695e+22    2.59524e+22    0.00000e+00    0.00000e+00
    3.49200e-05    1.06837e+22    0.00000e+00    1.92324e+22    2.68950e+22    0.00000e+00    0.00000e+00
    3.67400e-05    1.05626e+22    0.00000e+00    1.95040e+22    2.81860e+22    0.00000e+00    0.00000e+00
    3.86500e-05    1.03209e+22    0.00000e+00    2.02786e+22    2.92634e+22    0.00000e+00    0.00000e+00
    4.06600e-05    1.02649e+22    0.00000e+00    2.06332e+22    3.04935e+22    0.00000e+00    0.00000e+00
    4.27800e-05    1.00798e+22    0.00000e+00    2.12962e+22    3.15068e+22    0.00000e+00    0.00000e+00
    4.50100e-05    1.00824e+22    0.00000e+00    2.17774e+22    3.27780e+22    0.00000e+00    0.00000e+00
    4.73500e-05    9.97504e+21    0.00000e+00    2.23725e+22    3.38307e+22    0.00000e+00    0.00000e+00
    4.98200e-05    1.00521e+22    0.00000e+00    2.27784e+22    3.48419e+22    0.00000e+00    0.00000e+00
    5.24100e-05    9.86992e+21    0.00000e+00    2.34415e+22    3.60829e+22    0.00000e+00    0.00000e+00
    5.51400e-05    1.01120e+22    0.00000e+00    2.38543e+22    3.69940e+22    0.00000e+00    0.00000e+00
    5.80100e-05    9.95303e+21    0.00000e+00    2.44047e+22    3.82774e+22    0.00000e+00    0.00000e+00
    6.10300e-05    1.01526e+22    0.00000e+00    2.48236e+22    3.90627e+22    0.00000e+00    0.00000e+00
    6.42100e-05    1.00577e+22    0.00000e+00    2.52403e+22    4.03358e+22    0.00000e+00    0.00000e+00
    6.75600e-05    1.02782e+22    0.00000e+00    2.56603e+22    4.10462e+22    0.00000e+00    0.00000e+00
    7.10700e-05    1.03066e+22    0.00000e+00    2.60403e+22    4.21939e+22    9.66710e+16    0.00000e+00
    7.47700e-05    1.04782e+22    0.00000e+00    2.64048e+22    4.28733e+22    1.06897e+17    0.00000e+00
    7.86700e-05    1.05535e+22    0.00000e+00    2.67565e+22    4.40039e+22    1.17675e+17    0.00000e+00
    8.27600e-05    1.07777e+22    0.00000e+00    2.70725e+22    4.44806e+22    1.30048e+17    0.00000e+00
    8.70700e-05    1.09041e+22    0.00000e+00    2.73867e+22    4.55222e+22    1.43222e+17    0.00000e+00
    9.16100e-05    1.11064e+22    0.00000e+00    2.75535e+22    4.59889e+22    1.58221e+17    0.00000e+00
    9.63800e-05    1.12661e+22    0.00000e+00    2.78621e+22    4.69450e+22    1.74347e+17    0.00000e+00
    1.01400e-04    1.14842e+22    0.00000e+00    2.79725e+22    4.72533e+22    1.92458e+17    0.00000e+00
    1.06700e-04    1.17218e+22    0.00000e+00    2.81833e+22    4.79793e+22    2.12276e+17    0.00000e+00
    1.12200e-04    1.18787e+22    0.00000e+00    2.82650e+22    4.83301e+22    2.33934e+17    0.00000e+00
    1.18100e-04    1.21625e+22    0.00000e+00    2.83324e+22    4.87481e+22    2.58334e+17    0.00000e+00
    1.24200e-04    1.22915e+22    0.00000e+00    2.83918e+22    4.91424e+22    2.84549e+17    0.00000e+00
    1.30700e-04    1.26112e+22    0.00000e+00    2.84213e+22    4.93557e+22    3.14279e+17    0.00000e+00
    1.37500e-04    1.27512e+22    0.00000e+00    2.84110e+22    4.96537e+22    3.46170e+17    0.00000e+00
    1.44700e-04    1.30363e+22    0.00000e+00    2.83130e+22    4.97288e+22    3.82592e+17    0.00000e+00
    1.52200e-04    1.31710e+22    0.00000e+00    2.82027e+22    4.98660e+22    4.20963e+17    0.00000e+00
    1.60100e-04    1.34598e+22    0.00000e+00    2.80730e+22    4.97946e+22    4.65163e+17    0.00000e+00
    1.68400e-04    1.36368e+22    0.00000e+00    2.79278e+22    4.98294e+22    5.11601e+17    0.00000e+00
    1.77200e-04    1.38293e+22    0.00000e+00    2.76363e+22    4.95856e+22    5.65882e+17    0.00000e+00
    1.86400e-04    1.40408e+22    0.00000e+00    2.75004e+22    4.95496e+22    6.22812e+17    0.00000e+00
    1.96100e-04    1.41905e+22    0.00000e+00    2.71611e+22    4.91102e+22    6.88172e+17    0.00000e+00
    2.06400e-04    1.44149e+22    0.00000e+00    2.69430e+22    4.89443e+22    7.58665e+17    0.00000e+00
    2.17100e-04    1.44750e+22    0.00000e+00    2.65081e+22    4.84122e+22    8.37454e+17    0.00000e+00
    2.28400e-04    1.47177e+22    0.00000e+00    2.62281e+22    4.81038e+22    9.22990e+17    0.00000e+00
    2.40300e-04    1.47027e+22    0.00000e+00    2.57840e+22    4.74718e+22    1.01863e+18    0.00000e+00
    2.52800e-04    1.49519e+22    0.00000e+00    2.54320e+22    4.69692e+22    1.12328e+18    0.00000e+00
    2.66000e-04    1.49071e+22    0.00000e+00    2.49734e+22    4.62899e+22    1.23909e+18    0.00000e+00
    2.79800e-04    1.50793e+22    0.00000e+00    2.45000e+22    4.56319e+22    1.36687e+18    0.00000e+00
    2.94400e-04    1.50515e+22    0.00000e+00    2.40340e+22    4.48938e+22    1.50664e+18    0.00000e+00
    3.09700e-04    1.51527e+22    0.00000e+00    2.34930e+22    4.40763e+22    1.66332e+18    0.00000e+00
    3.25900e-04    1.51017e+22    0.00000e+00    2.30124e+22    4.33014e+22    1.83256e+18    0.00000e+00
    3.42800e-04    1.51655e+22    0.00000e+00    2.23913e+22    4.23219e+22    2.02397e+18    0.00000e+00
    3.60700e-04    1.50666e+22    0.00000e+00    2.18745e+22    4.15211e+22    2.22790e+18    0.00000e+00
    3.79500e-04    1.51003e+22    0.00000e+00    2.12107e+22    4.03943e+22    2.46341e+18    0.00000e+00
    3.99200e-04    1.49750e+22    0.00000e+00    2.07012e+22    3.95502e+22    2.71020e+18    0.00000e+00
    4.20000e-04    1.49090e+22    0.00000e+00    1.99885e+22    3.83676e+22    2.99625e+18    0.00000e+00
    4.41900e-04    1.48010e+22    0.00000e+00    1.94433e+22    3.74449e+22    3.29968e+18    0.00000e+00
    4.64900e-04    1.46379e+22    0.00000e+00    1.87494e+22    3.62235e+22    3.64522e+18    0.00000e+00
    4.89100e-04    1.45283e+22   4.27426e-290    1.81671e+22    3.52009e+22    4.01606e+18    0.00000e+00
    5.14500e-04    1.42906e+22    1.68980e+22    1.74726e+22    3.40059e+22    4.43271e+18    0.00000e+00
    5.41300e-04    1.41824e+22    1.63596e+22    1.68699e+22    3.29017e+22    4.88692e+18    0.00000e+00
    5.69500e-04    1.38658e+22    1.58299e+22    1.61979e+22    3.17320e+22    5.39186e+18    0.00000e+00
    5.99200e-04    1.37404e+22    1.52844e+22    1.55688e+22    3.05498e+22    5.94858e+18    0.00000e+00
    6.30400e-04    1.33991e+22    1.47382e+22    1.49228e+22    2.94099e+22    6.55844e+18    0.00000e+00
    6.63200e-04    1.32247e+22    1.42041e+22    1.42851e+22    2.82213e+22    7.23844e+18    0.00000e+00
    6.97700e-04    1.28786e+22    1.36273e+22    1.36405e+22    2.70753e+22    7.97414e+18    0.00000e+00
    7.34100e-04    1.26574e+22    1.31102e+22    1.30226e+22    2.58742e+22    8.80878e+18    0.00000e+00
    7.72300e-04    1.23092e+22    1.25267e+22    1.23966e+22    2.47579e+22    9.69748e+18    0.00000e+00
    8.12500e-04    1.20449e+22    1.20184e+22    1.17848e+22    2.35944e+22    1.07170e+19    0.00000e+00
    8.54800e-04    1.16786e+22    1.14427e+22    1.11826e+22    2.24708e+22    1.17899e+19    0.00000e+00
    8.99300e-04    1.13947e+22    1.09410e+22    1.05967e+22    2.13583e+22    1.29845e+19    0.00000e+00
    9.46100e-04    1.10232e+22    1.03818e+22    1.00205e+22    2.02484e+22    1.42408e+19    0.00000e+00
    9.95400e-04    1.06967e+22    9.89610e+21    9.46884e+21    1.92042e+22    1.57585e+19    0.00000e+00
    1.04700e-03    1.03313e+22    9.36156e+21    8.91186e+21    1.81235e+22    1.73764e+19    0.00000e+00
    1.10200e-03    9.97266e+21    8.87950e+21    8.39679e+21    1.71272e+22    1.92395e+19    0.00000e+00
    1.15900e-03    9.62092e+21    8.38876e+21    7.88070e+21    1.61006e+22    2.12198e+19    0.00000e+00
    1.21900e-03    9.23605e+21    7.90979e+21    7.39209e+21    1.51630e+22    2.34410e+19    0.00000e+00
    1.28300e-03    8.90156e+21    7.45924e+21    6.91874e+21    1.41960e+22    2.59031e+19    0.00000e+00
    1.35000e-03    8.49445e+21    6.99205e+21    6.46717e+21    1.33211e+22    2.86133e+19    0.00000e+00
    1.42000e-03    8.17237e+21    6.58309e+21    6.03185e+21    1.24265e+22    3.15913e+19    0.00000e+00
    1.49400e-03    7.77507e+21    6.15068e+21    5.61714e+21    1.15966e+22    3.48569e+19    0.00000e+00
    1.57200e-03    7.44542e+21    5.76887e+21    5.22888e+21    1.07921e+22    3.85258e+19    0.00000e+00
    1.65400e-03    7.07104e+21    5.36857e+21    4.83844e+21    1.00138e+22    4.24720e+19    0.00000e+00
    1.74000e-03    6.74104e+21    5.02259e+21    4.49613e+21    9.29410e+21    4.69336e+19    0.00000e+00
    1.83000e-03    6.38141e+21    4.66134e+21    4.14112e+21    8.57996e+21    5.16436e+19    0.00000e+00
    1.92600e-03    6.05591e+21    4.34685e+21    3.83242e+21    7.94580e+21    5.71434e+19    0.00000e+00
    2.02600e-03    5.71685e+21    4.02830e+21    3.51729e+21    7.29846e+21    6.28724e+19    0.00000e+00
    2.13100e-03    5.40118e+21    3.74304e+21    3.24802e+21    6.73435e+21    6.94648e+19    0.00000e+00
    2.24200e-03    5.08926e+21    3.46456e+21    2.96544e+21    6.15825e+21    7.64621e+19    0.00000e+00
    2.35900e-03    4.77807e+21    3.21029e+21    2.73399e+21    5.66341e+21    8.44578e+19    0.00000e+00
    2.48200e-03    4.49558e+21    2.97203e+21    2.48566e+21    5.16361e+21    9.30032e+19    0.00000e+00
    2.61100e-03    4.19475e+21    2.74878e+21    2.28811e+21    4.72829e+21    1.02570e+20    0.00000e+00
    2.74700e-03    3.93836e+21    2.54934e+21    2.07770e+21    4.30247e+21    1.12932e+20    0.00000e+00
    2.89000e-03    3.65836e+21    2.35441e+21    1.91007e+21    3.92428e+21    1.24438e+20    0.00000e+00
    3.04100e-03    3.42127e+21    2.19331e+21    1.73560e+21    3.56266e+21    1.37082e+20    0.00000e+00
    3.19900e-03    3.16080e+21    2.03018e+21    1.59563e+21    3.24201e+21    1.50851e+20    0.00000e+00
    3.36600e-03    2.94688e+21    1.89895e+21    1.45376e+21    2.94191e+21    1.66140e+20    0.00000e+00
    3.54100e-03    2.71465e+21    1.77110e+21    1.33895e+21    2.66922e+21    1.82621e+20    0.00000e+00
    3.72500e-03    2.51324e+21    1.66880e+21    1.22960e+21    2.42489e+21    2.01051e+20    0.00000e+00
    3.91900e-03    2.31052e+21    1.57263e+21    1.13635e+21    2.20203e+21    2.20777e+20    0.00000e+00
    4.12300e-03    2.12498e+21    1.50073e+21    1.05354e+21    2.00602e+21    2.43037e+20    0.00000e+00
    4.33800e-03    1.94908e+21    1.43439e+21    9.83705e+20    1.82792e+21    2.66573e+20    0.00000e+00
    4.56400e-03    1.78057e+21    1.38953e+21    9.24248e+20    1.67356e+21    2.93407e+20    0.00000e+00
    4.80100e-03    1.63044e+21    1.35182e+21    8.75992e+20    1.53920e+21    3.21548e+20    0.00000e+00
    5.05100e-03    1.47946e+21    1.33660e+21    8.40318e+20    1.42146e+21    3.53498e+20    0.00000e+00
    5.31400e-03    1.35295e+21    1.32564e+21    8.10582e+20    1.32300e+21    3.87359e+20    0.00000e+00
    5.59100e-03    1.21950e+21    1.33733e+21    7.95521e+20    1.24081e+21    4.25271e+20    0.00000e+00
    5.88200e-03    1.11397e+21    1.35413e+21    7.84410e+20    1.17593e+21    4.65780e+20    0.00000e+00
    6.18800e-03    9.98636e+20    1.39306e+21    7.88101e+20    1.12538e+21    5.10525e+20    0.00000e+00
    6.51100e-03    9.09977e+20    1.43801e+21    7.95854e+20    1.09114e+21    5.58995e+20    0.00000e+00
    6.85000e-03    8.13774e+20    1.50334e+21    8.17097e+20    1.06850e+21    6.11796e+20    0.00000e+00
    7.20600e-03    7.39742e+20    1.57736e+21    8.42567e+20    1.06141e+21    6.69129e+20    0.00000e+00
    7.58200e-03    6.60304e+20    1.67035e+21    8.80708e+20    1.06580e+21    7.31329e+20    0.00000e+00
    7.97600e-03    6.01541e+20    1.77420e+21    9.24079e+20    1.08401e+21    7.99250e+20    0.00000e+00
    8.39200e-03    5.37397e+20    1.89569e+21    9.78969e+20    1.11307e+21    8.72136e+20    0.00000e+00
    8.82900e-03    4.89942e+20    2.03193e+21    1.04086e+21    1.15552e+21    9.52325e+20    0.00000e+00
    9.28800e-03    4.40833e+20    2.18289e+21    1.11240e+21    1.20801e+21    1.03717e+21    0.00000e+00
    9.77200e-03    4.03634e+20    2.35395e+21    1.19288e+21    1.27377e+21    1.13149e+21    0.00000e+00
    1.02800e-02    3.68413e+20    2.53728e+21    1.28231e+21    1.34913e+21    1.23047e+21    0.00000e+00
    1.08200e-02    3.40911e+20    2.74645e+21    1.38321e+21    1.43918e+21    1.34143e+21    0.00000e+00
    1.13800e-02    3.16712e+20    2.96553e+21    1.49139e+21    1.53747e+21    1.45658e+21    0.00000e+00
    1.19700e-02    2.99098e+20    3.21071e+21    1.61140e+21    1.64959e+21    1.58338e+21    0.00000e+00
    1.26000e-02    2.85599e+20    3.47479e+21    1.74255e+21    1.77371e+21    1.71974e+21    0.00000e+00
    1.32500e-02    2.77404e+20    3.75949e+21    1.88336e+21    1.90901e+21    1.86508e+21    0.00000e+00
    1.39400e-02    2.73710e+20    4.06555e+21    2.03564e+21    2.05646e+21    2.02115e+21    0.00000e+00
    1.46700e-02    2.75102e+20    4.39924e+21    2.20165e+21    2.21865e+21    2.19005e+21    0.00000e+00
    1.54300e-02    2.80973e+20    4.75201e+21    2.37750e+21    2.39129e+21    2.36853e+21    0.00000e+00
    1.62300e-02    2.91936e+20    5.12903e+21    2.56564e+21    2.57664e+21    2.55846e+21    0.00000e+00
    1.70800e-02    3.08376e+20    5.53496e+21    2.76815e+21    2.77708e+21    2.76278e+21    0.00000e+00
    1.79700e-02    3.29872e+20    5.96041e+21    2.98079e+21    2.98785e+21    2.97648e+21    0.00000e+00
    1.89000e-02    3.58688e+20    6.40439e+21    3.20246e+21    3.20808e+21    3.19932e+21    0.00000e+00
    1.98900e-02    3.90828e+20    6.87200e+21    3.43628e+21    3.44069e+21    3.43376e+21    0.00000e+00
    2.09200e-02    4.32441e+20    7.33613e+21    3.66816e+21    3.67159e+21    3.66638e+21    0.00000e+00
    2.20100e-02    4.76324e+20    7.82210e+21    3.91119e+21    3.91386e+21    3.90977e+21    0.00000e+00
    2.31600e-02    5.32973e+20    8.25219e+21    4.12611e+21    4.12810e+21    4.12513e+21    0.00000e+00
    2.43700e-02    5.91706e+20    8.70487e+21    4.35248e+21    4.35405e+21    4.35172e+21    0.00000e+00
    2.56300e-02    6.63392e+20    8.99187e+21    4.49593e+21    4.49708e+21    4.49541e+21    0.00000e+00
    2.69700e-02    7.39012e+20    9.28497e+21    4.64250e+21    4.64338e+21    4.64210e+21    0.00000e+00
    2.83700e-02    8.25923e+20    9.31500e+21    4.65748e+21    4.65814e+21    4.65722e+21    0.00000e+00
    2.98500e-02    9.17891e+20    9.27815e+21    4.63907e+21    4.63957e+21    4.63887e+21    0.00000e+00
    3.14000e-02    1.01473e+21    8.94386e+21    4.47193e+21    4.47228e+21    4.47179e+21    0.00000e+00
    3.30400e-02    1.11541e+21    8.44204e+21    4.22101e+21    4.22129e+21    4.22092e+21    0.00000e+00
    3.47600e-02    1.20733e+21    7.74049e+21    3.87024e+21    3.87043e+21    3.87017e+21    0.00000e+00
    3.65700e-02    1.29028e+21    6.85093e+21    3.42546e+21    3.42560e+21    3.42542e+21    0.00000e+00
    3.84700e-02    1.34574e+21    5.91271e+21    2.95635e+21    2.95645e+21    2.95632e+21    0.00000e+00
    4.04800e-02    1.35562e+21    4.91360e+21    2.45679e+21    2.45686e+21    2.45678e+21    0.00000e+00
    4.25900e-02    1.33357e+21    3.94246e+21    1.97123e+21    1.97128e+21    1.97121e+21    0.00000e+00
    4.48000e-02    1.22485e+21    3.12661e+21    1.56330e+21    1.56334e+21    1.56330e+21    0.00000e+00
    4.71400e-02    1.09971e+21    2.31935e+21    1.15968e+21    1.15970e+21    1.15967e+21    0.00000e+00
    4.95900e-02    9.11479e+20    1.79882e+21    8.99411e+20    8.99427e+20    8.99409e+20    0.00000e+00
    5.21700e-02    7.13927e+20    1.25578e+21    6.27888e+20    6.27900e+20    6.27886e+20    0.00000e+00
    5.48900e-02    5.50818e+20    9.73514e+20    4.86757e+20    4.86764e+20    4.86756e+20    0.00000e+00
    5.77500e-02    3.79250e+20    6.76726e+20    3.38363e+20    3.38368e+20    3.38362e+20    0.00000e+00
    6.07500e-02    2.77664e+20    5.21500e+20    2.60750e+20    2.60753e+20    2.60750e+20    0.00000e+00
    6.39200e-02    1.80439e+20    3.77710e+20    1.88855e+20    1.88857e+20    1.88855e+20    0.00000e+00
    6.72400e-02    1.24868e+20    2.81644e+20    1.40822e+20    1.40823e+20    1.40822e+20    0.00000e+00
    7.07500e-02    8.14296e+19    1.98164e+20    9.90822e+19    9.90831e+19    9.90822e+19    0.00000e+00
    7.44300e-02    5.44460e+19    1.36762e+20    6.83812e+19    6.83817e+19    6.83812e+19    0.00000e+00
    7.83000e-02    3.74345e+19    8.82131e+19    4.41065e+19    4.41069e+19    4.41065e+19    0.00000e+00
    8.23800e-02    2.44836e+19    5.29523e+19    2.64761e+19    2.64763e+19    2.64761e+19    0.00000e+00
    8.66700e-02    1.61153e+19    3.26732e+19    1.63366e+19    1.63367e+19    1.63366e+19    0.00000e+00
    9.11800e-02    9.30339e+18    1.70261e+19    8.51306e+18    8.51312e+18    8.51306e+18    0.00000e+00
    9.59300e-02    5.72173e+18    1.08215e+19    5.41073e+18    5.41075e+18    5.41073e+18    0.00000e+00
    1.00900e-01    2.62430e+18    5.40024e+18    2.70012e+18    2.70013e+18    2.70012e+18    0.00000e+00
    1.06200e-01    1.62135e+18    3.40881e+18    1.70440e+18    1.70441e+18    1.70440e+18    0.00000e+00
    1.11700e-01    6.62503e+17    1.49574e+18    7.47872e+17    7.47874e+17    7.47872e+17    0.00000e+00
    1.17500e-01    4.20535e+17    9.20270e+17    4.60135e+17    4.60136e+17    4.60135e+17    0.00000e+00
    1.23600e-01    1.66073e+17    3.15030e+17    1.57515e+17    1.57515e+17    1.57515e+17    0.00000e+00
    1.30100e-01    9.78610e+16    1.85360e+17    9.26799e+16    9.26801e+16    9.26799e+16    0.00000e+00
    1.36900e-01    3.47245e+16    7.05785e+16    3.52893e+16    3.52893e+16    3.52893e+16    0.00000e+00
    1.44000e-01    1.65112e+16    3.48262e+16    1.74131e+16    1.74131e+16    1.74131e+16    0.00000e+00
    1.51500e-01    6.41587e+15    1.31777e+16    6.58885e+15    6.58885e+15    6.58885e+15    0.00000e+00
    1.59400e-01    2.40721e+15    4.75767e+15    2.37883e+15    2.37884e+15    2.37883e+15    0.00000e+00
    1.67700e-01    9.75690e+14    1.94723e+15    9.73617e+14    9.73617e+14    9.73617e+14    0.00000e+00
    1.76400e-01    2.67147e+14    5.47660e+14    2.73830e+14    2.73830e+14    2.73830e+14    0.00000e+00
    1.85600e-01    1.14715e+14    2.33010e+14    1.16505e+14    1.16505e+14    1.16505e+14    0.00000e+00
    1.95200e-01    2.20001e+13    4.23874e+13    2.11937e+13    2.11937e+13    2.11937e+13    0.00000e+00
    2.05400e-01    1.00921e+13    1.96147e+13    9.80735e+12    9.80735e+12    9.80735e+12    0.00000e+00
    2.16100e-01    1.35798e+12    2.86818e+12    1.43409e+12    1.43409e+12    1.43409e+12    0.00000e+00
