Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    1.30000e-05    2.94545e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.76454e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.17402e+05
    1.44852e-05    4.04203e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.40690e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.40905e+06
    1.61400e-05    5.54685e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.19852e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.42894e+06
    1.79839e-05    7.61192e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.17408e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.18704e+06
    2.00384e-05    1.04458e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.37632e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.21768e+06
    2.23276e-05    1.43347e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.85791e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.24419e+07
    2.48784e-05    1.96715e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.68376e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14476e+07
    2.77206e-05    2.69951e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19339e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.69717e+07
    3.08875e-05    3.70452e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.47068e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.37324e+07
    3.44161e-05    5.08370e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.81240e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.09863e+08
    3.83479e-05    6.97634e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.23353e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.89383e+08
    4.27289e-05    9.57360e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.75251e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.26461e+08
    4.76104e-05    1.31378e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.39208e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.62759e+08
    5.30495e-05    1.80289e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.18025e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.70092e+08
    5.91101e-05    2.47410e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.15157e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.67226e+09
    6.58630e-05    3.39520e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.34857e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.88266e+09
    7.33873e-05    4.65922e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.82372e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.96918e+09
    8.17713e-05    6.39382e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.64162e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.56594e+09
    9.11131e-05    8.77421e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.18819e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.47661e+10
    1.01522e-04    1.20408e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.46428e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.54540e+10
    1.13120e-04    1.65235e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.80452e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.38780e+10
    1.26044e-04    2.26752e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.22381e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.56375e+10
    1.40443e-04    3.11171e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.74053e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.30385e+11
    1.56488e-04    4.27018e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.37731e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.24760e+11
    1.74365e-04    5.66869e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.12500e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.47690e+11
    1.94285e-04    8.20562e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.10124e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.97751e+11
    2.16481e-04    1.14621e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.30873e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11979e+12
