Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    3.86500e-05    2.08969e+21    0.00000e+00    4.17930e+21    7.52181e+21    7.56437e+17    0.00000e+00
    4.06600e-05    2.13235e+21    0.00000e+00    4.14587e+21    7.48532e+21    8.35807e+17    0.00000e+00
    4.27800e-05    2.15650e+21    0.00000e+00    4.09876e+21    7.44688e+21    9.19734e+17    0.00000e+00
    4.50100e-05    2.17744e+21    0.00000e+00    4.03690e+21    7.38081e+21    1.01712e+18    0.00000e+00
    4.73500e-05    2.20748e+21    0.00000e+00    4.00420e+21    7.33398e+21    1.11932e+18    0.00000e+00
    4.98200e-05    2.22655e+21    0.00000e+00    3.93691e+21    7.23823e+21    1.23742e+18    0.00000e+00
    5.24100e-05    2.25431e+21    0.00000e+00    3.89039e+21    7.17600e+21    1.36253e+18    0.00000e+00
    5.51400e-05    2.25646e+21    0.00000e+00    3.80369e+21    7.06451e+21    1.50510e+18    0.00000e+00
    5.80100e-05    2.28731e+21    0.00000e+00    3.74714e+21    6.97871e+21    1.65842e+18    0.00000e+00
    6.10300e-05    2.27372e+21    0.00000e+00    3.66553e+21    6.85560e+21    1.83063e+18    0.00000e+00
    6.42100e-05    2.30581e+21    0.00000e+00    3.59540e+21    6.74668e+21    2.01852e+18    0.00000e+00
    6.75600e-05    2.29489e+21    0.00000e+00    3.51462e+21    6.61220e+21    2.22709e+18    0.00000e+00
    7.10700e-05    2.30204e+21    0.00000e+00    3.42285e+21    6.47991e+21    2.45647e+18    0.00000e+00
    7.47700e-05    2.30150e+21    0.00000e+00    3.34270e+21    6.34099e+21    2.70784e+18    0.00000e+00
    7.86700e-05    2.29177e+21    0.00000e+00    3.24939e+21    6.19039e+21    2.98972e+18    0.00000e+00
    8.27600e-05    2.28094e+21    0.00000e+00    3.16383e+21    6.04797e+21    3.29291e+18    0.00000e+00
    8.70700e-05    2.27658e+21    0.00000e+00    3.06428e+21    5.87233e+21    3.63744e+18    0.00000e+00
    9.16100e-05    2.24795e+21    0.00000e+00    2.97330e+21    5.73365e+21    4.00457e+18    0.00000e+00
    9.63800e-05    2.24630e+21    0.00000e+00    2.86880e+21    5.53789e+21    4.42630e+18    0.00000e+00
    1.01400e-04    2.20808e+21    0.00000e+00    2.78240e+21    5.39511e+21    4.87013e+18    0.00000e+00
    1.06700e-04    2.19105e+21    0.00000e+00    2.67633e+21    5.20375e+21    5.38724e+18    0.00000e+00
    1.12200e-04    2.15969e+21    0.00000e+00    2.58188e+21    5.04321e+21    5.92506e+18    0.00000e+00
    1.18100e-04    2.12504e+21    0.00000e+00    2.47926e+21    4.85638e+21    6.55361e+18    0.00000e+00
    1.24200e-04    2.09633e+21    0.00000e+00    2.38371e+21    4.67802e+21    7.21332e+18    0.00000e+00
    1.30700e-04    2.05322e+21    0.00000e+00    2.28200e+21    4.50221e+21    7.96968e+18    0.00000e+00
    1.37500e-04    2.02596e+21    0.00000e+00    2.18685e+21    4.31632e+21    8.78306e+18    0.00000e+00
    1.44700e-04    1.97095e+21    0.00000e+00    2.08837e+21    4.14426e+21    9.69827e+18    0.00000e+00
    1.52200e-04    1.94050e+21    0.00000e+00    1.99120e+21    3.95582e+21    1.06905e+19    0.00000e+00
    1.60100e-04    1.88317e+21    0.00000e+00    1.89690e+21    3.78804e+21    1.17613e+19    0.00000e+00
    1.68400e-04    1.84386e+21    0.00000e+00    1.80418e+21    3.60909e+21    1.29184e+19    0.00000e+00
    1.77200e-04    1.78980e+21    0.00000e+00    1.70975e+21    3.43542e+21    1.42131e+19    0.00000e+00
    1.86400e-04    1.74134e+21    0.00000e+00    1.62366e+21    3.26090e+21    1.57160e+19    0.00000e+00
    1.96100e-04    1.69027e+21    0.00000e+00    1.53514e+21    3.09615e+21    1.73332e+19    0.00000e+00
    2.06400e-04    1.63582e+21    0.00000e+00    1.45057e+21    2.93535e+21    1.92010e+19    0.00000e+00
    2.17100e-04    1.57875e+21    0.00000e+00    1.36920e+21    2.76843e+21    2.11532e+19    0.00000e+00
    2.28400e-04    1.52885e+21    0.00000e+00    1.29125e+21    2.62005e+21    2.34182e+19    0.00000e+00
    2.40300e-04    1.46836e+21    0.00000e+00    1.21399e+21    2.46005e+21    2.58034e+19    0.00000e+00
    2.52800e-04    1.41642e+21    0.00000e+00    1.14292e+21    2.32117e+21    2.85607e+19    0.00000e+00
    2.66000e-04    1.35482e+21    0.00000e+00    1.07078e+21    2.17391e+21    3.14934e+19    0.00000e+00
    2.79800e-04    1.30180e+21    0.00000e+00    1.00612e+21    2.03914e+21    3.48137e+19    0.00000e+00
    2.94400e-04    1.24538e+21    0.00000e+00    9.41670e+20    1.90641e+21    3.83940e+19    0.00000e+00
    3.09700e-04    1.18724e+21    0.00000e+00    8.81432e+20    1.78257e+21    4.24100e+19    0.00000e+00
    3.25900e-04    1.13730e+21    0.00000e+00    8.23608e+20    1.66043e+21    4.68008e+19    0.00000e+00
    3.42800e-04    1.07447e+21    0.00000e+00    7.70792e+20    1.55065e+21    5.16344e+19    0.00000e+00
    3.60700e-04    1.02828e+21    0.00000e+00    7.20504e+20    1.44164e+21    5.69828e+19    0.00000e+00
    3.79500e-04    9.70034e+20    0.00000e+00    6.73897e+20    1.34008e+21    6.28364e+19    0.00000e+00
    3.99200e-04    9.21513e+20    0.00000e+00    6.31874e+20    1.24513e+21    6.93278e+19    0.00000e+00
    4.20000e-04    8.69688e+20    0.00000e+00    5.90025e+20    1.15427e+21    7.63707e+19    0.00000e+00
    4.41900e-04    8.21016e+20    0.00000e+00    5.55435e+20    1.07437e+21    8.43115e+19    0.00000e+00
    4.64900e-04    7.71681e+20    1.40162e+19    5.20650e+20    9.94751e+20    9.27687e+19    0.00000e+00
    4.89100e-04    7.25109e+20    1.17238e+20    4.92330e+20    9.28781e+20    1.02410e+20    0.00000e+00
    5.14500e-04    6.79886e+20    6.38158e+20    4.65752e+20    8.61976e+20    1.12535e+20    0.00000e+00
    5.41300e-04    6.35969e+20    6.25059e+20    4.45165e+20    8.06947e+20    1.24258e+20    0.00000e+00
    5.69500e-04    5.95277e+20    6.15896e+20    4.24934e+20    7.52004e+20    1.36594e+20    0.00000e+00
    5.99200e-04    5.52949e+20    6.12023e+20    4.11837e+20    7.08179e+20    1.50665e+20    0.00000e+00
    6.30400e-04    5.16627e+20    6.12415e+20    3.98512e+20    6.66748e+20    1.65604e+20    0.00000e+00
    6.63200e-04    4.77397e+20    6.18650e+20    3.92530e+20    6.33634e+20    1.82420e+20    0.00000e+00
    6.97700e-04    4.44373e+20    6.29905e+20    3.86997e+20    6.04715e+20    2.00497e+20    0.00000e+00
    7.34100e-04    4.09919e+20    6.46157e+20    3.88127e+20    5.81852e+20    2.20628e+20    0.00000e+00
    7.72300e-04    3.79233e+20    6.69384e+20    3.90354e+20    5.64289e+20    2.42436e+20    0.00000e+00
    8.12500e-04    3.48025e+20    6.97095e+20    3.98045e+20    5.52288e+20    2.66394e+20    0.00000e+00
    8.54800e-04    3.22005e+20    7.31837e+20    4.08512e+20    5.46352e+20    2.92711e+20    0.00000e+00
    8.99300e-04    2.94979e+20    7.72370e+20    4.23309e+20    5.44752e+20    3.21223e+20    0.00000e+00
    9.46100e-04    2.71562e+20    8.20644e+20    4.42708e+20    5.50127e+20    3.52774e+20    0.00000e+00
    9.95400e-04    2.48596e+20    8.75037e+20    4.65200e+20    5.59777e+20    3.86636e+20    0.00000e+00
    1.04700e-03    2.28127e+20    9.38174e+20    4.92762e+20    5.75744e+20    4.24334e+20    0.00000e+00
    1.10200e-03    2.09589e+20    1.00822e+21    5.24477e+20    5.96994e+20    4.64811e+20    0.00000e+00
    1.15900e-03    1.92053e+20    1.08783e+21    5.61081e+20    6.24039e+20    5.09669e+20    0.00000e+00
    1.21900e-03    1.77335e+20    1.17334e+21    6.01379e+20    6.56537e+20    5.56888e+20    0.00000e+00
    1.28300e-03    1.62879e+20    1.27406e+21    6.49238e+20    6.96394e+20    6.10883e+20    0.00000e+00
    1.35000e-03    1.51947e+20    1.37980e+21    7.00308e+20    7.41255e+20    6.67600e+20    0.00000e+00
    1.42000e-03    1.40847e+20    1.49958e+21    7.58354e+20    7.93252e+20    7.30305e+20    0.00000e+00
    1.49400e-03    1.33246e+20    1.62755e+21    8.20914e+20    8.50925e+20    7.97323e+20    0.00000e+00
    1.57200e-03    1.25694e+20    1.77118e+21    8.91451e+20    9.16872e+20    8.71276e+20    0.00000e+00
    1.65400e-03    1.21186e+20    1.92492e+21    9.67279e+20    9.89015e+20    9.50500e+20    0.00000e+00
    1.74000e-03    1.17211e+20    2.09361e+21    1.05079e+21    1.06885e+21    1.03653e+21    0.00000e+00
    1.83000e-03    1.15997e+20    2.27483e+21    1.14052e+21    1.15595e+21    1.12884e+21    0.00000e+00
    1.92600e-03    1.15692e+20    2.47411e+21    1.23968e+21    1.25235e+21    1.22980e+21    0.00000e+00
    2.02600e-03    1.18359e+20    2.68858e+21    1.34623e+21    1.35697e+21    1.33826e+21    0.00000e+00
    2.13100e-03    1.21597e+20    2.91802e+21    1.46066e+21    1.46941e+21    1.45397e+21    0.00000e+00
    2.24200e-03    1.28279e+20    3.16967e+21    1.58602e+21    1.59337e+21    1.58070e+21    0.00000e+00
    2.35900e-03    1.36057e+20    3.43756e+21    1.71979e+21    1.72574e+21    1.71537e+21    0.00000e+00
    2.48200e-03    1.47316e+20    3.73038e+21    1.86587e+21    1.87075e+21    1.86240e+21    0.00000e+00
    2.61100e-03    1.59947e+20    4.03819e+21    2.01967e+21    2.02364e+21    2.01684e+21    0.00000e+00
    2.74700e-03    1.76767e+20    4.37552e+21    2.18813e+21    2.19136e+21    2.18593e+21    0.00000e+00
    2.89000e-03    1.95066e+20    4.73034e+21    2.36549e+21    2.36808e+21    2.36373e+21    0.00000e+00
    3.04100e-03    2.18660e+20    5.11465e+21    2.55751e+21    2.55962e+21    2.55616e+21    0.00000e+00
    3.19900e-03    2.44063e+20    5.51779e+21    2.75904e+21    2.76073e+21    2.75799e+21    0.00000e+00
    3.36600e-03    2.75520e+20    5.94560e+21    2.97290e+21    2.97424e+21    2.97208e+21    0.00000e+00
    3.54100e-03    3.09868e+20    6.39439e+21    3.19725e+21    3.19832e+21    3.19665e+21    0.00000e+00
    3.72500e-03    3.50428e+20    6.85371e+21    3.42690e+21    3.42773e+21    3.42643e+21    0.00000e+00
    3.91900e-03    3.95453e+20    7.33092e+21    3.66548e+21    3.66613e+21    3.66514e+21    0.00000e+00
    4.12300e-03    4.47192e+20    7.79599e+21    3.89801e+21    3.89851e+21    3.89775e+21    0.00000e+00
    4.33800e-03    5.05446e+20    8.25045e+21    4.12522e+21    4.12561e+21    4.12504e+21    0.00000e+00
    4.56400e-03    5.70336e+20    8.66528e+21    4.33265e+21    4.33295e+21    4.33251e+21    0.00000e+00
    4.80100e-03    6.43811e+20    8.99750e+21    4.49875e+21    4.49897e+21    4.49865e+21    0.00000e+00
    5.05100e-03    7.23058e+20    9.26929e+21    4.63464e+21    4.63482e+21    4.63457e+21    0.00000e+00
    5.31400e-03    8.12458e+20    9.31484e+21    4.65741e+21    4.65754e+21    4.65737e+21    0.00000e+00
    5.59100e-03    9.06428e+20    9.31200e+21    4.65600e+21    4.65609e+21    4.65596e+21    0.00000e+00
    5.88200e-03    1.00597e+21    8.93136e+21    4.46568e+21    4.46574e+21    4.46566e+21    0.00000e+00
    6.18800e-03    1.11047e+21    8.53111e+21    4.26556e+21    4.26560e+21    4.26554e+21    0.00000e+00
    6.51100e-03    1.19997e+21    7.73273e+21    3.86636e+21    3.86639e+21    3.86635e+21    0.00000e+00
    6.85000e-03    1.29355e+21    6.89048e+21    3.44524e+21    3.44526e+21    3.44523e+21    0.00000e+00
    7.20600e-03    1.33478e+21    5.93119e+21    2.96559e+21    2.96561e+21    2.96559e+21    0.00000e+00
    7.58200e-03    1.36863e+21    4.90545e+21    2.45273e+21    2.45274e+21    2.45272e+21    0.00000e+00
    7.97600e-03    1.31938e+21    3.99991e+21    1.99996e+21    1.99996e+21    1.99995e+21    0.00000e+00
    8.39200e-03    1.23478e+21    3.10873e+21    1.55437e+21    1.55437e+21    1.55436e+21    0.00000e+00
    8.82900e-03    1.09414e+21    2.39287e+21    1.19644e+21    1.19644e+21    1.19643e+21    0.00000e+00
    9.28800e-03    9.10641e+20    1.79283e+21    8.96417e+20    8.96419e+20    8.96417e+20    0.00000e+00
    9.77200e-03    7.28320e+20    1.30901e+21    6.54503e+20    6.54504e+20    6.54503e+20    0.00000e+00
    1.02800e-02    5.50013e+20    9.76163e+20    4.88081e+20    4.88082e+20    4.88081e+20    0.00000e+00
    1.08200e-02    3.89542e+20    6.90421e+20    3.45210e+20    3.45211e+20    3.45210e+20    0.00000e+00
    1.13800e-02    2.80428e+20    5.28399e+20    2.64199e+20    2.64200e+20    2.64199e+20    0.00000e+00
    1.19700e-02    1.79136e+20    3.75331e+20    1.87665e+20    1.87666e+20    1.87665e+20    0.00000e+00
    1.26000e-02    1.27431e+20    2.84730e+20    1.42365e+20    1.42365e+20    1.42365e+20    0.00000e+00
    1.32500e-02    7.66041e+19    1.94350e+20    9.71749e+19    9.71749e+19    9.71748e+19    0.00000e+00
    1.39400e-02    5.65565e+19    1.40064e+20    7.00320e+19    7.00321e+19    7.00320e+19    0.00000e+00
    1.46700e-02    3.53462e+19    8.26315e+19    4.13157e+19    4.13158e+19    4.13157e+19    0.00000e+00
    1.54300e-02    2.52999e+19    5.60653e+19    2.80326e+19    2.80326e+19    2.80326e+19    0.00000e+00
    1.62300e-02    1.54422e+19    3.00821e+19    1.50411e+19    1.50411e+19    1.50411e+19    0.00000e+00
    1.70800e-02    9.93563e+18    1.84964e+19    9.24820e+18    9.24820e+18    9.24820e+18    0.00000e+00
    1.79700e-02    5.38828e+18    1.02957e+19    5.14785e+18    5.14785e+18    5.14785e+18    0.00000e+00
    1.89000e-02    2.98135e+18    5.91949e+18    2.95974e+18    2.95975e+18    2.95974e+18    0.00000e+00
    1.98900e-02    1.57250e+18    3.32365e+18    1.66183e+18    1.66183e+18    1.66183e+18    0.00000e+00
    2.09200e-02    7.47434e+17    1.70363e+18    8.51815e+17    8.51815e+17    8.51815e+17    0.00000e+00
    2.20100e-02    4.22442e+17    9.13847e+17    4.56924e+17    4.56924e+17    4.56924e+17    0.00000e+00
    2.31600e-02    1.89078e+17    3.65087e+17    1.82543e+17    1.82543e+17    1.82543e+17    0.00000e+00
    2.43700e-02    1.01725e+17    1.98649e+17    9.93246e+16    9.93246e+16    9.93246e+16    0.00000e+00
    2.56300e-02    3.30500e+16    6.73093e+16    3.36546e+16    3.36546e+16    3.36546e+16    0.00000e+00
    2.69700e-02    1.83216e+16    3.74522e+16    1.87261e+16    1.87261e+16    1.87261e+16    0.00000e+00
    2.83700e-02    5.00620e+15    1.04359e+16    5.21793e+15    5.21793e+15    5.21793e+15    0.00000e+00
    2.98500e-02    2.82704e+15    5.85979e+15    2.92989e+15    2.92989e+15    2.92989e+15    0.00000e+00
    3.14000e-02    5.86431e+14    1.15533e+15    5.77663e+14    5.77663e+14    5.77663e+14    0.00000e+00
    3.30400e-02    3.38471e+14    6.68138e+14    3.34069e+14    3.34069e+14    3.34069e+14    0.00000e+00
    3.47600e-02    7.84171e+13    1.57186e+14    7.85930e+13    7.85930e+13    7.85930e+13    0.00000e+00
    3.65700e-02    3.05856e+13    6.20735e+13    3.10368e+13    3.10368e+13    3.10368e+13    0.00000e+00
    3.84700e-02    8.52645e+12    1.74008e+13    8.70039e+12    8.70039e+12    8.70039e+12    0.00000e+00
    4.04800e-02    2.01739e+12    4.16815e+12    2.08408e+12    2.08408e+12    2.08408e+12    0.00000e+00
    4.25900e-02    6.52967e+11    1.33506e+12    6.67528e+11    6.67528e+11    6.67528e+11    0.00000e+00
    4.48000e-02    9.63305e+10    1.85044e+11    9.25222e+10    9.25222e+10    9.25222e+10    0.00000e+00
    4.71400e-02    3.55635e+10    6.85194e+10    3.42597e+10    3.42597e+10    3.42597e+10    0.00000e+00
    4.95900e-02    3.19172e+09    6.37369e+09    3.18684e+09    3.18684e+09    3.18684e+09    0.00000e+00
    5.21700e-02    1.31356e+09    2.62511e+09    1.31256e+09    1.31256e+09    1.31256e+09    0.00000e+00
    5.48900e-02    6.01771e+07    1.22960e+08    6.14799e+07    6.14799e+07    6.14799e+07    0.00000e+00
    5.77500e-02    2.72449e+07    5.56770e+07    2.78385e+07    2.78385e+07    2.78385e+07    0.00000e+00
    6.07500e-02    8.81506e+05    1.81301e+06    9.06504e+05    9.06504e+05    9.06504e+05    0.00000e+00
    6.39200e-02    4.29302e+05    8.82838e+05    4.41419e+05    4.41419e+05    4.41419e+05    0.00000e+00
    6.72400e-02    5.54687e+03    1.11985e+04    5.59924e+03    5.59924e+03    5.59924e+03    0.00000e+00
    7.07500e-02    2.89048e+03    5.83528e+03    2.91764e+03    2.91764e+03    2.91764e+03    0.00000e+00
    7.44300e-02    1.05440e+02    2.12316e+02    1.06158e+02    1.06158e+02    1.06158e+02    0.00000e+00
    7.83000e-02    1.64996e+01    3.29969e+01    1.64984e+01    1.64984e+01    1.64984e+01    0.00000e+00
    8.23800e-02    2.35860e+00    4.71625e+00    2.35813e+00    2.35813e+00    2.35813e+00    0.00000e+00
    8.66700e-02    3.36521e-02    6.68637e-02    3.34318e-02    3.34318e-02    3.34318e-02    0.00000e+00
    9.11800e-02    7.81627e-03    1.55295e-02    7.76476e-03    7.76476e-03    7.76476e-03    0.00000e+00
    9.59300e-02    4.80292e-05    9.48141e-05    4.74071e-05    4.74071e-05    4.74071e-05    0.00000e+00
    1.00900e-01    1.47763e-05    2.91697e-05    1.45848e-05    1.45848e-05    1.45848e-05    0.00000e+00
    1.06200e-01    2.58934e-08    5.10909e-08    2.55454e-08    2.55454e-08    2.55454e-08    0.00000e+00
    1.11700e-01    9.49528e-09    1.87352e-08    9.36762e-09    9.36762e-09    9.36762e-09    0.00000e+00
    1.17500e-01    6.52380e-12    1.27243e-11    6.36213e-12    6.36213e-12    6.36213e-12    0.00000e+00
    1.23600e-01    2.73658e-12    5.33752e-12    2.66876e-12    2.66876e-12    2.66876e-12    0.00000e+00
    1.30100e-01    6.78724e-16    1.32034e-15    6.60172e-16    6.60172e-16    6.60172e-16    0.00000e+00
    1.36900e-01    3.10403e-16    6.03837e-16    3.01919e-16    3.01919e-16    3.01919e-16    0.00000e+00
    1.44000e-01    2.02068e-20    3.93545e-20    1.96773e-20    1.96773e-20    1.96773e-20    0.00000e+00
    1.51500e-01    1.00526e-20    1.95783e-20    9.78915e-21    9.78915e-21    9.78915e-21    0.00000e+00
    1.59400e-01    1.86382e-25    3.59853e-25    1.79927e-25    1.79927e-25    1.79927e-25    0.00000e+00
    1.67700e-01    9.88879e-26    1.90926e-25    9.54630e-26    9.54630e-26    9.54630e-26    0.00000e+00
    1.76400e-01    7.17736e-27    1.38575e-26    6.92877e-27    6.92877e-27    6.92877e-27    0.00000e+00
    1.85600e-01    2.69218e-31    5.14481e-31    2.57240e-31    2.57240e-31    2.57240e-31    0.00000e+00
    1.95200e-01    4.85298e-32    9.27414e-32    4.63707e-32    4.63707e-32    4.63707e-32    0.00000e+00
    2.05400e-01    1.68787e-37    3.21220e-37    1.60610e-37    1.60610e-37    1.60610e-37    0.00000e+00
    2.16100e-01    4.38239e-38    8.34017e-38    4.17008e-38    4.17008e-38    4.17008e-38    0.00000e+00
