0.100000000000000000E+13   75.0   0.300581333427850306E+08   0.320862951167346353E+03
0.100000000000000000E+13   76.0   0.218401405516950451E+08   0.232948361528962181E+03
0.100000000000000000E+13   77.0   0.158694056547041107E+08   0.169010778716450147E+03
0.100000000000000000E+13   78.0   0.115307927833433319E+08   0.122552263691725770E+03
0.100000000000000000E+13   79.0   0.837805769656303804E+07   0.888189215493671895E+02
0.100000000000000000E+13   80.0   0.608707474754592683E+07   0.643382644875019452E+02
0.100000000000000000E+13   81.0   0.442229573670570645E+07   0.465789125375417186E+02
0.100000000000000000E+13   82.0   0.321253774683743343E+07   0.336992628936826506E+02
0.100000000000000000E+13   83.0   0.233341749919762649E+07   0.243616839835438412E+02
0.100000000000000000E+13   84.0   0.169457207380187209E+07   0.175954625918352079E+02
0.100000000000000000E+13   85.0   0.123035539264108101E+07   0.126962008781809690E+02
0.100000000000000000E+13   86.0   0.893070322175980313E+06   0.915242459752438364E+01
0.100000000000000000E+13   87.0   0.648051962024205714E+06   0.659236429652595834E+01
0.155877550205478003E+13   16.0   0.539849170889336700E+16   0.161608699845224075E+11
0.155877550205478003E+13   17.0   0.414188570795739700E+16   0.122117156160694962E+11
0.155877550205478003E+13   18.0   0.317600279281192450E+16   0.917465024662456512E+10
0.155877550205478003E+13   19.0   0.243230625599367150E+16   0.686239795541001892E+10
0.155877550205478003E+13   20.0   0.185734858195113800E+16   0.511630564488724232E+10
0.155877550205478003E+13   21.0   0.141144826244163600E+16   0.380556174471975422E+10
0.155877550205478003E+13   22.0   0.106568167038354012E+16   0.282623959720482683E+10
0.155877550205478003E+13   23.0   0.798685221363233250E+15   0.209757648623134589E+10
0.155877550205478003E+13   24.0   0.594091847953762250E+15   0.155704305797416854E+10
0.155877550205478003E+13   25.0   0.438850680253645938E+15   0.115634416989690566E+10
0.155877550205478003E+13   26.0   0.322292354775879250E+15   0.858770503308481455E+09
0.155877550205478003E+13   27.0   0.235652561132288062E+15   0.637148034328095675E+09
0.155877550205478003E+13   28.0   0.171804649032080688E+15   0.471788101365042686E+09
0.155877550205478003E+13   29.0   0.125059301818676688E+15   0.348463150932663381E+09
0.155877550205478003E+13   30.0   0.909746370408417812E+14   0.256718003152387798E+09
0.155877550205478003E+13   31.0   0.661628982452116484E+14   0.188695333034779549E+09
0.155877550205478003E+13   32.0   0.480969693543950234E+14   0.138415648996593654E+09
0.155877550205478003E+13   33.0   0.349264005892390547E+14   0.101336729324040502E+09
0.155877550205478003E+13   34.0   0.253133173394600508E+14   0.740425784036350250E+08
0.155877550205478003E+13   35.0   0.182954426760482578E+14   0.539888963045791686E+08
0.155877550205478003E+13   36.0   0.131788892446025664E+14   0.392888168331224322E+08
0.155877550205478003E+13   37.0   0.945913839311572461E+13   0.285418770779759772E+08
0.155877550205478003E+13   38.0   0.676562775124535547E+13   0.207061051062794365E+08
0.155877550205478003E+13   39.0   0.482405361848851953E+13   0.150059775965715945E+08
0.155877550205478003E+13   40.0   0.343077278719681543E+13   0.108661626943669245E+08
0.155877550205478003E+13   41.0   0.243494103510986133E+13   0.786243234701402113E+07
0.155877550205478003E+13   42.0   0.172550177476304468E+13   0.568412794567553047E+07
0.155877550205478003E+13   43.0   0.122134103281049829E+13   0.410505040542008029E+07
0.155877550205478003E+13   44.0   0.863695188194416382E+12   0.296103166991873085E+07
0.155877550205478003E+13   45.0   0.610297886530826416E+12   0.213299200096380897E+07
0.155877550205478003E+13   46.0   0.430922439637305908E+12   0.153443929748955974E+07
0.155877550205478003E+13   47.0   0.304041712517578552E+12   0.110242803328118566E+07
0.155877550205478003E+13   48.0   0.214364250443625854E+12   0.791093954216532060E+06
0.155877550205478003E+13   49.0   0.151041411156667328E+12   0.567032420544433757E+06
0.155877550205478003E+13   50.0   0.106377925001204178E+12   0.405963958287989255E+06
0.155877550205478003E+13   51.0   0.749133609133095245E+11   0.290295507629252912E+06
0.155877550205478003E+13   52.0   0.527720759005673828E+11   0.207317180287889234E+06
0.155877550205478003E+13   53.0   0.372043379315770798E+11   0.147864944049875747E+06
0.155877550205478003E+13   54.0   0.262619155101983643E+11   0.105334724545982885E+06
0.155877550205478003E+13   55.0   0.185677465230817032E+11   0.749641443734760542E+05
0.155877550205478003E+13   56.0   0.131515626988441982E+11   0.533157988991656093E+05
0.155877550205478003E+13   57.0   0.933209575999140167E+10   0.379085144400824356E+05
0.155877550205478003E+13   58.0   0.663251021010900021E+10   0.269542356970836663E+05
0.155877550205478003E+13   59.0   0.471977469624591351E+10   0.191687914816589728E+05
0.155877550205478003E+13   60.0   0.336141426856945848E+10   0.136341446775338172E+05
0.155877550205478003E+13   61.0   0.239491776319042063E+10   0.969710050154732016E+04
0.155877550205478003E+13   62.0   0.170631898528248310E+10   0.689459061597506479E+04
0.155877550205478003E+13   63.0   0.121534851977230239E+10   0.489886584847006179E+04
0.155877550205478003E+13   64.0   0.865210508881667376E+09   0.347779288428617065E+04
0.155877550205478003E+13   65.0   0.615555779785502911E+09   0.246653964996306377E+04
0.155877550205478003E+13   66.0   0.437633255276574910E+09   0.174766981807915499E+04
0.155877550205478003E+13   67.0   0.310917718075881600E+09   0.123727330862853910E+04
0.155877550205478003E+13   68.0   0.220742544972557396E+09   0.875311281694299510E+03
0.155877550205478003E+13   69.0   0.156624543463249922E+09   0.618846412159610054E+03
0.155877550205478003E+13   70.0   0.111072023633683279E+09   0.437236827273865288E+03
0.155877550205478003E+13   71.0   0.787340255793470144E+08   0.308680325060174653E+03
0.155877550205478003E+13   72.0   0.557919527328659743E+08   0.217708682332068662E+03
0.155877550205478003E+13   73.0   0.395239421103552133E+08   0.153368245780173226E+03
0.155877550205478003E+13   74.0   0.279925317600192018E+08   0.107905689890468096E+03
0.155877550205478003E+13   75.0   0.198205366904458851E+08   0.758276447817016361E+02
0.155877550205478003E+13   76.0   0.140302332994959690E+08   0.532348764977755735E+02
0.155877550205478003E+13   77.0   0.992812270816368423E+07   0.373547531948584677E+02
0.155877550205478003E+13   78.0   0.702255936502011772E+07   0.262141085274921473E+02
0.155877550205478003E+13   79.0   0.496505407255020272E+07   0.184098068060545046E+02
0.155877550205478003E+13   80.0   0.350857215582114179E+07   0.129466234737087103E+02
0.155877550205478003E+13   81.0   0.247797177118763607E+07   0.912153282313130198E+01
0.155877550205478003E+13   82.0   0.174907097210810613E+07   0.644036035727612699E+01
0.155877550205478003E+13   83.0   0.123382472356020869E+07   0.455743809872209837E+01
0.155877550205478003E+13   84.0   0.869820828339981497E+06   0.323193547671227410E+01
0.155877550205478003E+13   85.0   0.612829657382989652E+06   0.229644735741268358E+01
0.155877550205478003E+13   86.0   0.431516746660057514E+06   0.163462779635197908E+01
0.155877550205478003E+13   87.0   0.303690185913348221E+06   0.116545883507072268E+01
0.242978106580613135E+13   16.0   0.335083464788499680E+17   0.832707086139565820E+13
0.242978106580613135E+13   17.0   0.290740947876701080E+17   0.735101600047483789E+13
0.242978106580613135E+13   18.0   0.250335890816111000E+17   0.645593732216638379E+13
0.242978106580613135E+13   19.0   0.214126967736708360E+17   0.564259525536182422E+13
0.242978106580613135E+13   20.0   0.182136126224421880E+17   0.490985750898575195E+13
0.242978106580613135E+13   21.0   0.154212995252626020E+17   0.425495902452590967E+13
0.242978106580613135E+13   22.0   0.130093342459031360E+17   0.367355477620437109E+13
0.242978106580613135E+13   23.0   0.109443547364515040E+17   0.316020523508553076E+13
0.242978106580613135E+13   24.0   0.918939960234777400E+16   0.270907632596190039E+13
0.242978106580613135E+13   25.0   0.770651732231942300E+16   0.231443376464374854E+13
0.242978106580613135E+13   26.0   0.645878594408629900E+16   0.197081125461002173E+13
0.242978106580613135E+13   27.0   0.541175153503077000E+16   0.167300199505854346E+13
0.242978106580613135E+13   28.0   0.453430515962264600E+16   0.141604377152261035E+13
0.242978106580613135E+13   29.0   0.379908860070032000E+16   0.119525381705429810E+13
0.242978106580613135E+13   30.0   0.318255866435354000E+16   0.100628333812262170E+13
0.242978106580613135E+13   31.0   0.266482532064973700E+16   0.845152019109591309E+12
0.242978106580613135E+13   32.0   0.222934300590640725E+16   0.708251774403117432E+12
0.242978106580613135E+13   33.0   0.186250938387805225E+16   0.592331814746978760E+12
0.242978106580613135E+13   34.0   0.155321848537631075E+16   0.494479954788405029E+12
0.242978106580613135E+13   35.0   0.129241329428748600E+16   0.412106747594092407E+12
0.242978106580613135E+13   36.0   0.107267459889371162E+16   0.342931092136205994E+12
0.242978106580613135E+13   37.0   0.887868317334595625E+15   0.284963282934505188E+12
0.242978106580613135E+13   38.0   0.732859179066772750E+15   0.236483012156179352E+12
0.242978106580613135E+13   39.0   0.603288697268087750E+15   0.196012696847316956E+12
0.242978106580613135E+13   40.0   0.495409903563120188E+15   0.162288563076257507E+12
0.242978106580613135E+13   41.0   0.405969046785524062E+15   0.134232428435905090E+12
0.242978106580613135E+13   42.0   0.332124057982303812E+15   0.110926345681518127E+12
0.242978106580613135E+13   43.0   0.271390007278001688E+15   0.915909275760112152E+11
0.242978106580613135E+13   44.0   0.221602549039955906E+15   0.755670001537888641E+11
0.242978106580613135E+13   45.0   0.180891508112466969E+15   0.622996650843303375E+11
0.242978106580613135E+13   46.0   0.147658410118135094E+15   0.513239222893074493E+11
0.242978106580613135E+13   47.0   0.120553801329203766E+15   0.422514381502721786E+11
0.242978106580613135E+13   48.0   0.984523615688016875E+14   0.347584873581990814E+11
0.242978106580613135E+13   49.0   0.804257397812909219E+14   0.285753117207163849E+11
0.242978106580613135E+13   50.0   0.657143896281818984E+14   0.234770889992687645E+11
0.242978106580613135E+13   51.0   0.537002281176709141E+14   0.192765011425936127E+11
0.242978106580613135E+13   52.0   0.438817221190399453E+14   0.158176872882482662E+11
0.242978106580613135E+13   53.0   0.358523320771883828E+14   0.129712652160140858E+11
0.242978106580613135E+13   54.0   0.292825117052121016E+14   0.106301238757416821E+11
0.242978106580613135E+13   55.0   0.239049618634745977E+14   0.870578405177796173E+10
0.242978106580613135E+13   56.0   0.195026367518283203E+14   0.712522978948815632E+10
0.242978106580613135E+13   57.0   0.158990111519806055E+14   0.582818350630546951E+10
0.242978106580613135E+13   58.0   0.129502073732391523E+14   0.476481895483340168E+10
0.242978106580613135E+13   59.0   0.105386630405765703E+14   0.389389124441569233E+10
0.242978106580613135E+13   60.0   0.856807163238622461E+13   0.318123560444655514E+10
0.242978106580613135E+13   61.0   0.695935854288636426E+13   0.259856640545770407E+10
0.242978106580613135E+13   62.0   0.564748326211568262E+13   0.212250416328711247E+10
0.242978106580613135E+13   63.0   0.457889002972022168E+13   0.173376927788762736E+10
0.242978106580613135E+13   64.0   0.370946308403410986E+13   0.141649970139418101E+10
0.242978106580613135E+13   65.0   0.300287390113287842E+13   0.115766764953720546E+10
0.242978106580613135E+13   66.0   0.242923391708653809E+13   0.946582820378918529E+09
0.242978106580613135E+13   67.0   0.196398694273476978E+13   0.774475135808103442E+09
0.242978106580613135E+13   68.0   0.158699174372010718E+13   0.634150390894623399E+09
0.242978106580613135E+13   69.0   0.128175793904382104E+13   0.519710157857190549E+09
0.242978106580613135E+13   70.0   0.103480792966226392E+13   0.426325306271841109E+09
0.242978106580613135E+13   71.0   0.835144309096186035E+12   0.350051947755407214E+09
0.242978106580613135E+13   72.0   0.673806578092948120E+12   0.287679718205062449E+09
0.242978106580613135E+13   73.0   0.543503658166451050E+12   0.236604530705180138E+09
0.242978106580613135E+13   74.0   0.438310410644958008E+12   0.194720454731824249E+09
0.242978106580613135E+13   75.0   0.353417715331003235E+12   0.160327520042534143E+09
0.242978106580613135E+13   76.0   0.284926981298183838E+12   0.132053650013989523E+09
0.242978106580613135E+13   77.0   0.229681328878141174E+12   0.108789572869451985E+09
0.242978106580613135E+13   78.0   0.185127018495031586E+12   0.896356375014294982E+08
0.242978106580613135E+13   79.0   0.149199888128015839E+12   0.738592516650233269E+08
0.242978106580613135E+13   80.0   0.120232522863638824E+12   0.608614122272821218E+08
0.242978106580613135E+13   81.0   0.968786124155677795E+11   0.501506656113409251E+08
0.242978106580613135E+13   82.0   0.780515062931402588E+11   0.413228768891604245E+08
0.242978106580613135E+13   83.0   0.628744191131974792E+11   0.340453763313264921E+08
0.242978106580613135E+13   84.0   0.506401251668067627E+11   0.280443310404696427E+08
0.242978106580613135E+13   85.0   0.407783381703133011E+11   0.230944882502182461E+08
0.242978106580613135E+13   86.0   0.328293013394905815E+11   0.190107032088774443E+08
0.242978106580613135E+13   87.0   0.264224032470672455E+11   0.156408692641730104E+08
0.378748320073515039E+13   16.0   0.634656992076923600E+17   0.903444826202794336E+13
0.378748320073515039E+13   17.0   0.540943199337799200E+17   0.780615979940556250E+13
0.378748320073515039E+13   18.0   0.457041505868391360E+17   0.671050157326676367E+13
0.378748320073515039E+13   19.0   0.383397037223484480E+17   0.574201965192775000E+13
0.378748320073515039E+13   20.0   0.319893705428882880E+17   0.489221710838423242E+13
0.378748320073515039E+13   21.0   0.265954045257083400E+17   0.415124967458364893E+13
0.378748320073515039E+13   22.0   0.220675936147892720E+17   0.350897771958164990E+13
0.378748320073515039E+13   23.0   0.182983141466208680E+17   0.295539070722555762E+13
0.378748320073515039E+13   24.0   0.151760113478713340E+17   0.248075516998884473E+13
0.378748320073515039E+13   25.0   0.125949661268908340E+17   0.207577271538282910E+13
0.378748320073515039E+13   26.0   0.104608739416111240E+17   0.173177666541324951E+13
0.378748320073515039E+13   27.0   0.869302504787746100E+16   0.144086192942870166E+13
0.378748320073515039E+13   28.0   0.722429076264445500E+16   0.119589536665167822E+13
0.378748320073515039E+13   29.0   0.599996397061769500E+16   0.990454448339444214E+12
0.378748320073515039E+13   30.0   0.497613502552012600E+16   0.818770867575081299E+12
0.378748320073515039E+13   31.0   0.411794111105226000E+16   0.675712053232241821E+12
0.378748320073515039E+13   32.0   0.339783154743757800E+16   0.556781750053982300E+12
0.378748320073515039E+13   33.0   0.279393735424486150E+16   0.458105590664495789E+12
0.378748320073515039E+13   34.0   0.228863419510794350E+16   0.376385508636977966E+12
0.378748320073515039E+13   35.0   0.186737576345496675E+16   0.308830730573653870E+12
0.378748320073515039E+13   36.0   0.151783448923941950E+16   0.253083468924939941E+12
0.378748320073515039E+13   37.0   0.122933353975504300E+16   0.207153156976528290E+12
0.378748320073515039E+13   38.0   0.992510659039465125E+15   0.169363348160832306E+12
0.378748320073515039E+13   39.0   0.799135390882796250E+15   0.138308545196369476E+12
0.378748320073515039E+13   40.0   0.642007563365800750E+15   0.112816656423935120E+12
0.378748320073515039E+13   41.0   0.514886218395291438E+15   0.919145267979167328E+11
0.378748320073515039E+13   42.0   0.412421651605923375E+15   0.747962010123190613E+11
0.378748320073515039E+13   43.0   0.330080691941015062E+15   0.607946756020261765E+11
0.378748320073515039E+13   44.0   0.264064845865861812E+15   0.493578149877267609E+11
0.378748320073515039E+13   45.0   0.211224504303463000E+15   0.400284860446053696E+11
0.378748320073515039E+13   46.0   0.168973004471592781E+15   0.324284077664583702E+11
0.378748320073515039E+13   47.0   0.135203918174830844E+15   0.262449719061112175E+11
0.378748320073515039E+13   48.0   0.108214238162017531E+15   0.212203329421854477E+11
0.378748320073515039E+13   49.0   0.866352833361629688E+14   0.171422444181714497E+11
0.378748320073515039E+13   50.0   0.693722254123772656E+14   0.138363049313278885E+11
0.378748320073515039E+13   51.0   0.555523293867505469E+14   0.111594068570017776E+11
0.378748320073515039E+13   52.0   0.444814407760601016E+14   0.899424517570761108E+10
0.378748320073515039E+13   53.0   0.356079585160843594E+14   0.724476161316994286E+10
0.378748320073515039E+13   54.0   0.284934201430835859E+14   0.583239596289353371E+10
0.378748320073515039E+13   55.0   0.227888026749966875E+14   0.469301182250881100E+10
0.378748320073515039E+13   56.0   0.182156586902438164E+14   0.377436863965080166E+10
0.378748320073515039E+13   57.0   0.145512517877623027E+14   0.303402793092809296E+10
0.378748320073515039E+13   58.0   0.116169287476218809E+14   0.243760492290889788E+10
0.378748320073515039E+13   59.0   0.926906040637094141E+13   0.195730144021162796E+10
0.378748320073515039E+13   60.0   0.739198666822801562E+13   0.157067616361294842E+10
0.378748320073515039E+13   61.0   0.589250219334254883E+13   0.125962154651951361E+10
0.378748320073515039E+13   62.0   0.469551288574708496E+13   0.100952282970005167E+10
0.378748320073515039E+13   63.0   0.374057764858507275E+13   0.808575921044502974E+09
0.378748320073515039E+13   64.0   0.297912345693086572E+13   0.647240291554360867E+09
0.378748320073515039E+13   65.0   0.237218214632361914E+13   0.517802834218386173E+09
0.378748320073515039E+13   66.0   0.188854243227711011E+13   0.414030032092334926E+09
0.378748320073515039E+13   67.0   0.150324086578077319E+13   0.330888828351423621E+09
0.378748320073515039E+13   68.0   0.119633359924092114E+13   0.264320585715272129E+09
0.378748320073515039E+13   69.0   0.951901298355754517E+12   0.211056558748341680E+09
0.378748320073515039E+13   70.0   0.757246288796924805E+12   0.168466672495607793E+09
0.378748320073515039E+13   71.0   0.602246645457730103E+12   0.134435781148377568E+09
0.378748320073515039E+13   72.0   0.478837407371414795E+12   0.107263009027559802E+09
0.378748320073515039E+13   73.0   0.380594394391030090E+12   0.855805164786980003E+08
0.378748320073515039E+13   74.0   0.302400822710538025E+12   0.682884085822889209E+08
0.378748320073515039E+13   75.0   0.240180794678304504E+12   0.545027782224702686E+08
0.378748320073515039E+13   76.0   0.190686764383591278E+12   0.435141961104068235E+08
0.378748320073515039E+13   77.0   0.151330425047627808E+12   0.347543668638640195E+08
0.378748320073515039E+13   78.0   0.120048344663797226E+12   0.277691277868161649E+08
0.378748320073515039E+13   79.0   0.951952537471419830E+11   0.221964129110133760E+08
0.378748320073515039E+13   80.0   0.754592470135393982E+11   0.177481846390191503E+08
0.378748320073515039E+13   81.0   0.597943221883240433E+11   0.141956196350926012E+08
0.378748320073515039E+13   82.0   0.473666455989376526E+11   0.113570231393335164E+08
0.378748320073515039E+13   83.0   0.375117107534078522E+11   0.908805506378819048E+07
0.378748320073515039E+13   84.0   0.297001623989083138E+11   0.727390926027999166E+07
0.378748320073515039E+13   85.0   0.235105247617556229E+11   0.582312014821407199E+07
0.378748320073515039E+13   86.0   0.186074324697740517E+11   0.466269745665367320E+07
0.378748320073515039E+13   87.0   0.147242447916030674E+11   0.373432021851799963E+07
0.590383602774995508E+13   16.0   0.229520354450739776E+18   0.213200807865650300E+16
0.590383602774995508E+13   17.0   0.215748226413203328E+18   0.211798387766080425E+16
0.590383602774995508E+13   18.0   0.202942484304305792E+18   0.209221181138421400E+16
0.590383602774995508E+13   19.0   0.191036397781444224E+18   0.205667416310103575E+16
0.590383602774995508E+13   20.0   0.179961347830538336E+18   0.201311938431199225E+16
0.590383602774995508E+13   21.0   0.169645248930261536E+18   0.196308920400691275E+16
0.590383602774995508E+13   22.0   0.160010913196403680E+18   0.190792937682180050E+16
0.590383602774995508E+13   23.0   0.150979404139763040E+18   0.184878350290440575E+16
0.590383602774995508E+13   24.0   0.142475848509627968E+18   0.178659869240198375E+16
0.590383602774995508E+13   25.0   0.134433466368045984E+18   0.172215830327485025E+16
0.590383602774995508E+13   26.0   0.126794731142371808E+18   0.165612724897246025E+16
0.590383602774995508E+13   27.0   0.119511101067530208E+18   0.158908548995865750E+16
0.590383602774995508E+13   28.0   0.112542624507097552E+18   0.152154020035413200E+16
0.590383602774995508E+13   29.0   0.105857610700011840E+18   0.145392595842322225E+16
0.590383602774995508E+13   30.0   0.994320963681916640E+17   0.138660734562137625E+16
0.590383602774995508E+13   31.0   0.932490094807445760E+17   0.131988999888108150E+16
0.590383602774995508E+13   32.0   0.872971588756510880E+17   0.125403605479398600E+16
0.590383602774995508E+13   33.0   0.815702200197908800E+17   0.118927675425249175E+16
0.590383602774995508E+13   34.0   0.760657992895166080E+17   0.112581856805063825E+16
0.590383602774995508E+13   35.0   0.707845647654029360E+17   0.106384423841085088E+16
0.590383602774995508E+13   36.0   0.657293979138073040E+17   0.100351236330618462E+16
0.590383602774995508E+13   37.0   0.609045413972142560E+17   0.944958126056751125E+15
0.590383602774995508E+13   38.0   0.563147574935696960E+17   0.888295530812048000E+15
0.590383602774995508E+13   39.0   0.519645401613835760E+17   0.833620050461252625E+15
0.590383602774995508E+13   40.0   0.478574301347468480E+17   0.781010536466805250E+15
0.590383602774995508E+13   41.0   0.439954711929237120E+17   0.730530009772552625E+15
0.590383602774995508E+13   42.0   0.403788281918788800E+17   0.682225701944377750E+15
0.590383602774995508E+13   43.0   0.370055705239104000E+17   0.636128985441929000E+15
0.590383602774995508E+13   44.0   0.338716099149517880E+17   0.592255654690444750E+15
0.590383602774995508E+13   45.0   0.309707703187675760E+17   0.550606676833493938E+15
0.590383602774995508E+13   46.0   0.282949624728792120E+17   0.511169274817399625E+15
0.590383602774995508E+13   47.0   0.258344363212409200E+17   0.473918130664765562E+15
0.590383602774995508E+13   48.0   0.235780876630402680E+17   0.438816561674205875E+15
0.590383602774995508E+13   49.0   0.215137978846470040E+17   0.405817633137130812E+15
0.590383602774995508E+13   50.0   0.196287868673799400E+17   0.374865252498220312E+15
0.590383602774995508E+13   51.0   0.179099601325386320E+17   0.345895312188138562E+15
0.590383602774995508E+13   52.0   0.163442325877405780E+17   0.318836920704980062E+15
0.590383602774995508E+13   53.0   0.149188129045453140E+17   0.293613711591992000E+15
0.590383602774995508E+13   54.0   0.136214350614451100E+17   0.270145175540033188E+15
0.590383602774995508E+13   55.0   0.124405280396203960E+17   0.248347939855409125E+15
0.590383602774995508E+13   56.0   0.113653215544583760E+17   0.228136926624638656E+15
0.590383602774995508E+13   57.0   0.103858937829193260E+17   0.209426349465115000E+15
0.590383602774995508E+13   58.0   0.949317364916511800E+16   0.192130545293902188E+15
0.590383602774995508E+13   59.0   0.867891301043477600E+16   0.176164667721184656E+15
0.590383602774995508E+13   60.0   0.793564254568691700E+16   0.161445282613313125E+15
0.590383602774995508E+13   61.0   0.725662082207270200E+16   0.147890901726256844E+15
0.590383602774995508E+13   62.0   0.663578132302721800E+16   0.135422472318033469E+15
0.590383602774995508E+13   63.0   0.606767901257705800E+16   0.123963818931663672E+15
0.590383602774995508E+13   64.0   0.554743678748126200E+16   0.113442017788628375E+15
0.590383602774995508E+13   65.0   0.507069230259906800E+16   0.103787680331000562E+15
0.590383602774995508E+13   66.0   0.463354614554191100E+16   0.949351306551438281E+14
0.590383602774995508E+13   67.0   0.423251250444825850E+16   0.868224773363759844E+14
0.590383602774995508E+13   68.0   0.386447318869759550E+16   0.793915965459136562E+14
0.590383602774995508E+13   69.0   0.352663537267407850E+16   0.725880542080574844E+14
0.590383602774995508E+13   70.0   0.321649303768718800E+16   0.663609969694802109E+14
0.590383602774995508E+13   71.0   0.293179192788036000E+16   0.606630353746603594E+14
0.590383602774995508E+13   72.0   0.267049786560981050E+16   0.554501311574414688E+14
0.590383602774995508E+13   73.0   0.243076835824625900E+16   0.506814885230017109E+14
0.590383602774995508E+13   74.0   0.221092746369383025E+16   0.463194406709066406E+14
0.590383602774995508E+13   75.0   0.200944383622809775E+16   0.423293197422485703E+14
0.590383602774995508E+13   76.0   0.182491178274978825E+16   0.386793008289146094E+14
0.590383602774995508E+13   77.0   0.165603507566354825E+16   0.353402168628238047E+14
