3.0112376318495957, 61.13355950926222
3.1206960410038835, 37.14675182642413
3.269859734282235, 19.989022494962352
3.5022665944770166, 9.87922678605127
3.7306428472543534, 6.378952090518855
3.898239556517585, 4.765409912438276
4.118362652355478, 3.0769939977537084
4.374881115197804, 1.9867948898792618
4.634630567719699, 1.2985433855113206
4.936846156827695, 0.9128978065566017
5.331483649676535, 0.724700083479845
5.983369363732052, 0.6496282576291965
6.826535672236611, 0.5966581726128289
7.788519553346079, 0.5480072191516085
8.959584598407627, 0.4972444229837753
10.082736310290924, 0.4511838668316239
11.759135237877182, 0.3947353934450348
13.714259431891762, 0.34534929613596965
15.646849716080654, 0.29849292168398917
18.19831104985625, 0.24575440965129486
21.517513056791973, 0.19989022494962372
25.65260511833014, 0.14932842351806613
30.75080455059338, 0.10626377113388466
36.66028895278517, 0.0711611149641774
45.16987847138576, 0.038292476672851364
49.864312432078734, 0.025956612943670385
54.445192216592304, 0.01780982411898336
59.44690322441303, 0.011499686894116838
