Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    5.24100e-05    2.67024e+21    0.00000e+00    4.83215e+21    8.85161e+21    1.05443e+18    0.00000e+00
    5.51400e-05    2.67384e+21    0.00000e+00    4.76626e+21    8.76369e+21    1.16052e+18    0.00000e+00
    5.80100e-05    2.71727e+21    0.00000e+00    4.68917e+21    8.65754e+21    1.28291e+18    0.00000e+00
    6.10300e-05    2.72815e+21    0.00000e+00    4.62364e+21    8.55720e+21    1.41169e+18    0.00000e+00
    6.42100e-05    2.74469e+21    0.00000e+00    4.51489e+21    8.41944e+21    1.56085e+18    0.00000e+00
    6.75600e-05    2.76396e+21    0.00000e+00    4.45106e+21    8.31399e+21    1.71885e+18    0.00000e+00
    7.10700e-05    2.76838e+21    0.00000e+00    4.34168e+21    8.13880e+21    1.89873e+18    0.00000e+00
    7.47700e-05    2.78241e+21    0.00000e+00    4.25880e+21    8.01622e+21    2.09173e+18    0.00000e+00
    7.86700e-05    2.77303e+21    0.00000e+00    4.13850e+21    7.82739e+21    2.30995e+18    0.00000e+00
    8.27600e-05    2.78379e+21    0.00000e+00    4.04897e+21    7.68539e+21    2.54592e+18    0.00000e+00
    8.70700e-05    2.75875e+21    0.00000e+00    3.92869e+21    7.48633e+21    2.80920e+18    0.00000e+00
    9.16100e-05    2.76593e+21    0.00000e+00    3.83190e+21    7.31954e+21    3.09889e+18    0.00000e+00
    9.63800e-05    2.73844e+21    0.00000e+00    3.71348e+21    7.11554e+21    3.41698e+18    0.00000e+00
    1.01400e-04    2.72714e+21    0.00000e+00    3.60020e+21    6.93030e+21    3.77125e+18    0.00000e+00
    1.06700e-04    2.69828e+21    0.00000e+00    3.48291e+21    6.72766e+21    4.15703e+18    0.00000e+00
    1.12200e-04    2.67893e+21    0.00000e+00    3.36655e+21    6.51894e+21    4.58632e+18    0.00000e+00
    1.18100e-04    2.63435e+21    0.00000e+00    3.24953e+21    6.32227e+21    5.05477e+18    0.00000e+00
    1.24200e-04    2.61967e+21    0.00000e+00    3.12731e+21    6.09289e+21    5.58137e+18    0.00000e+00
    1.30700e-04    2.56046e+21    0.00000e+00    3.01018e+21    5.89978e+21    6.14412e+18    0.00000e+00
    1.37500e-04    2.54454e+21    0.00000e+00    2.88468e+21    5.66231e+21    6.79337e+18    0.00000e+00
    1.44700e-04    2.48176e+21    0.00000e+00    2.77363e+21    5.46185e+21    7.48082e+18    0.00000e+00
    1.52200e-04    2.44684e+21    0.00000e+00    2.64951e+21    5.23554e+21    8.26538e+18    0.00000e+00
    1.60100e-04    2.39358e+21    0.00000e+00    2.53290e+21    5.02494e+21    9.09962e+18    0.00000e+00
    1.68400e-04    2.33914e+21    0.00000e+00    2.41495e+21    4.80823e+21    1.00472e+19    0.00000e+00
    1.77200e-04    2.28895e+21    0.00000e+00    2.30088e+21    4.58701e+21    1.10750e+19    0.00000e+00
    1.86400e-04    2.22578e+21    0.00000e+00    2.18678e+21    4.38306e+21    1.21870e+19    0.00000e+00
    1.96100e-04    2.17567e+21    0.00000e+00    2.07695e+21    4.16443e+21    1.33823e+19    0.00000e+00
    2.06400e-04    2.10405e+21    0.00000e+00    1.96927e+21    3.96786e+21    1.47621e+19    0.00000e+00
    2.17100e-04    2.04949e+21    0.00000e+00    1.86101e+21    3.75450e+21    1.63078e+19    0.00000e+00
    2.28400e-04    1.97777e+21    0.00000e+00    1.76115e+21    3.56379e+21    1.80055e+19    0.00000e+00
    2.40300e-04    1.91808e+21    0.00000e+00    1.66190e+21    3.36790e+21    1.99085e+19    0.00000e+00
    2.52800e-04    1.84715e+21    0.00000e+00    1.56305e+21    3.17702e+21    2.19595e+19    0.00000e+00
    2.66000e-04    1.78382e+21    0.00000e+00    1.47416e+21    2.99156e+21    2.42979e+19    0.00000e+00
    2.79800e-04    1.71352e+21    0.00000e+00    1.38259e+21    2.81336e+21    2.67705e+19    0.00000e+00
    2.94400e-04    1.64870e+21    0.00000e+00    1.29873e+21    2.64396e+21    2.96320e+19    0.00000e+00
    3.09700e-04    1.57536e+21    0.00000e+00    1.21541e+21    2.47093e+21    3.26307e+19    0.00000e+00
    3.25900e-04    1.51438e+21    0.00000e+00    1.14001e+21    2.31698e+21    3.61302e+19    0.00000e+00
    3.42800e-04    1.44214e+21    0.00000e+00    1.06204e+21    2.15733e+21    3.97899e+19    0.00000e+00
    3.60700e-04    1.37835e+21    0.00000e+00    9.95706e+20    2.01778e+21    4.40094e+19    0.00000e+00
    3.79500e-04    1.30953e+21    0.00000e+00    9.25192e+20    1.87371e+21    4.85064e+19    0.00000e+00
    3.99200e-04    1.24527e+21    0.00000e+00    8.65928e+20    1.74549e+21    5.35652e+19    0.00000e+00
    4.20000e-04    1.18321e+21    0.00000e+00    8.04962e+20    1.61783e+21    5.90491e+19    0.00000e+00
    4.41900e-04    1.11646e+21    0.00000e+00    7.52233e+20    1.50375e+21    6.51745e+19    0.00000e+00
    4.64900e-04    1.06057e+21    0.00000e+00    6.99604e+20    1.38979e+21    7.18655e+19    0.00000e+00
    4.89100e-04    9.93841e+20    3.77914e+19    6.55385e+20    1.29188e+21    7.92243e+19    0.00000e+00
    5.14500e-04    9.42047e+20    7.28970e+20    6.11260e+20    1.19424e+21    8.73441e+19    0.00000e+00
    5.41300e-04    8.80978e+20    7.45216e+20    5.74874e+20    1.10651e+21    9.61901e+19    0.00000e+00
    5.69500e-04    8.28870e+20    7.18336e+20    5.40273e+20    1.02604e+21    1.06111e+20    0.00000e+00
    5.99200e-04    7.75004e+20    6.93911e+20    5.09908e+20    9.51056e+20    1.16753e+20    0.00000e+00
    6.30400e-04    7.24827e+20    6.78513e+20    4.84174e+20    8.86773e+20    1.28779e+20    0.00000e+00
    6.63200e-04    6.74168e+20    6.63545e+20    4.61563e+20    8.24348e+20    1.41494e+20    0.00000e+00
    6.97700e-04    6.28108e+20    6.58211e+20    4.43551e+20    7.74208e+20    1.56081e+20    0.00000e+00
    7.34100e-04    5.82994e+20    6.54498e+20    4.29493e+20    7.26149e+20    1.71471e+20    0.00000e+00
    7.72300e-04    5.39983e+20    6.59520e+20    4.20270e+20    6.87228e+20    1.88998e+20    0.00000e+00
    8.12500e-04    5.00594e+20    6.67677e+20    4.12949e+20    6.51920e+20    2.07554e+20    0.00000e+00
    8.54800e-04    4.60272e+20    6.83636e+20    4.12185e+20    6.25311e+20    2.28509e+20    0.00000e+00
    8.99300e-04    4.26745e+20    7.04265e+20    4.12598e+20    6.03818e+20    2.50934e+20    0.00000e+00
    9.46100e-04    3.89866e+20    7.32561e+20    4.19843e+20    5.88743e+20    2.75893e+20    0.00000e+00
    9.95400e-04    3.60425e+20    7.66393e+20    4.28968e+20    5.80181e+20    3.02902e+20    0.00000e+00
    1.04700e-03    3.28912e+20    8.07188e+20    4.44123e+20    5.76268e+20    3.32469e+20    0.00000e+00
    1.10200e-03    3.02723e+20    8.56235e+20    4.62438e+20    5.79799e+20    3.65177e+20    0.00000e+00
    1.15900e-03    2.75220e+20    9.11520e+20    4.85524e+20    5.87837e+20    4.00201e+20    0.00000e+00
    1.21900e-03    2.53978e+20    9.74507e+20    5.12670e+20    6.02930e+20    4.38789e+20    0.00000e+00
    1.28300e-03    2.31010e+20    1.04697e+21    5.45087e+20    6.23299e+20    4.80830e+20    0.00000e+00
    1.35000e-03    2.12859e+20    1.12857e+21    5.82846e+20    6.51003e+20    5.27290e+20    0.00000e+00
    1.42000e-03    1.94461e+20    1.21749e+21    6.24322e+20    6.83322e+20    5.76342e+20    0.00000e+00
    1.49400e-03    1.79695e+20    1.31879e+21    6.72268e+20    7.23323e+20    6.31479e+20    0.00000e+00
    1.57200e-03    1.65916e+20    1.42773e+21    7.24894e+20    7.68604e+20    6.89638e+20    0.00000e+00
    1.65400e-03    1.54466e+20    1.55137e+21    7.84593e+20    8.22006e+20    7.55000e+20    0.00000e+00
    1.74000e-03    1.44686e+20    1.68247e+21    8.48877e+20    8.80946e+20    8.23551e+20    0.00000e+00
    1.83000e-03    1.36732e+20    1.82958e+21    9.20827e+20    9.47861e+20    8.99495e+20    0.00000e+00
    1.92600e-03    1.30934e+20    1.98773e+21    9.99014e+20    1.02190e+21    9.81106e+20    0.00000e+00
    2.02600e-03    1.26608e+20    2.16194e+21    1.08500e+21    1.10429e+21    1.07001e+21    0.00000e+00
    2.13100e-03    1.24601e+20    2.34749e+21    1.17708e+21    1.19319e+21    1.16469e+21    0.00000e+00
    2.24200e-03    1.24123e+20    2.55217e+21    1.27868e+21    1.29220e+21    1.26836e+21    0.00000e+00
    2.35900e-03    1.26150e+20    2.77255e+21    1.38838e+21    1.39965e+21    1.37996e+21    0.00000e+00
    2.48200e-03    1.29758e+20    3.01109e+21    1.50719e+21    1.51641e+21    1.50023e+21    0.00000e+00
    2.61100e-03    1.36140e+20    3.26782e+21    1.63513e+21    1.64288e+21    1.62958e+21    0.00000e+00
    2.74700e-03    1.44239e+20    3.54369e+21    1.77286e+21    1.77911e+21    1.76827e+21    0.00000e+00
    2.89000e-03    1.55950e+20    3.84280e+21    1.92209e+21    1.92728e+21    1.91849e+21    0.00000e+00
    3.04100e-03    1.69066e+20    4.16172e+21    2.08145e+21    2.08561e+21    2.07849e+21    0.00000e+00
    3.19900e-03    1.86505e+20    4.50543e+21    2.25309e+21    2.25652e+21    2.25083e+21    0.00000e+00
    3.36600e-03    2.05646e+20    4.86991e+21    2.43529e+21    2.43802e+21    2.43345e+21    0.00000e+00
    3.54100e-03    2.30234e+20    5.26121e+21    2.63079e+21    2.63296e+21    2.62940e+21    0.00000e+00
    3.72500e-03    2.56611e+20    5.67273e+21    2.83653e+21    2.83828e+21    2.83543e+21    0.00000e+00
    3.91900e-03    2.89709e+20    6.10746e+21    3.05382e+21    3.05520e+21    3.05299e+21    0.00000e+00
    4.12300e-03    3.24910e+20    6.56469e+21    3.28243e+21    3.28351e+21    3.28178e+21    0.00000e+00
    4.33800e-03    3.68093e+20    7.02722e+21    3.51364e+21    3.51451e+21    3.51317e+21    0.00000e+00
    4.56400e-03    4.14531e+20    7.50924e+21    3.75465e+21    3.75532e+21    3.75429e+21    0.00000e+00
    4.80100e-03    4.69179e+20    7.96169e+21    3.98086e+21    3.98137e+21    3.98059e+21    0.00000e+00
    5.05100e-03    5.28972e+20    8.41515e+21    4.20758e+21    4.20798e+21    4.20739e+21    0.00000e+00
    5.31400e-03    5.97229e+20    8.79150e+21    4.39575e+21    4.39605e+21    4.39561e+21    0.00000e+00
    5.59100e-03    6.72700e+20    9.10770e+21    4.55384e+21    4.55407e+21    4.55375e+21    0.00000e+00
    5.88200e-03    7.55582e+20    9.30013e+21    4.65006e+21    4.65024e+21    4.64999e+21    0.00000e+00
    6.18800e-03    8.46618e+20    9.31483e+21    4.65741e+21    4.65754e+21    4.65736e+21    0.00000e+00
    6.51100e-03    9.42959e+20    9.20036e+21    4.60018e+21    4.60027e+21    4.60014e+21    0.00000e+00
    6.85000e-03    1.04371e+21    8.77344e+21    4.38672e+21    4.38678e+21    4.38669e+21    0.00000e+00
    7.20600e-03    1.14540e+21    8.26504e+21    4.13252e+21    4.13257e+21    4.13250e+21    0.00000e+00
    7.58200e-03    1.23275e+21    7.42700e+21    3.71350e+21    3.71353e+21    3.71349e+21    0.00000e+00
    7.97600e-03    1.32141e+21    6.54666e+21    3.27333e+21    3.27336e+21    3.27332e+21    0.00000e+00
    8.39200e-03    1.34612e+21    5.56239e+21    2.78119e+21    2.78121e+21    2.78119e+21    0.00000e+00
    8.82900e-03    1.37201e+21    4.52843e+21    2.26421e+21    2.26422e+21    2.26421e+21    0.00000e+00
    9.28800e-03    1.29025e+21    3.67597e+21    1.83799e+21    1.83799e+21    1.83799e+21    0.00000e+00
    9.77200e-03    1.19283e+21    2.80098e+21    1.40049e+21    1.40050e+21    1.40049e+21    0.00000e+00
    1.02800e-02    1.02982e+21    2.16781e+21    1.08391e+21    1.08391e+21    1.08391e+21    0.00000e+00
    1.08200e-02    8.38445e+20    1.57941e+21    7.89702e+20    7.89705e+20    7.89702e+20    0.00000e+00
    1.13800e-02    6.61844e+20    1.17523e+21    5.87615e+20    5.87616e+20    5.87614e+20    0.00000e+00
    1.19700e-02    4.87747e+20    8.62581e+20    4.31291e+20    4.31292e+20    4.31291e+20    0.00000e+00
    1.26000e-02    3.46207e+20    6.25126e+20    3.12563e+20    3.12563e+20    3.12563e+20    0.00000e+00
    1.32500e-02    2.41733e+20    4.70513e+20    2.35257e+20    2.35257e+20    2.35257e+20    0.00000e+00
    1.39400e-02    1.56557e+20    3.38429e+20    1.69214e+20    1.69215e+20    1.69214e+20    0.00000e+00
    1.46700e-02    1.09205e+20    2.51972e+20    1.25986e+20    1.25986e+20    1.25986e+20    0.00000e+00
    1.54300e-02    6.80206e+19    1.72427e+20    8.62137e+19    8.62138e+19    8.62137e+19    0.00000e+00
    1.62300e-02    4.91754e+19    1.20309e+20    6.01543e+19    6.01543e+19    6.01543e+19    0.00000e+00
    1.70800e-02    3.05912e+19    6.91479e+19    3.45740e+19    3.45740e+19    3.45740e+19    0.00000e+00
    1.79700e-02    2.17074e+19    4.65392e+19    2.32696e+19    2.32696e+19    2.32696e+19    0.00000e+00
    1.89000e-02    1.24241e+19    2.29144e+19    1.14572e+19    1.14572e+19    1.14572e+19    0.00000e+00
    1.98900e-02    8.27786e+18    1.54474e+19    7.72369e+18    7.72369e+18    7.72369e+18    0.00000e+00
    2.09200e-02    4.04397e+18    7.92512e+18    3.96256e+18    3.96256e+18    3.96256e+18    0.00000e+00
    2.20100e-02    2.40460e+18    4.88984e+18    2.44492e+18    2.44492e+18    2.44492e+18    0.00000e+00
    2.31600e-02    1.16728e+18    2.54095e+18    1.27047e+18    1.27047e+18    1.27047e+18    0.00000e+00
    2.43700e-02    6.13742e+17    1.38247e+18    6.91233e+17    6.91233e+17    6.91233e+17    0.00000e+00
    2.56300e-02    3.19041e+17    6.70420e+17    3.35210e+17    3.35210e+17    3.35210e+17    0.00000e+00
    2.69700e-02    1.50271e+17    2.86819e+17    1.43410e+17    1.43410e+17    1.43410e+17    0.00000e+00
    2.83700e-02    7.40195e+16    1.44580e+17    7.22900e+16    7.22900e+16    7.22900e+16    0.00000e+00
    2.98500e-02    2.57509e+16    5.33466e+16    2.66733e+16    2.66733e+16    2.66733e+16    0.00000e+00
    3.14000e-02    1.32372e+16    2.73524e+16    1.36762e+16    1.36762e+16    1.36762e+16    0.00000e+00
    3.30400e-02    3.88723e+15    7.94679e+15    3.97339e+15    3.97339e+15    3.97339e+15    0.00000e+00
    3.47600e-02    2.02283e+15    4.12673e+15    2.06336e+15    2.06336e+15    2.06336e+15    0.00000e+00
    3.65700e-02    4.29130e+14    8.62743e+14    4.31372e+14    4.31372e+14    4.31372e+14    0.00000e+00
    3.84700e-02    2.32518e+14    4.67195e+14    2.33597e+14    2.33597e+14    2.33597e+14    0.00000e+00
    4.04800e-02    3.88695e+13    7.76347e+13    3.88174e+13    3.88174e+13    3.88174e+13    0.00000e+00
    4.25900e-02    2.14875e+13    4.30422e+13    2.15211e+13    2.15211e+13    2.15211e+13    0.00000e+00
    4.48000e-02    3.28166e+12    6.81016e+12    3.40508e+12    3.40508e+12    3.40508e+12    0.00000e+00
    4.71400e-02    1.27465e+12    2.69377e+12    1.34689e+12    1.34689e+12    1.34689e+12    0.00000e+00
    4.95900e-02    2.95259e+11    6.08831e+11    3.04416e+11    3.04416e+11    3.04416e+11    0.00000e+00
    5.21700e-02    6.62934e+10    1.28455e+11    6.42274e+10    6.42274e+10    6.42274e+10    0.00000e+00
    5.48900e-02    1.84639e+10    3.57693e+10    1.78846e+10    1.78846e+10    1.78846e+10    0.00000e+00
    5.77500e-02    1.83657e+09    3.55300e+09    1.77650e+09    1.77650e+09    1.77650e+09    0.00000e+00
    6.07500e-02    6.25718e+08    1.21392e+09    6.06962e+08    6.06962e+08    6.06962e+08    0.00000e+00
    6.39200e-02    4.14635e+07    8.40136e+07    4.20068e+07    4.20068e+07    4.20068e+07    0.00000e+00
    6.72400e-02    1.60752e+07    3.25676e+07    1.62838e+07    1.62838e+07    1.62838e+07    0.00000e+00
    7.07500e-02    4.73181e+05    9.53424e+05    4.76712e+05    4.76712e+05    4.76712e+05    0.00000e+00
    7.44300e-02    2.04830e+05    4.12707e+05    2.06354e+05    2.06354e+05    2.06354e+05    0.00000e+00
    7.83000e-02    3.79820e+03    7.63890e+03    3.81945e+03    3.81945e+03    3.81945e+03    0.00000e+00
    8.23800e-02    1.79342e+03    3.60667e+03    1.80333e+03    1.80333e+03    1.80333e+03    0.00000e+00
    8.66700e-02    1.53003e+01    3.03376e+01    1.51688e+01    1.51688e+01    1.51688e+01    0.00000e+00
    9.11800e-02    7.77506e+00    1.54165e+01    7.70827e+00    7.70827e+00    7.70827e+00    0.00000e+00
    9.59300e-02    3.10538e-02    6.16734e-02    3.08367e-02    3.08367e-02    3.08367e-02    0.00000e+00
    1.00900e-01    1.68301e-02    3.34246e-02    1.67123e-02    1.67123e-02    1.67123e-02    0.00000e+00
    1.06200e-01    1.66185e-03    3.30001e-03    1.65000e-03    1.65000e-03    1.65000e-03    0.00000e+00
    1.11700e-01    2.19712e-05    4.33521e-05    2.16761e-05    2.16761e-05    2.16761e-05    0.00000e+00
    1.17500e-01    4.44533e-06    8.77122e-06    4.38561e-06    4.38561e-06    4.38561e-06    0.00000e+00
    1.23600e-01    1.17178e-08    2.31114e-08    1.15557e-08    1.15557e-08    1.15557e-08    0.00000e+00
    1.30100e-01    3.21616e-09    6.34330e-09    3.17165e-09    3.17165e-09    3.17165e-09    0.00000e+00
    1.36900e-01    2.58200e-12    5.03783e-12    2.51891e-12    2.51891e-12    2.51891e-12    0.00000e+00
    1.44000e-01    8.84757e-13    1.72627e-12    8.63137e-13    8.63137e-13    8.63137e-13    0.00000e+00
    1.51500e-01    2.55204e-16    4.95065e-16    2.47533e-16    2.47533e-16    2.47533e-16    0.00000e+00
    1.59400e-01    1.00995e-16    1.95918e-16    9.79589e-17    9.79589e-17    9.79589e-17    0.00000e+00
    1.67700e-01    7.17637e-21    1.39556e-20    6.97780e-21    6.97780e-21    6.97780e-21    0.00000e+00
    1.76400e-01    3.19329e-21    6.20986e-21    3.10493e-21    3.10493e-21    3.10493e-21    0.00000e+00
    1.85600e-01    5.92889e-26    1.14725e-25    5.73627e-26    5.73627e-26    5.73627e-26    0.00000e+00
    1.95200e-01    2.88909e-26    5.59046e-26    2.79523e-26    2.79523e-26    2.79523e-26    0.00000e+00
    2.05400e-01    1.34720e-31    2.58640e-31    1.29320e-31    1.29320e-31    1.29320e-31    0.00000e+00
    2.16100e-01    6.99815e-32    1.34353e-31    6.71766e-32    6.71766e-32    6.71766e-32    0.00000e+00
