Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    7.85950e-04    2.61758e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.08568e+20    3.39045e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.55062e+14
    8.75740e-04    3.56200e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.23245e+20    4.15496e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.42135e+14
    9.75787e-04    4.88364e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.62464e+20    5.08309e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.34456e+14
    1.08726e-03    6.62928e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.31515e+20    6.21010e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.26472e+15
    1.21148e-03    9.05032e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13563e+21    7.57087e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.11352e+15
    1.34988e-03    1.23170e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.38210e+21    9.21400e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.56081e+15
    1.50409e-03    1.66972e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.67792e+21    1.11862e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.99479e+15
    1.67592e-03    2.26173e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.03248e+21    1.35499e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.00986e+16
    1.86739e-03    3.05884e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.45514e+21    1.63676e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.68840e+16
    2.08072e-03    4.12823e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.95754e+21    1.97169e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.82423e+16
    2.31843e-03    5.55380e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.55184e+21    2.36789e+21    0.00000e+00    0.00000e+00    7.10368e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.71602e+16
    2.58329e-03    7.46053e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.25205e+21    2.83470e+21    0.00000e+00    0.00000e+00    8.50411e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.83363e+16
    2.87842e-03    9.99424e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.07336e+21    3.38224e+21    0.00000e+00    0.00000e+00    1.01467e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.29864e+17
    3.20725e-03    1.33528e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.03148e+21    4.02099e+21    0.00000e+00    0.00000e+00    1.20630e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14164e+17
    3.57366e-03    1.77836e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.14191e+21    4.76127e+21    0.00000e+00    0.00000e+00    1.42838e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.52977e+17
    3.98193e-03    2.35972e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.41314e+21    5.60876e+21    0.00000e+00    0.00000e+00    1.68263e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.78234e+17
    4.43683e-03    3.12175e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.83604e+21    6.55736e+21    0.00000e+00    0.00000e+00    1.96721e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.45443e+17
    4.94371e-03    4.10909e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13563e+22    7.57087e+21    0.00000e+00    0.00000e+00    2.27126e+22    2.27126e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.53410e+18
    5.50849e-03    5.37870e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28117e+22    8.54114e+21    0.00000e+00    0.00000e+00    2.56234e+22    2.56234e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.49031e+18
    6.13780e-03    6.97745e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.38871e+22    9.25804e+21    0.00000e+00    0.00000e+00    2.77741e+22    2.77741e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.00889e+18
    6.83900e-03    8.92429e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.40352e+22    9.35681e+21    0.00000e+00    0.00000e+00    2.80704e+22    2.80704e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.43735e+18
    7.62030e-03    1.11032e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.27898e+22    8.52650e+21    0.00000e+00    0.00000e+00    2.55795e+22    2.55795e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.02638e+19
    8.49087e-03    1.30631e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.01537e+22    6.76914e+21    0.00000e+00    0.00000e+00    2.03074e+22    2.03074e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.62898e+19
    9.46089e-03    1.37773e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.92861e+21    4.61908e+21    0.00000e+00    0.00000e+00    1.38572e+22    1.38572e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.56212e+19
    1.05417e-02    1.19940e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.10667e+21    2.73778e+21    0.00000e+00    0.00000e+00    8.21335e+21    8.21335e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.98458e+19
    1.17460e-02    8.08361e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.18792e+21    1.45861e+21    0.00000e+00    0.00000e+00    4.37583e+21    4.37583e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.04862e+19
    1.30880e-02    4.25750e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11637e+21    7.44247e+20    0.00000e+00    0.00000e+00    2.23274e+21    2.23274e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.59134e+19
    1.45832e-02    1.89062e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.89138e+20    3.92759e+20    0.00000e+00    0.00000e+00    1.17828e+21    1.17828e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.98871e+19
    1.62492e-02    7.79792e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.97135e+20    1.98090e+20    0.00000e+00    0.00000e+00    5.94270e+20    5.94270e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.44743e+19
    1.81055e-02    3.41607e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19139e+20    7.94260e+19    0.00000e+00    0.00000e+00    2.38278e+20    2.38278e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.25570e+19
    2.01740e-02    1.34538e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.72629e+19    2.48419e+19    0.00000e+00    0.00000e+00    7.45257e+19    7.45257e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.00794e+19
    2.24787e-02    3.88642e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13809e+19    7.58729e+18    0.00000e+00    0.00000e+00    2.27619e+19    2.27619e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.94065e+18
    2.50467e-02    9.17230e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.17445e+18    2.11630e+18    0.00000e+00    0.00000e+00    6.34891e+18    6.34891e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.10996e+17
    2.79081e-02    2.24064e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.47626e+17    4.31751e+17    0.00000e+00    0.00000e+00    1.29525e+18    1.29525e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.05505e+17
    3.10964e-02    3.70522e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13134e+17    7.54230e+16    0.00000e+00    0.00000e+00    2.26269e+17    2.26269e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.27311e+16
    3.46490e-02    5.32672e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.66635e+16    1.11090e+16    0.00000e+00    0.00000e+00    3.33270e+16    3.33270e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.32877e+15
    3.86074e-02    5.91192e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.74703e+15    1.16468e+15    0.00000e+00    0.00000e+00    3.49405e+15    3.49405e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.42846e+14
    4.30180e-02    4.93693e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.50169e+14    1.00113e+14    0.00000e+00    0.00000e+00    3.00339e+14    3.00339e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.92463e+13
    4.79325e-02    3.00988e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.34349e+12    6.22899e+12    0.00000e+00    0.00000e+00    1.86870e+13    1.86870e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.88909e+12
    5.34084e-02    1.32833e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.82562e+11    2.55041e+11    0.00000e+00    0.00000e+00    7.65123e+11    7.65123e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.27923e+11
    5.95100e-02    4.09305e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.22589e+10    8.17263e+09    0.00000e+00    0.00000e+00    2.45179e+10    2.45179e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.07087e+09
    6.63086e-02    7.18563e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.20232e+08    1.46822e+08    0.00000e+00    0.00000e+00    4.40465e+08    4.40465e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.19785e+07
    7.38838e-02    9.84126e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.03614e+06    2.02409e+06    0.00000e+00    0.00000e+00    6.07228e+06    6.07228e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.77502e+05
    8.23246e-02    5.81273e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.76029e+04    1.17353e+04    0.00000e+00    0.00000e+00    3.52058e+04    3.52058e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.82092e+03
    9.17295e-02    2.95654e+01    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.86904e+01    5.91269e+01    0.00000e+00    0.00000e+00    1.77381e+02    1.77381e+02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.95271e+01
    1.02209e-01    5.44193e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.62190e-01    1.08127e-01    0.00000e+00    0.00000e+00    3.24380e-01    3.24380e-01    0.00000e+00    3.24380e-01    0.00000e+00    0.00000e+00    5.46435e-02
    1.13886e-01    7.07638e-05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.09541e-04    1.39694e-04    1.39694e-04    0.00000e+00    4.19083e-04    4.19083e-04    0.00000e+00    4.19083e-04    0.00000e+00    0.00000e+00    7.23655e-05
    1.26896e-01    3.51264e-08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03963e-07    6.93088e-08    6.93088e-08    0.00000e+00    2.07926e-07    2.07926e-07    0.00000e+00    2.07926e-07    0.00000e+00    0.00000e+00    3.61977e-08
    1.41393e-01    8.14918e-12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.38417e-11    1.58945e-11    1.58945e-11    0.00000e+00    4.76834e-11    4.76834e-11    0.00000e+00    4.76834e-11    0.00000e+00    0.00000e+00    8.44757e-12
    1.57546e-01    7.92119e-16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.31140e-15    1.54094e-15    1.54094e-15    0.00000e+00    4.62281e-15    4.62281e-15    0.00000e+00    4.62281e-15    0.00000e+00    0.00000e+00    8.44169e-16
    1.75545e-01    2.20612e-20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.44493e-20    4.29662e-20    4.29662e-20    0.00000e+00    1.28899e-19    1.28899e-19    0.00000e+00    1.28899e-19    0.00000e+00    0.00000e+00    2.39329e-20
    1.95600e-01    1.91391e-25    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.54287e-25    3.69525e-25    3.69525e-25    0.00000e+00    1.10857e-24    1.10857e-24    0.00000e+00    1.10857e-24    0.00000e+00    0.00000e+00    2.09651e-25
    2.17946e-01    4.65060e-31    3.72048e-30    0.00000e+00    0.00000e+00    0.00000e+00    1.33311e-30    8.88738e-31    8.88738e-31    0.00000e+00    2.66621e-30    2.66621e-30    0.00000e+00    2.66621e-30    0.00000e+00    0.00000e+00    5.17459e-31
    2.42844e-01    2.63256e-37    2.10605e-36    0.00000e+00    0.00000e+00    0.00000e+00    7.51508e-37    5.01005e-37    5.01005e-37    0.00000e+00    1.50302e-36    1.50302e-36    0.00000e+00    1.50302e-36    0.00000e+00    0.00000e+00    3.01642e-37
