Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    5.60470e-05    7.07492e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.25432e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.94011e+08
    6.24500e-05    9.70888e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.77812e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.34439e+08
    6.95844e-05    1.33234e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.42364e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.76511e+08
    7.75339e-05    1.82837e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.21915e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.93798e+08
    8.63916e-05    2.50906e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.19951e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.71312e+09
    9.62613e-05    3.44318e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.40766e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.95311e+09
    1.07258e-04    4.72506e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.89653e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.09061e+09
    1.19512e-04    6.48417e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.73135e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.77526e+09
    1.33165e-04    8.89820e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19925e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.51269e+10
    1.48379e-04    1.22110e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.47791e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60760e+10
    1.65330e-04    1.67570e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.82131e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.49502e+10
    1.84217e-04    2.29956e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.24451e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.74858e+10
    2.05263e-04    3.15568e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.76603e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.33571e+11
    2.28713e-04    4.33052e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.40875e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.30252e+11
    2.54842e-04    5.76395e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.16394e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.55374e+11
    2.83955e-04    8.33789e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.15010e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.14748e+11
    3.16395e-04    1.16204e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.36819e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.15241e+12
    3.52541e-04    1.55418e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.86972e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.23471e+12
    3.92817e-04    2.06388e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.72320e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.09396e+12
    4.37693e-04    2.82613e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20022e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.61691e+12
    4.87696e-04    3.99786e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.48109e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.04002e+13
    5.43412e-04    5.54774e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.82572e+20    1.21715e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.78865e+13
    6.05493e-04    7.45956e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.24971e+20    1.49981e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.26468e+13
    6.74667e-04    1.02412e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.76891e+20    1.84594e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.40644e+13
    7.51742e-04    1.42364e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.40526e+20    2.27018e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.96919e+13
    8.37624e-04    1.92359e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.18285e+20    2.78857e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.58686e+14
    9.33316e-04    2.65591e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.13221e+20    3.42147e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.61148e+14
    1.03994e-03    3.60922e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.28842e+20    4.19228e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.52961e+14
    1.15875e-03    4.95335e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.69349e+20    5.12899e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.52642e+14
    1.29113e-03    6.72045e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.39759e+20    6.26506e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.29367e+15
    1.43863e-03    9.17334e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.14568e+21    7.63788e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.16771e+15
    1.60298e-03    1.24859e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.39410e+21    9.29401e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.64363e+15
    1.78611e-03    1.69269e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.69231e+21    1.12820e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.12996e+15
    1.99016e-03    2.29300e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.04972e+21    1.36648e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03256e+16
    2.21752e-03    3.09971e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.47548e+21    1.65032e+21    0.00000e+00    0.00000e+00    4.95096e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72436e+16
    2.47086e-03    4.18316e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.98190e+21    1.98793e+21    0.00000e+00    0.00000e+00    5.96379e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.89093e+16
    2.75313e-03    5.62493e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.58038e+21    2.38692e+21    0.00000e+00    0.00000e+00    7.16076e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.82198e+16
    3.06766e-03    7.55988e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.28588e+21    2.85725e+21    0.00000e+00    0.00000e+00    8.57175e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.01338e+16
    3.41812e-03    1.01212e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.11269e+21    3.40846e+21    0.00000e+00    0.00000e+00    1.02254e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32746e+17
    3.80861e-03    1.35262e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.07753e+21    4.05169e+21    0.00000e+00    0.00000e+00    1.21551e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.19132e+17
    4.24372e-03    1.80063e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.19476e+21    4.79651e+21    0.00000e+00    0.00000e+00    1.43895e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.60729e+17
    4.72854e-03    2.38993e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.47325e+21    5.64883e+21    0.00000e+00    0.00000e+00    1.69465e+22    1.69465e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.91391e+17
    5.26874e-03    3.16012e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.90215e+21    6.60143e+21    0.00000e+00    0.00000e+00    1.98043e+22    1.98043e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.65859e+17
    5.87065e-03    4.15978e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.14228e+22    7.61519e+21    0.00000e+00    0.00000e+00    2.28456e+22    2.28456e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56897e+18
    6.54133e-03    5.44218e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28710e+22    8.58066e+21    0.00000e+00    0.00000e+00    2.57420e+22    2.57420e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.54350e+18
    7.28864e-03    7.05676e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.39164e+22    9.27758e+21    0.00000e+00    0.00000e+00    2.78327e+22    2.78327e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.09514e+18
    8.12131e-03    9.01758e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.40117e+22    9.34116e+21    0.00000e+00    0.00000e+00    2.80235e+22    2.80235e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.57309e+18
    9.04911e-03    1.12016e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.27039e+22    8.46925e+21    0.00000e+00    0.00000e+00    2.54078e+22    2.54078e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.04707e+19
    1.00829e-02    1.31298e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.00149e+22    6.67660e+21    0.00000e+00    0.00000e+00    2.00298e+22    2.00298e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.66267e+19
    1.12348e-02    1.37698e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.78502e+21    4.52334e+21    0.00000e+00    0.00000e+00    1.35700e+22    1.35700e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.61181e+19
    1.25183e-02    1.18486e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.00374e+21    2.66916e+21    0.00000e+00    0.00000e+00    8.00749e+21    8.00749e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.06266e+19
    1.39484e-02    7.89243e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.12042e+21    1.41361e+21    0.00000e+00    0.00000e+00    4.24083e+21    4.24083e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.15417e+19
    1.55419e-02    4.12478e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08591e+21    7.23939e+20    0.00000e+00    0.00000e+00    2.17182e+21    2.17182e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.69572e+19
    1.73175e-02    1.81503e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.72221e+20    3.81481e+20    0.00000e+00    0.00000e+00    1.14444e+21    1.14444e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.98503e+19
    1.92959e-02    7.53099e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.87484e+20    1.91656e+20    0.00000e+00    0.00000e+00    5.74969e+20    5.74969e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.25019e+19
    2.15003e-02    3.29043e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13451e+20    7.56341e+19    0.00000e+00    0.00000e+00    2.26902e+20    2.26902e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.10323e+19
    2.39566e-02    1.28734e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.55679e+19    2.37119e+19    0.00000e+00    0.00000e+00    7.11357e+19    7.11357e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.60674e+18
    2.66934e-02    3.64911e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.07920e+19    7.19469e+18    0.00000e+00    0.00000e+00    2.15841e+19    2.15841e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.78641e+18
    2.97430e-02    8.66924e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.99396e+18    1.99597e+18    0.00000e+00    0.00000e+00    5.98791e+18    5.98791e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.64797e+17
    3.31409e-02    2.09120e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.00354e+17    4.00236e+17    0.00000e+00    0.00000e+00    1.20071e+18    1.20071e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.90399e+17
    3.69270e-02    3.36382e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03988e+17    6.93255e+16    0.00000e+00    0.00000e+00    2.07976e+17    2.07976e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.99152e+16
    4.11457e-02    4.90862e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.52189e+16    1.01460e+16    0.00000e+00    0.00000e+00    3.04379e+16    3.04379e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.89023e+15
    4.58463e-02    5.12062e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.53440e+15    1.02293e+15    0.00000e+00    0.00000e+00    3.06879e+15    3.06879e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.70826e+14
    5.10839e-02    4.47398e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.35163e+14    9.01086e+13    0.00000e+00    0.00000e+00    2.70326e+14    2.70326e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.44687e+13
    5.69198e-02    2.52474e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.94383e+12    5.29589e+12    0.00000e+00    0.00000e+00    1.58877e+13    1.58877e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.44021e+12
    6.34225e-02    1.18023e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.41280e+11    2.27520e+11    0.00000e+00    0.00000e+00    6.82561e+11    6.82561e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13619e+11
    7.06681e-02    3.36023e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.94002e+09    6.62668e+09    0.00000e+00    0.00000e+00    1.98800e+10    1.98800e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.32741e+09
    7.87414e-02    6.33730e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.93531e+08    1.29021e+08    0.00000e+00    0.00000e+00    3.87062e+08    3.87062e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.34139e+07
    8.77371e-02    7.82757e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.39666e+06    1.59778e+06    0.00000e+00    0.00000e+00    4.79333e+06    4.79333e+06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.78683e+05
    9.77604e-02    5.08081e+03    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.53613e+04    1.02409e+04    0.00000e+00    0.00000e+00    3.07227e+04    3.07227e+04    0.00000e+00    3.07227e+04    0.00000e+00    0.00000e+00    5.08460e+03
    1.08929e-01    2.29948e+01    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.87697e+01    4.58465e+01    4.58465e+01    0.00000e+00    1.37539e+02    1.37539e+02    0.00000e+00    1.37539e+02    0.00000e+00    0.00000e+00    2.29275e+01
    1.21373e-01    4.12996e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.23061e-01    8.20405e-02    8.20405e-02    0.00000e+00    2.46122e-01    2.46122e-01    0.00000e+00    2.46122e-01    0.00000e+00    0.00000e+00    4.15161e-02
    1.35239e-01    5.11065e-05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.51295e-04    1.00863e-04    1.00863e-04    0.00000e+00    3.02590e-04    3.02590e-04    0.00000e+00    3.02590e-04    0.00000e+00    0.00000e+00    5.22409e-05
    1.50689e-01    2.49838e-08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.39321e-08    4.92881e-08    4.92881e-08    0.00000e+00    1.47864e-07    1.47864e-07    0.00000e+00    1.47864e-07    0.00000e+00    0.00000e+00    2.57910e-08
    1.67904e-01    5.42862e-12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.58842e-11    1.05895e-11    1.05895e-11    0.00000e+00    3.17684e-11    3.17684e-11    0.00000e+00    3.17684e-11    0.00000e+00    0.00000e+00    5.62606e-12
    1.87086e-01    5.11606e-16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.49075e-15    9.93835e-16    9.93835e-16    0.00000e+00    2.98151e-15    2.98151e-15    0.00000e+00    2.98151e-15    0.00000e+00    0.00000e+00    5.44798e-16
    2.08460e-01    1.37844e-20    1.10275e-19    0.00000e+00    0.00000e+00    0.00000e+00    4.02466e-20    2.68310e-20    2.68310e-20    0.00000e+00    8.04931e-20    8.04931e-20    0.00000e+00    8.04931e-20    0.00000e+00    0.00000e+00    1.49850e-20
    2.32275e-01    1.12483e-25    8.99860e-25    0.00000e+00    0.00000e+00    0.00000e+00    3.26196e-25    2.17464e-25    2.17464e-25    0.00000e+00    6.52392e-25    6.52392e-25    0.00000e+00    6.52392e-25    0.00000e+00    0.00000e+00    1.23741e-25
    2.58810e-01    2.55591e-31    2.04473e-30    0.00000e+00    0.00000e+00    0.00000e+00    7.34525e-31    4.89683e-31    4.89683e-31    0.00000e+00    1.46905e-30    1.46905e-30    0.00000e+00    1.46905e-30    0.00000e+00    0.00000e+00    2.85988e-31
    2.88378e-01    1.36117e-37    1.08893e-36    0.00000e+00    0.00000e+00    0.00000e+00    3.89580e-37    2.59720e-37    2.59720e-37    0.00000e+00    7.79160e-37    7.79160e-37    0.00000e+00    7.79160e-37    0.00000e+00    0.00000e+00    1.57000e-37
    3.21323e-01    1.48266e-44    1.18613e-43    0.00000e+00    0.00000e+00    0.00000e+00    4.21141e-44    2.80761e-44    2.80761e-44    0.00000e+00    8.42283e-44    8.42283e-44    0.00000e+00    8.42283e-44    0.00000e+00    0.00000e+00    1.77144e-44
    3.58032e-01    2.42049e-52    1.93639e-51    0.00000e+00    0.00000e+00    0.00000e+00    6.59035e-52    4.39357e-52    4.39357e-52    0.00000e+00    1.31807e-51    1.31807e-51    0.00000e+00    1.31807e-51    0.00000e+00    0.00000e+00    2.85118e-52
    3.98934e-01    4.38108e-61    3.50486e-60    0.00000e+00    0.00000e+00    0.00000e+00    1.21674e-60    8.11161e-61    8.11161e-61    0.00000e+00    2.43348e-60    2.43348e-60    0.00000e+00    2.43348e-60    0.00000e+00    0.00000e+00    5.50689e-61
    4.44510e-01    9.89016e-71    7.91213e-70    0.00000e+00    0.00000e+00    0.00000e+00    2.59361e-70    1.72908e-70    1.72908e-70    0.00000e+00    5.18723e-70    5.18723e-70    0.00000e+00    5.18723e-70    0.00000e+00    0.00000e+00    1.21792e-70
    4.95292e-01    1.71405e-81    1.37124e-80    0.00000e+00    0.00000e+00    0.00000e+00    4.48428e-81    2.98952e-81    2.98952e-81    0.00000e+00    8.96856e-81    8.96856e-81    0.00000e+00    8.96856e-81    0.00000e+00    0.00000e+00    2.24013e-81
    5.51875e-01    1.62936e-93    1.30349e-92    0.00000e+00    0.00000e+00    0.00000e+00    4.15696e-93    2.77130e-93    2.77130e-93    0.00000e+00    8.31391e-93    8.31391e-93    0.00000e+00    8.31391e-93    0.00000e+00    0.00000e+00    2.19375e-93
    6.14923e-01   5.92509e-107   4.74007e-106    0.00000e+00    0.00000e+00    0.00000e+00   1.46816e-106   9.78776e-107   9.78776e-107    0.00000e+00   2.93633e-106   2.93633e-106    0.00000e+00   2.93633e-106    0.00000e+00    0.00000e+00   8.20238e-107
    6.85174e-01   7.57604e-122   6.06083e-121    0.00000e+00    0.00000e+00    0.00000e+00   1.95668e-121   1.30445e-121   1.30445e-121    0.00000e+00   3.91335e-121   3.91335e-121    0.00000e+00   3.91335e-121    0.00000e+00    0.00000e+00   1.20574e-121
    7.63450e-01   1.62533e-138   1.30026e-137    0.00000e+00    0.00000e+00    0.00000e+00   4.17065e-138   2.78044e-138   2.78044e-138    0.00000e+00   8.34131e-138   8.34131e-138    0.00000e+00   8.34131e-138    0.00000e+00    0.00000e+00   2.80215e-138
    8.50668e-01   5.08311e-157   4.06649e-156    0.00000e+00    0.00000e+00    0.00000e+00   1.27663e-156   8.51088e-157   8.51088e-157    0.00000e+00   2.55326e-156   2.55326e-156    0.00000e+00   2.55326e-156    0.00000e+00    0.00000e+00   9.39315e-157
    9.47851e-01   1.16136e-177   9.29086e-177    0.00000e+00    0.00000e+00    0.00000e+00   2.51309e-177   1.67540e-177   1.67540e-177    0.00000e+00   5.02619e-177   5.02619e-177    0.00000e+00   5.02619e-177    0.00000e+00    0.00000e+00   1.97146e-177
