17.729083665338646; 9.943585160433213e-45
17.908366533864548; 1.5993046646109587e-44
18.26693227091634; 3.01380729048771e-44
18.625498007968122; 9.55749281809644e-44
19.521912350597614; 1.8844485088905103e-43
21.494023904382477; 4.986418185810384e-43
24.541832669322712; 1.178292385803123e-42
27.231075697211157; 1.9385155427451114e-42
32.788844621513945; 3.9096474068600646e-42
39.06374501992032; 6.883952069645623e-42
45.159362549800804; 1.0113791702273578e-41
52.68924302788844; 1.4859020161981155e-41
59.860557768924295; 1.9495136929673437e-41
67.39043824701194; 2.389892566231092e-41
72.58964143426294; 2.6761991444068317e-41
82.27091633466135; 3.135555529098292e-41
87.29083665338645; 3.355818978272135e-41
94.2828685258964; 3.5111917342151993e-41
98.94422310756971; 3.5915552795742663e-41
100.01992031872511; 3.5915552795742663e-41
