3.4482758620689644; 1.0129104009109125e-43
3.7931034482758577; 1.4048576217304824e-43
4.655172413793103; 3.2133925931286536e-43
5.862068965517238; 6.548713469614621e-43
7.931034482758619; 1.7471887830724155e-42
11.206896551724135; 6.10260584045135e-42
13.96551724137931; 1.4506408017762746e-41
17.41379310344827; 3.192848214274966e-41
22.758620689655174; 7.303142072217443e-41
26.89655172413793; 1.1814719039460046e-40
33.275862068965516; 2.229407280430038e-40
40.689655172413794; 3.97087114006791e-40
52.586206896551715; 8.573292327374897e-40
59.65517241379311; 1.2597331312115549e-39
63.103448275862064; 1.497916018838998e-39
67.93103448275862; 1.886974436703966e-39
74.3103448275862; 2.423266141105774e-39
80.6896551724138; 3.1119758044453675e-39
86.55172413793103; 3.700369778506156e-39
93.62068965517241; 4.4854971488526733e-39
100.0; 5.231942382893394e-39
