   800000000000000.38        1.3989045127403185E-005   1.4388732131043279E-005
   958165881115824.00        1.5639171927441314E-004   1.6189846995308968E-004
   1147602319668074.2        4.0749180202624891E-004   4.2357700473781134E-004
   1374491734744154.2        9.2444807732066769E-004   9.5163772665362841E-004
   1646238855134430.2        1.3077566929205738E-003   1.3445949096225619E-003
   1971712378946232.5        2.2453406753366327E-003   2.2975579003444617E-003
   2361534411099982.5        4.4330076948904014E-003   4.5673412614022314E-003
   2828427124746190.5        1.0045887320273700E-002   1.0392297227869345E-002
   3387627960192912.0        2.9373924807235104E-002   3.0548881799524509E-002
   4057386911713535.5       0.10442458597184404       0.10442458597184404     
   4859562131612263.0       0.39982913378960117       0.39982913378960117     
   5820333289591669.0        1.6429190241418912        1.6429190241418912     
   6971055968511703.0        10.275723878015430        10.275723878015430     
   8349284980470887.0        73.562840656304488        73.562840656304488     
   10000000000000000.        807.23323742289938        864.89275438167795     
