10.916838787601577; 5.160840760143216
12.965137470429744; 7.037971426733662
14.93803646343294; 9.151306808842136
16.9111141286869; 11.382565876458855
19.035884534844662; 13.731033940580758
21.085255251177454; 16.315706720220696
22.983290571107982; 19.01901787437196
25.03283995969154; 21.721614339520166
26.930875279622075; 24.42492549367143
28.980424668205632; 27.127521958819628
31.105909763366476; 29.947684764974525
33.07952344537275; 32.532714889116
35.12889416170553; 35.11738766875594
37.026572137134536; 37.58485145189071
39.07540683671501; 39.815753175005895
41.12388419179395; 41.81080752710458
43.09624716804483; 43.57037185268831
45.14347381736838; 44.73996040622923
47.037578347781974; 44.848950479198976
49.079087485080876; 42.24498109647587
