Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.14300e-05    7.27948e+24    0.00000e+00    2.75064e+24    3.24243e+20    0.00000e+00    0.00000e+00
    1.20300e-05    6.83874e+24    0.00000e+00    2.89541e+24    3.66972e+20    0.00000e+00    0.00000e+00
    1.26500e-05    6.65222e+24    0.00000e+00    3.07843e+24    4.48913e+20    0.00000e+00    0.00000e+00
    1.33100e-05    6.20962e+24    0.00000e+00    3.18181e+24    4.95922e+20    0.00000e+00    0.00000e+00
    1.40100e-05    6.00602e+24    0.00000e+00    3.39579e+24    5.33164e+20    0.00000e+00    0.00000e+00
    1.47300e-05    5.65465e+24    0.00000e+00    3.44600e+24    6.93163e+20    0.00000e+00    0.00000e+00
    1.55000e-05    5.45790e+24    0.00000e+00    3.69554e+24    7.88692e+20    0.00000e+00    0.00000e+00
    1.63100e-05    5.12673e+24    0.00000e+00    3.75652e+24    8.52577e+20    0.00000e+00    0.00000e+00
    1.71600e-05    4.91238e+24    0.00000e+00    3.97015e+24    1.02535e+21    0.00000e+00    0.00000e+00
    1.80500e-05    4.66250e+24    0.00000e+00    4.06302e+24    1.29096e+21    0.00000e+00    0.00000e+00
    1.89900e-05    4.44158e+24    0.00000e+00    4.24537e+24    1.44392e+21    0.00000e+00    0.00000e+00
    1.99800e-05    4.20760e+24    0.00000e+00    4.33787e+24    1.74936e+21    0.00000e+00    0.00000e+00
    2.10200e-05    4.03022e+24    0.00000e+00    4.48249e+24    1.89072e+21    0.00000e+00    0.00000e+00
    2.21200e-05    3.82858e+24    0.00000e+00    4.55756e+24    2.41745e+21    0.00000e+00    0.00000e+00
    2.32700e-05    3.66107e+24    0.00000e+00    4.70440e+24    2.46985e+21    0.00000e+00    0.00000e+00
    2.44800e-05    3.46569e+24    0.00000e+00    4.77064e+24    3.19554e+21    0.00000e+00    0.00000e+00
    2.57500e-05    3.32327e+24    0.00000e+00    4.86336e+24    3.36623e+21    0.00000e+00    0.00000e+00
    2.70900e-05    3.14791e+24    0.00000e+00    4.91466e+24    4.23572e+21    0.00000e+00    0.00000e+00
    2.85000e-05    3.00115e+24    0.00000e+00    4.96953e+24    4.54716e+21    0.00000e+00    0.00000e+00
    2.99900e-05    2.83865e+24    0.00000e+00    5.01008e+24    5.17434e+21    0.00000e+00    0.00000e+00
    3.15500e-05    2.72801e+24    0.00000e+00    5.03615e+24    5.90003e+21    0.00000e+00    0.00000e+00
    3.31900e-05    2.57141e+24    0.00000e+00    5.01203e+24    6.92025e+21    0.00000e+00    0.00000e+00
    3.49200e-05    2.46785e+24    0.00000e+00    5.01948e+24    7.46307e+21    0.00000e+00    0.00000e+00
    3.67400e-05    2.32612e+24    0.00000e+00    4.96083e+24    8.63136e+21    0.00000e+00    0.00000e+00
    3.86500e-05    2.24140e+24    0.00000e+00    4.94810e+24    1.06377e+22    0.00000e+00    0.00000e+00
    4.06600e-05    2.11117e+24    0.00000e+00    4.84606e+24    1.11745e+22    0.00000e+00    0.00000e+00
    4.27800e-05    2.02192e+24    0.00000e+00    4.78919e+24    1.35715e+22    0.00000e+00    0.00000e+00
    4.50100e-05    1.93170e+24    0.00000e+00    4.65958e+24    1.41501e+22    0.00000e+00    0.00000e+00
    4.73500e-05    1.82080e+24    0.00000e+00    4.55621e+24    1.69141e+22    0.00000e+00    0.00000e+00
    4.98200e-05    1.76733e+24    0.00000e+00    4.41388e+24    1.74480e+22    0.00000e+00    0.00000e+00
    5.24100e-05    1.64844e+24    0.00000e+00    4.26907e+24    2.07413e+22    0.00000e+00    0.00000e+00
    5.51400e-05    1.61113e+24    0.00000e+00    4.12705e+24    2.20141e+22    0.00000e+00    0.00000e+00
    5.80100e-05    1.49229e+24    0.00000e+00    3.94749e+24    2.54245e+22    0.00000e+00    0.00000e+00
    6.10300e-05    1.45159e+24    0.00000e+00    3.78537e+24    2.72597e+22    0.00000e+00    0.00000e+00
    6.42100e-05    1.35656e+24    0.00000e+00    3.59018e+24    3.14562e+22    0.00000e+00    0.00000e+00
    6.75600e-05    1.31640e+24    0.00000e+00    3.42265e+24    3.24444e+22    0.00000e+00    0.00000e+00
    7.10700e-05    1.23292e+24    0.00000e+00    3.21020e+24    3.71857e+22    0.00000e+00    0.00000e+00
    7.47700e-05    1.19539e+24    0.00000e+00    3.03790e+24    4.19374e+22    0.00000e+00    0.00000e+00
    7.86700e-05    1.11466e+24    0.00000e+00    2.82760e+24    4.46775e+22    0.00000e+00    0.00000e+00
    8.27600e-05    1.08650e+24    0.00000e+00    2.64583e+24    5.09698e+22    0.00000e+00    0.00000e+00
    8.70700e-05    1.01658e+24    0.00000e+00    2.45128e+24    5.32628e+22    0.00000e+00    0.00000e+00
    9.16100e-05    9.83615e+23    0.00000e+00    2.27129e+24    6.18135e+22    0.00000e+00    0.00000e+00
    9.63800e-05    9.27754e+23    0.00000e+00    2.09783e+24    6.51490e+22    0.00000e+00    0.00000e+00
    1.01400e-04    8.92090e+23    0.00000e+00    1.92067e+24    7.19025e+22    0.00000e+00    0.00000e+00
    1.06700e-04    8.46396e+23    0.00000e+00    1.77364e+24    7.75443e+22    0.00000e+00    0.00000e+00
    1.12200e-04    8.09413e+23    0.00000e+00    1.60295e+24    8.56058e+22    0.00000e+00    0.00000e+00
    1.18100e-04    7.74368e+23    0.00000e+00    1.47811e+24    9.20223e+22    0.00000e+00    0.00000e+00
    1.24200e-04    7.37887e+23    0.00000e+00    1.32879e+24    1.01144e+23    0.00000e+00    0.00000e+00
    1.30700e-04    7.06055e+23    0.00000e+00    1.22527e+24    1.08503e+23    0.00000e+00    0.00000e+00
    1.37500e-04    6.69656e+23    0.00000e+00    1.09767e+24    1.19717e+23    0.00000e+00    0.00000e+00
    1.44700e-04    6.41269e+23    0.00000e+00    1.00564e+24    1.27449e+23    0.00000e+00    0.00000e+00
    1.52200e-04    6.07468e+23    0.00000e+00    9.03184e+23    1.41077e+23    0.00000e+00    0.00000e+00
    1.60100e-04    5.83118e+23    0.00000e+00    8.26803e+23    1.49833e+23    0.00000e+00    0.00000e+00
    1.68400e-04    5.51957e+23    0.00000e+00    7.46436e+23    1.63596e+23    0.00000e+00    0.00000e+00
    1.77200e-04    5.29247e+23    0.00000e+00    6.84196e+23    1.74954e+23    0.00000e+00    0.00000e+00
    1.86400e-04    4.99305e+23    0.00000e+00    6.24379e+23    1.88927e+23    0.00000e+00    0.00000e+00
    1.96100e-04    4.81822e+23    0.00000e+00    5.73559e+23    2.04255e+23    0.00000e+00    0.00000e+00
    2.06400e-04    4.52973e+23    0.00000e+00    5.32878e+23    2.17845e+23    0.00000e+00    0.00000e+00
    2.17100e-04    4.40843e+23    0.00000e+00    4.93493e+23    2.35826e+23    0.00000e+00    0.00000e+00
    2.28400e-04    4.12243e+23    0.00000e+00    4.68337e+23    2.50220e+23    0.00000e+00    0.00000e+00
    2.40300e-04    4.04182e+23    0.00000e+00    4.38790e+23    2.68898e+23    0.00000e+00    0.00000e+00
    2.52800e-04    3.75591e+23    0.00000e+00    4.23610e+23    2.86334e+23    0.00000e+00    0.00000e+00
    2.66000e-04    3.70214e+23    0.00000e+00    4.02548e+23    3.06989e+23    0.00000e+00    0.00000e+00
    2.79800e-04    3.47174e+23    0.00000e+00    3.96073e+23    3.25273e+23    0.00000e+00    0.00000e+00
    2.94400e-04    3.39787e+23    0.00000e+00    3.84804e+23    3.48128e+23    0.00000e+00    0.00000e+00
    3.09700e-04    3.21636e+23    0.00000e+00    3.81157e+23    3.66290e+23    0.00000e+00    0.00000e+00
    3.25900e-04    3.13776e+23    0.00000e+00    3.76371e+23    3.91526e+23    0.00000e+00    0.00000e+00
    3.42800e-04    2.99677e+23    0.00000e+00    3.77548e+23    4.08944e+23    0.00000e+00    0.00000e+00
    3.60700e-04    2.92306e+23    0.00000e+00    3.78092e+23    4.36632e+23    0.00000e+00    0.00000e+00
    3.79500e-04    2.82735e+23    0.00000e+00    3.84517e+23    4.56770e+23    0.00000e+00    0.00000e+00
    3.99200e-04    2.74261e+23    0.00000e+00    3.89903e+23    4.84639e+23    0.00000e+00    0.00000e+00
    4.20000e-04    2.66648e+23    0.00000e+00    3.96951e+23    5.07861e+23    0.00000e+00    0.00000e+00
    4.41900e-04    2.58437e+23    0.00000e+00    4.08200e+23    5.33662e+23    0.00000e+00    0.00000e+00
    4.64900e-04    2.54899e+23    0.00000e+00    4.13936e+23    5.57874e+23    0.00000e+00    0.00000e+00
    4.89100e-04    2.46181e+23    2.86478e+07    4.28921e+23    5.86178e+23    0.00000e+00    0.00000e+00
    5.14500e-04    2.45116e+23    3.64402e+23    4.36516e+23    6.11717e+23    0.00000e+00    0.00000e+00
    5.41300e-04    2.37215e+23    3.65661e+23    4.52185e+23    6.36377e+23    0.00000e+00    0.00000e+00
    5.69500e-04    2.36464e+23    3.76047e+23    4.62155e+23    6.63551e+23    0.00000e+00    0.00000e+00
    5.99200e-04    2.30856e+23    3.78667e+23    4.78146e+23    6.90528e+23    0.00000e+00    0.00000e+00
    6.30400e-04    2.30969e+23    3.91503e+23    4.88681e+23    7.16865e+23    0.00000e+00    0.00000e+00
    6.63200e-04    2.26626e+23    3.95328e+23    5.03509e+23    7.42960e+23    0.00000e+00    0.00000e+00
    6.97700e-04    2.27498e+23    4.09089e+23    5.14427e+23    7.69943e+23    0.00000e+00    0.00000e+00
    7.34100e-04    2.25700e+23    4.15095e+23    5.29881e+23    7.95464e+23    0.00000e+00    0.00000e+00
    7.72300e-04    2.27095e+23    4.29458e+23    5.38202e+23    8.18661e+23    0.00000e+00    0.00000e+00
    8.12500e-04    2.24756e+23    4.34652e+23    5.54261e+23    8.46610e+23    0.00000e+00    0.00000e+00
    8.54800e-04    2.29123e+23    4.48568e+23    5.62275e+23    8.69030e+23    0.00000e+00    0.00000e+00
    8.99300e-04    2.27223e+23    4.56991e+23    5.76701e+23    8.95265e+23    0.00000e+00    0.00000e+00
    9.46100e-04    2.31287e+23    4.67902e+23    5.85193e+23    9.17198e+23    0.00000e+00    0.00000e+00
    9.95400e-04    2.30386e+23    4.77330e+23    5.96292e+23    9.42173e+23    0.00000e+00    0.00000e+00
    1.04700e-03    2.34878e+23    4.86939e+23    6.04707e+23    9.62430e+23    0.00000e+00    0.00000e+00
    1.10200e-03    2.36540e+23    4.97165e+23    6.14499e+23    9.84530e+23    1.03075e+17    0.00000e+00
    1.15900e-03    2.40307e+23    5.04723e+23    6.22674e+23    1.00229e+24    1.13898e+17    0.00000e+00
    1.21900e-03    2.43100e+23    5.14341e+23    6.29719e+23    1.02630e+24    1.25291e+17    0.00000e+00
    1.28300e-03    2.47690e+23    5.19427e+23    6.37458e+23    1.03728e+24    1.38597e+17    0.00000e+00
    1.35000e-03    2.51423e+23    5.31196e+23    6.43082e+23    1.06126e+24    1.52668e+17    0.00000e+00
    1.42000e-03    2.55562e+23    5.32502e+23    6.47752e+23    1.07004e+24    1.68578e+17    0.00000e+00
    1.49400e-03    2.60584e+23    5.44117e+23    6.53515e+23    1.09349e+24    1.85766e+17    0.00000e+00
    1.57200e-03    2.64495e+23    5.44440e+23    6.56425e+23    1.09681e+24    2.05122e+17    0.00000e+00
    1.65400e-03    2.70606e+23    5.54170e+23    6.60089e+23    1.11701e+24    2.26187e+17    0.00000e+00
    1.74000e-03    2.74021e+23    5.54682e+23    6.61138e+23    1.12100e+24    2.49490e+17    0.00000e+00
    1.83000e-03    2.81089e+23    5.60313e+23    6.62709e+23    1.13262e+24    2.75062e+17    0.00000e+00
    1.92600e-03    2.83754e+23    5.62079e+23    6.63098e+23    1.13850e+24    3.03445e+17    0.00000e+00
    2.02600e-03    2.91386e+23    5.65235e+23    6.63450e+23    1.14519e+24    3.34869e+17    0.00000e+00
    2.13100e-03    2.94799e+23    5.66360e+23    6.62429e+23    1.14856e+24    3.68728e+17    0.00000e+00
    2.24200e-03    3.01041e+23    5.67267e+23    6.59651e+23    1.15128e+24    4.07307e+17    0.00000e+00
    2.35900e-03    3.04726e+23    5.67905e+23    6.57077e+23    1.15219e+24    4.48465e+17    0.00000e+00
    2.48200e-03    3.10812e+23    5.67100e+23    6.53099e+23    1.15069e+24    4.95747e+17    0.00000e+00
    2.61100e-03    3.14821e+23    5.65911e+23    6.50337e+23    1.15018e+24    5.45334e+17    0.00000e+00
    2.74700e-03    3.19446e+23    5.63641e+23    6.42203e+23    1.14342e+24    6.03050e+17    0.00000e+00
    2.89000e-03    3.23704e+23    5.61433e+23    6.39157e+23    1.14232e+24    6.63847e+17    0.00000e+00
    3.04100e-03    3.27598e+23    5.56822e+23    6.30431e+23    1.13130e+24    7.33852e+17    0.00000e+00
    3.19900e-03    3.31950e+23    5.54557e+23    6.25236e+23    1.12632e+24    8.08146e+17    0.00000e+00
    3.36600e-03    3.33939e+23    5.47697e+23    6.14688e+23    1.11343e+24    8.92712e+17    0.00000e+00
    3.54100e-03    3.38081e+23    5.44169e+23    6.07859e+23    1.10585e+24    9.83723e+17    0.00000e+00
    3.72500e-03    3.39158e+23    5.36731e+23    5.97536e+23    1.08993e+24    1.08545e+18    0.00000e+00
    3.91900e-03    3.42980e+23    5.31117e+23    5.88480e+23    1.07864e+24    1.19704e+18    0.00000e+00
    4.12300e-03    3.43449e+23    5.23715e+23    5.77206e+23    1.06134e+24    1.32013e+18    0.00000e+00
    4.33800e-03    3.45692e+23    5.15661e+23    5.66260e+23    1.04613e+24    1.45691e+18    0.00000e+00
    4.56400e-03    3.46307e+23    5.07438e+23    5.55086e+23    1.02732e+24    1.60575e+18    0.00000e+00
    4.80100e-03    3.46826e+23    4.99031e+23    5.41896e+23    1.00895e+24    1.77251e+18    0.00000e+00
    5.05100e-03    3.47055e+23    4.89328e+23    5.30711e+23    9.89467e+23    1.95209e+18    0.00000e+00
    5.31400e-03    3.46671e+23    4.80165e+23    5.15570e+23    9.67107e+23    2.15675e+18    0.00000e+00
    5.59100e-03    3.45809e+23    4.68479e+23    5.03775e+23    9.46698e+23    2.37379e+18    0.00000e+00
    5.88200e-03    3.44598e+23    4.59437e+23    4.87681e+23    9.21423e+23    2.62425e+18    0.00000e+00
    6.18800e-03    3.42750e+23    4.46479e+23    4.75872e+23    9.00110e+23    2.88762e+18    0.00000e+00
    6.51100e-03    3.40119e+23    4.37243e+23    4.59105e+23    8.73423e+23    3.19311e+18    0.00000e+00
    6.85000e-03    3.37674e+23    4.23431e+23    4.46029e+23    8.50434e+23    3.51581e+18    0.00000e+00
    7.20600e-03    3.33685e+23    4.13188e+23    4.30203e+23    8.22912e+23    3.88364e+18    0.00000e+00
    7.58200e-03    3.30556e+23    3.99650e+23    4.15975e+23    7.98249e+23    4.27950e+18    0.00000e+00
    7.97600e-03    3.25297e+23    3.88195e+23    4.00358e+23    7.70856e+23    4.72404e+18    0.00000e+00
    8.39200e-03    3.21821e+23    3.75023e+23    3.85603e+23    7.45040e+23    5.20844e+18    0.00000e+00
    8.82900e-03    3.15229e+23    3.62466e+23    3.70675e+23    7.17503e+23    5.76425e+18    0.00000e+00
    9.28800e-03    3.11115e+23    3.49906e+23    3.55098e+23    6.90691e+23    6.35452e+18    0.00000e+00
    9.77200e-03    3.03791e+23    3.36632e+23    3.40730e+23    6.63477e+23    6.99449e+18    0.00000e+00
    1.02800e-02    2.99013e+23    3.24490e+23    3.25336e+23    6.36493e+23    7.71778e+18    0.00000e+00
    1.08200e-02    2.91304e+23    3.10658e+23    3.10877e+23    6.09204e+23    8.50624e+18    0.00000e+00
    1.13800e-02    2.85481e+23    2.98727e+23    2.95947e+23    5.82250e+23    9.40195e+18    0.00000e+00
    1.19700e-02    2.77732e+23    2.84925e+23    2.81901e+23    5.55728e+23    1.03437e+19    0.00000e+00
    1.26000e-02    2.71119e+23    2.73104e+23    2.67161e+23    5.29455e+23    1.14395e+19    0.00000e+00
    1.32500e-02    2.62743e+23    2.59692e+23    2.53717e+23    5.03049e+23    1.25667e+19    0.00000e+00
    1.39400e-02    2.55855e+23    2.48012e+23    2.39772e+23    4.77897e+23    1.38569e+19    0.00000e+00
    1.46700e-02    2.47243e+23    2.35014e+23    2.26723e+23    4.52261e+23    1.52195e+19    0.00000e+00
    1.54300e-02    2.39605e+23    2.23482e+23    2.13622e+23    4.28310e+23    1.68442e+19    0.00000e+00
    1.62300e-02    2.31061e+23    2.11402e+23    2.01105e+23    4.03723e+23    1.86174e+19    0.00000e+00
    1.70800e-02    2.22848e+23    1.99893e+23    1.88992e+23    3.80876e+23    2.05536e+19    0.00000e+00
    1.79700e-02    2.14574e+23    1.88655e+23    1.77151e+23    3.57601e+23    2.27289e+19    0.00000e+00
    1.89000e-02    2.05931e+23    1.77342e+23    1.65912e+23    3.36175e+23    2.50958e+19    0.00000e+00
    1.98900e-02    1.97939e+23    1.67078e+23    1.54934e+23    3.14271e+23    2.77320e+19    0.00000e+00
    2.09200e-02    1.88906e+23    1.56090e+23    1.44493e+23    2.94233e+23    3.05713e+19    0.00000e+00
    2.20100e-02    1.81114e+23    1.46655e+23    1.34477e+23    2.73893e+23    3.37803e+19    0.00000e+00
    2.31600e-02    1.72307e+23    1.36553e+23    1.24895e+23    2.55253e+23    3.72730e+19    0.00000e+00
    2.43700e-02    1.64587e+23    1.27612e+23    1.15853e+23    2.36678e+23    4.12020e+19    0.00000e+00
    2.56300e-02    1.56083e+23    1.18438e+23    1.06964e+23    2.19570e+23    4.53288e+19    0.00000e+00
    2.69700e-02    1.48423e+23    1.10075e+23    9.89054e+22    2.02767e+23    5.01293e+19    0.00000e+00
    2.83700e-02    1.40272e+23    1.01871e+23    9.08277e+22    1.87266e+23    5.51444e+19    0.00000e+00
    2.98500e-02    1.32840e+23    9.42582e+22    8.36449e+22    1.72300e+23    6.09992e+19    0.00000e+00
    3.14000e-02    1.25083e+23    8.69067e+22    7.64632e+22    1.58347e+23    6.70828e+19    0.00000e+00
    3.30400e-02    1.17987e+23    8.00015e+22    7.01315e+22    1.45114e+23    7.41508e+19    0.00000e+00
    3.47600e-02    1.10814e+23    7.34719e+22    6.37298e+22    1.32647e+23    8.15853e+19    0.00000e+00
    3.65700e-02    1.03929e+23    6.72695e+22    5.81966e+22    1.21088e+23    9.01100e+19    0.00000e+00
    3.84700e-02    9.73237e+22    6.16223e+22    5.26320e+22    1.10160e+23    9.91464e+19    0.00000e+00
    4.04800e-02    9.08182e+22    5.61378e+22    4.78313e+22    1.00146e+23    1.09429e+20    0.00000e+00
    4.25900e-02    8.47698e+22    5.12232e+22    4.30909e+22    9.06517e+22    1.20387e+20    0.00000e+00
    4.48000e-02    7.87741e+22    4.63609e+22    3.89352e+22    8.20798e+22    1.32612e+20    0.00000e+00
    4.71400e-02    7.31625e+22    4.21924e+22    3.49588e+22    7.38803e+22    1.46016e+20    0.00000e+00
    4.95900e-02    6.76512e+22    3.79970e+22    3.13821e+22    6.65959e+22    1.60663e+20    0.00000e+00
    5.21700e-02    6.26029e+22    3.43887e+22    2.80692e+22    5.96806e+22    1.76820e+20    0.00000e+00
    5.48900e-02    5.76190e+22    3.08808e+22    2.50541e+22    5.35095e+22    1.94411e+20    0.00000e+00
    5.77500e-02    5.30373e+22    2.77865e+22    2.23351e+22    4.77254e+22    2.14021e+20    0.00000e+00
    6.07500e-02    4.86072e+22    2.48827e+22    1.97979e+22    4.25996e+22    2.34899e+20    0.00000e+00
    6.39200e-02    4.44943e+22    2.22822e+22    1.75742e+22    3.78452e+22    2.58553e+20    0.00000e+00
    6.72400e-02    4.05818e+22    1.98870e+22    1.55103e+22    3.36013e+22    2.83403e+20    0.00000e+00
    7.07500e-02    3.69697e+22    1.77498e+22    1.37075e+22    2.96925e+22    3.11897e+20    0.00000e+00
    7.44300e-02    3.35873e+22    1.57792e+22    1.20472e+22    2.62594e+22    3.41774e+20    0.00000e+00
    7.83000e-02    3.03907e+22    1.40841e+22    1.06159e+22    2.31269e+22    3.75548e+20    0.00000e+00
    8.23800e-02    2.75238e+22    1.24822e+22    9.28889e+21    2.03077e+22    4.11413e+20    0.00000e+00
    8.66700e-02    2.47374e+22    1.11307e+22    8.16625e+21    1.78453e+22    4.51508e+20    0.00000e+00
    9.11800e-02    2.23217e+22    9.87159e+21    7.12875e+21    1.56096e+22    4.94317e+20    0.00000e+00
    9.59300e-02    1.99537e+22    8.83788e+21    6.27723e+21    1.36782e+22    5.41684e+20    0.00000e+00
    1.00900e-01    1.79238e+22    7.85828e+21    5.48622e+21    1.19445e+22    5.92494e+20    0.00000e+00
    1.06200e-01    1.59451e+22    7.08003e+21    4.85135e+21    1.04317e+22    6.48729e+20    0.00000e+00
    1.11700e-01    1.42435e+22    6.35750e+21    4.25590e+21    9.11909e+21    7.09024e+20    0.00000e+00
    1.17500e-01    1.26079e+22    5.79530e+21    3.80361e+21    7.97020e+21    7.74310e+20    0.00000e+00
    1.23600e-01    1.12372e+22    5.28492e+21    3.37288e+21    6.99199e+21    8.45755e+20    0.00000e+00
    1.30100e-01    9.89010e+21    4.91439e+21    3.06888e+21    6.14256e+21    9.23189e+20    0.00000e+00
    1.36900e-01    8.76999e+21    4.58628e+21    2.78037e+21    5.43614e+21    1.00789e+21    0.00000e+00
    1.44000e-01    7.70185e+21    4.37134e+21    2.58812e+21    4.83627e+21    1.09704e+21    0.00000e+00
    1.51500e-01    6.79433e+21    4.20583e+21    2.41457e+21    4.34450e+21    1.19611e+21    0.00000e+00
    1.59400e-01    5.95976e+21    4.11394e+21    2.31646e+21    3.94175e+21    1.30047e+21    0.00000e+00
    1.67700e-01    5.23084e+21    4.08298e+21    2.23814e+21    3.61649e+21    1.41603e+21    0.00000e+00
    1.76400e-01    4.58150e+21    4.10301e+21    2.21141e+21    3.37426e+21    1.53716e+21    0.00000e+00
    1.85600e-01    4.01173e+21    4.19061e+21    2.21455e+21    3.19530e+21    1.67093e+21    0.00000e+00
    1.95200e-01    3.51379e+21    4.30878e+21    2.24757e+21    3.06831e+21    1.81140e+21    0.00000e+00
    2.05400e-01    3.08052e+21    4.48929e+21    2.31508e+21    3.00201e+21    1.96537e+21    0.00000e+00
    2.16100e-01    2.70514e+21    4.70316e+21    2.40242e+21    2.97857e+21    2.12867e+21    0.00000e+00
