   800000000000000.38        1.7093396998839145E-005   1.6512553411499952E-005
   958165881115824.00        1.4806802593753614E-005   1.4301204456405930E-005
   1147602319668074.2        3.6184828510223458E-005   3.4961186966399468E-005
   1374491734744154.2        3.4580165800205670E-006   3.3387746289853754E-006
   1646238855134430.2        3.5784100605384322E-005   3.4562204487151684E-005
   1971712378946232.5        1.0957625860409577E-004   1.0585279350589835E-004
   2361534411099982.5        1.1032128625911737E-004   1.0605766166939300E-004
   2828427124746190.5        1.4780664083122259E-004   1.4273484433211203E-004
   3387627960192912.0        5.1064662769770416E-004   4.9337838424898955E-004
   4057386911713535.5        8.2455295270371701E-004   7.9666951952049949E-004
   4859562131612263.0        1.1276038956504432E-003   1.0894723629472879E-003
   5820333289591669.0        8.3095023642806680E-003   8.0298556500981461E-003
   6971055968511703.0        1.8353203676815149E-003   1.7802607566510698E-003
   8349284980470887.0       0.11253673874933669       0.10890652137032582     
   10000000000000000.       0.23353616192326260       0.22764869565628962     
   20000000000000000.        2.7028551715525260        2.6209504693842676     
